,explain,human,create,continue
first_order_coherence,0.8242285698652267,0.7211032137274742,0.802369835121291,0.8263880958159765
second_order_coherence,0.7531622846921285,0.7132042944431305,0.8447202765024625,0.8364943049170754
token_length_mean,7.634920634920635,6.8493589743589745,7.379746835443038,7.390804597701149
token_length_median,6.0,6.0,7.0,6.0
token_length_std,5.3252962874620176,4.467087572900034,4.604768572555388,5.023369879522338
sentence_length_mean,25.2,34.666666666666664,21.066666666666666,20.076923076923077
sentence_length_median,23.0,31.0,23.0,19.0
sentence_length_std,8.588364221433556,14.74976459322506,7.018705167067657,5.608531118017903
syllables_per_token_mean,2.634920634920635,2.3974358974358974,2.5253164556962027,2.4636015325670497
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.8797296943603128,1.662865487796967,1.5839358408587951,1.6573350423967605
n_tokens,126,312,316.0,261
n_unique_tokens,92,197,165.0,150
proportion_unique_tokens,0.7301587301587301,0.6314102564102564,0.5221518987341772,0.5747126436781609
n_characters,971,2185,2359.0,1951
n_sentences,5,9,15.0,13
entropy,2.591738050128191,6.012707380177488,6.844187744089796,5.994805913420466
perplexity,13.352959559517474,408.588027294029,938.4107416921761,401.3387819598692
per_word_perplexity,0.0989108115519813,1.134966742483414,2.7358913751958487,1.4181582401408805
passed_quality_check,True,True,,True
n_stop_words,61.0,151.0,143.0,125.0
alpha_ratio,0.9333333333333333,0.8666666666666667,0.9183673469387755,0.9222614840989399
mean_word_length,7.192592592592592,6.069444444444445,6.877551020408164,6.893992932862191
doc_length,135.0,360.0,343.0,283.0
oov_ratio,0.02962962962962963,0.03888888888888889,0.0058309037900874635,0.0035335689045936395
flesch_reading_ease,-41.65728571428568,-31.17474358974357,-28.189438818565378,-21.963766578249306
flesch_kincaid_grade,25.33006349206349,26.21974358974359,22.424734177215196,21.310498084291186
smog,21.55215316715989,23.460913003271497,20.33069667007688,19.3646837828281
gunning_fog,26.587936507936508,28.482051282051284,25.64185654008439,24.12272325375774
automated_readability_index,27.130476190476195,28.163814102564096,23.861940928270045,23.41915119363395
coleman_liau_index,27.918730158730153,23.620384615384612,26.187848101265818,26.183601532567042
lix,72.81904761904761,77.93589743589743,71.3831223628692,66.05393457117594
rix,12.0,15.0,10.6,9.23076923076923
pos_prop_DET,0.15555555555555556,0.1111111111111111,0.14868804664723032,0.15547703180212014
pos_prop_NOUN,0.3037037037037037,0.25833333333333336,0.27113702623906705,0.2791519434628975
pos_prop_VERB,0.08148148148148149,0.05,0.0728862973760933,0.07420494699646643
pos_prop_ADP,0.15555555555555556,0.10833333333333334,0.08163265306122448,0.12014134275618374
pos_prop_ADJ,0.08148148148148149,0.075,0.12244897959183673,0.07420494699646643
pos_prop_CCONJ,0.05185185185185185,0.08333333333333333,0.043731778425655975,0.045936395759717315
pos_prop_ADV,0.02962962962962963,0.07222222222222222,0.06997084548104957,0.08833922261484099
pos_prop_PUNCT,0.06666666666666667,0.11944444444444445,0.07871720116618076,0.07773851590106007
pos_prop_SCONJ,0.014814814814814815,0.022222222222222223,0.0058309037900874635,0.01060070671378092
pos_prop_AUX,0.022222222222222223,0.041666666666666664,0.052478134110787174,0.053003533568904596
pos_prop_PRON,0.014814814814814815,0.019444444444444445,0.023323615160349854,0.014134275618374558
pos_prop_PART,0.007407407407407408,0.008333333333333333,0.026239067055393587,0.007067137809187279
pos_prop_X,0.007407407407407408,0.002777777777777778,0.0029154518950437317,
pos_prop_PROPN,0.007407407407407408,0.027777777777777776,,
dependency_distance_mean,3.1897535797535794,4.1319978290636055,3.028305561612328,3.435832822033677
dependency_distance_std,0.24336628632301935,0.8189281098039898,0.691809647197497,0.6579488248731077
prop_adjacent_dependency_relation_mean,0.5397752247752248,0.4856966655464778,0.46975644708555675,0.47918788241152777
prop_adjacent_dependency_relation_std,0.04423273281111226,0.06440986557339305,0.052354159718701956,0.06703464264379173
connectives,5,19,9.0,7
top_ngram_chr_fraction_2,,0.008012820512820512,0.04786836200448766,0.013568521031207599
top_ngram_chr_fraction_3,,0.010016025641025642,0.0605833956619297,0.06331976481230213
duplicate_ngram_chr_fraction_5,,,0.20418848167539266,
duplicate_ngram_chr_fraction_6,,,0.20418848167539266,
duplicate_ngram_chr_fraction_7,,,0.20418848167539266,
duplicate_ngram_chr_fraction_8,,,0.12640239341810022,
duplicate_ngram_chr_fraction_9,,,0.12640239341810022,
duplicate_ngram_chr_fraction_10,,,0.06806282722513089,
top_ngram_chr_fraction_4,,,0.034779356768885564,
