,explain,human,create,continue
entropy,4.352433805971133,6.198448144861076,5.344513363852362,4.0780456563800564
perplexity,77.66726012564577,491.9849589873491,209.4559309663757,59.02999215653439
per_word_perplexity,0.29198218092348033,1.1576116682055273,0.5426319455087453,0.2342460006211682
flesch_reading_ease,-38.07138795986617,-33.29362928148336,-34.940106228874896,-41.731689602446465
flesch_kincaid_grade,22.964782608695653,21.88925701776977,22.408343795267985,23.59316513761468
smog,18.40879670963601,17.946242345024807,18.35682480154468,18.860776563545286
gunning_fog,23.25083612040134,23.188720061807885,23.3979719942057,23.963914373088688
automated_readability_index,22.53637123745819,21.05711820757147,22.78113471752777,23.172782874617738
coleman_liau_index,26.371304347826086,25.380849858356935,26.930764525993883,26.91339449541284
lix,66.8227424749164,63.070950296162756,64.61113793658458,65.41437308868501
rix,8.692307692307692,7.545454545454546,8.157894736842104,8.583333333333334
passed_quality_check,True,True,True,True
n_stop_words,107.0,150.0,150.0,97.0
alpha_ratio,0.8646616541353384,0.8305882352941176,0.8471502590673575,0.8650793650793651
mean_word_length,6.582706766917293,6.247058823529412,6.567357512953368,6.658730158730159
doc_length,266.0,425.0,386.0,252.0
top_ngram_chr_fraction_2,0.00909090909090909,0.011980033277870216,0.005588543485853999,0.0158311345646438
oov_ratio,0.06766917293233082,0.047058823529411764,0.05181347150259067,0.07142857142857142
dependency_distance_mean,3.0233200897168513,2.671450028717555,3.252201501033664,3.3871338027588025
dependency_distance_std,0.6883042636096554,1.2745965659287886,0.7241709773504993,0.9699736200061145
prop_adjacent_dependency_relation_mean,0.5001000950572276,0.5032327238128826,0.4428891422362952,0.47140827182493844
prop_adjacent_dependency_relation_std,0.06195907263435967,0.09875431735194931,0.10100316392277639,0.08880618029599123
pos_prop_DET,0.11654135338345864,0.08470588235294117,0.11658031088082901,0.1111111111111111
pos_prop_NOUN,0.21804511278195488,0.22588235294117648,0.22020725388601037,0.2261904761904762
pos_prop_VERB,0.08270676691729323,0.04941176470588235,0.07772020725388601,0.07539682539682539
pos_prop_PUNCT,0.13533834586466165,0.14823529411764705,0.14507772020725387,0.1349206349206349
pos_prop_SCONJ,0.03007518796992481,0.011764705882352941,0.018134715025906734,0.015873015873015872
pos_prop_PROPN,0.04887218045112782,0.09411764705882353,0.046632124352331605,0.06349206349206349
pos_prop_PRON,0.03759398496240601,0.02823529411764706,0.023316062176165803,0.015873015873015872
pos_prop_ADJ,0.08270676691729323,0.07529411764705882,0.07512953367875648,0.07539682539682539
pos_prop_ADP,0.07518796992481203,0.0988235294117647,0.08808290155440414,0.11507936507936507
pos_prop_CCONJ,0.05263157894736842,0.04941176470588235,0.04145077720207254,0.03968253968253968
pos_prop_ADV,0.06766917293233082,0.08235294117647059,0.07512953367875648,0.047619047619047616
pos_prop_PART,0.03007518796992481,0.01647058823529412,0.023316062176165803,0.01984126984126984
pos_prop_AUX,0.022556390977443608,0.03058823529411765,0.046632124352331605,0.047619047619047616
token_length_mean,7.456521739130435,7.317280453257791,7.559633027522936,7.541284403669724
token_length_median,6.0,6.0,6.0,6.0
token_length_std,5.190738079959805,5.060670041864096,5.004153368519753,5.133148451896389
sentence_length_mean,17.692307692307693,16.045454545454547,17.210526315789473,18.166666666666668
sentence_length_median,17.0,13.5,19.0,18.5
sentence_length_std,4.630743674859204,10.939824133235218,6.444736304829016,7.033649282003064
syllables_per_token_mean,2.6826086956521737,2.6458923512747874,2.6513761467889907,2.720183486238532
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,2.1747867809357957,2.1387670483237113,1.9833071573843377,2.09622989742217
n_tokens,230,353,327,218
n_unique_tokens,155,238,227,146
proportion_unique_tokens,0.6739130434782609,0.6742209631728046,0.6941896024464832,0.6697247706422018
n_characters,1751,2655,2535,1678
n_sentences,13,22,19,12
first_order_coherence,0.6495631958047549,0.5321867409206572,0.6149068408542209,0.6570965485139326
second_order_coherence,0.6994999078187075,0.3977258563041687,0.6552618636804468,0.7189734160900116
connectives,8,9,7,8
connectives_cap,4,4,2,4
duplicate_ngram_chr_fraction_5,,0.011314475873544094,,0.03905013192612137
duplicate_ngram_chr_fraction_6,,0.005990016638935108,,0.03905013192612137
top_ngram_chr_fraction_3,,0.014975041597337771,,
top_ngram_chr_fraction_4,,0.009317803660565723,,
pos_prop_X,,0.004705882352941176,0.0025906735751295338,0.011904761904761904
