,human,explain,create,continue
dependency_distance_mean,3.549635398517664,3.475114042955287,3.552332528225233,2.688320334287101
dependency_distance_std,1.3850154849489738,0.7929758079909112,1.0508250877916585,0.9434881752481095
prop_adjacent_dependency_relation_mean,0.45829336815045335,0.45772350361889974,0.45409777453621075,0.4761464536280713
prop_adjacent_dependency_relation_std,0.06387127260934093,0.06305266097775916,0.12367519303922983,0.06139812503329729
first_order_coherence,0.5698231996761428,0.7654446426190828,0.8256168305873871,0.5962683354173938
second_order_coherence,0.624175068210153,0.7658653126822578,0.802714887418245,0.5395596361408631
token_length_mean,7.152619589977221,7.5,7.777011494252873,7.4708520179372195
token_length_median,5.0,6.0,6.0,6.0
token_length_std,5.291238834120735,5.346810623014793,5.407821095401352,5.347377102371058
sentence_length_mean,23.105263157894736,19.8,20.714285714285715,13.9375
sentence_length_median,19.0,18.5,22.0,14.0
sentence_length_std,13.77218683411991,7.433707016018321,7.244984190346266,5.442526412430168
syllables_per_token_mean,2.4646924829157175,2.6136363636363638,2.8183908045977013,2.726457399103139
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.9639128888059694,2.049812977202059,2.153133441611715,2.073010312302286
n_tokens,439,396,435.0,446.0
n_unique_tokens,258,243,227.0,211.0
proportion_unique_tokens,0.5876993166287016,0.6136363636363636,0.5218390804597701,0.4730941704035874
n_characters,3208,3018,3430.0,3387.0
n_sentences,19,20,21.0,32.0
entropy,8.720234202617595,7.261248496698972,8.777058772244564,8.376975800243086
perplexity,6125.613554857113,1424.0333287213437,6483.77883057039,4345.846325665508
per_word_perplexity,12.08207801746965,3.2072822718949183,13.451823299938567,8.674343963404207
flesch_reading_ease,-25.129826159932833,-34.375636363636346,-52.62586206896552,-37.96985846412551
flesch_kincaid_grade,22.504423929984416,22.972909090909095,25.74558292282431,22.017822309417046
smog,19.75867205829739,19.134987651111388,20.267338824336647,17.267425705330172
gunning_fog,23.911809135595252,23.77858585858586,25.665024630541872,23.15347533632287
automated_readability_index,23.811469847740085,23.795,25.556866995073896,20.7264630044843
coleman_liau_index,24.976309794988605,26.805050505050506,28.49986206896551,26.004843049327345
lix,67.52439755425009,65.75959595959596,68.07060755336619,59.45319506726457
rix,10.263157894736842,9.1,9.80952380952381,6.34375
pos_prop_DET,0.1341222879684418,0.11936936936936937,0.11825726141078838,0.1217564870259481
pos_prop_NOUN,0.24260355029585798,0.22972972972972974,0.24896265560165975,0.23552894211576847
pos_prop_PUNCT,0.11834319526627218,0.10810810810810811,0.0975103734439834,0.10978043912175649
pos_prop_ADJ,0.07297830374753451,0.10135135135135136,0.1078838174273859,0.10578842315369262
pos_prop_ADP,0.11242603550295859,0.11036036036036036,0.1016597510373444,0.06786427145708583
pos_prop_X,0.009861932938856016,0.006756756756756757,0.01037344398340249,0.003992015968063872
pos_prop_NUM,0.013806706114398421,,,
pos_prop_AUX,0.03944773175542406,0.0518018018018018,0.04771784232365145,0.05788423153692615
pos_prop_VERB,0.04142011834319527,0.08108108108108109,0.08506224066390042,0.09181636726546906
pos_prop_PROPN,0.05128205128205128,0.02927927927927928,,0.011976047904191617
pos_prop_CCONJ,0.047337278106508875,0.0472972972972973,0.06846473029045644,0.04790419161676647
pos_prop_ADV,0.07889546351084813,0.05630630630630631,0.03941908713692946,0.06187624750499002
pos_prop_PART,0.009861932938856016,0.01126126126126126,0.016597510373443983,0.01996007984031936
pos_prop_PRON,0.023668639053254437,0.036036036036036036,0.035269709543568464,0.03792415169660679
pos_prop_SCONJ,0.0039447731755424065,0.01126126126126126,0.022821576763485476,0.02594810379241517
passed_quality_check,True,True,,
n_stop_words,215.0,184.0,215.0,208.0
alpha_ratio,0.854043392504931,0.8918918918918919,0.9024896265560166,0.8802395209580839
mean_word_length,6.32741617357002,6.797297297297297,7.1161825726141075,6.7604790419161676
doc_length,507.0,444.0,482.0,501.0
duplicate_ngram_chr_fraction_5,0.019742253907321084,,0.15734989648033126,0.1818893528183716
top_ngram_chr_fraction_2,0.007677543186180422,0.005859947260474656,0.007763975155279503,0.006263048016701462
top_ngram_chr_fraction_3,0.009596928982725527,0.039554644008203924,0.012422360248447204,0.015657620041753653
top_ngram_chr_fraction_4,0.009871126953660542,,,0.022964509394572025
oov_ratio,0.04339250493096647,0.038288288288288286,0.02074688796680498,0.01996007984031936
connectives,25,17,11.0,9.0
connectives_cap,2,1,3.0,3.0
duplicate_ngram_chr_fraction_6,,,0.13975155279503104,0.14378914405010437
duplicate_ngram_chr_fraction_7,,,0.13975155279503104,0.1278705636743215
duplicate_ngram_chr_fraction_8,,,,0.055845511482254695
duplicate_ngram_chr_fraction_9,,,,0.029227557411273485
duplicate_ngram_chr_fraction_10,,,,0.029227557411273485
