,human,create,explain,continue
flesch_reading_ease,-20.475166555629556,-8.852763157894714,-24.552573260073245,-8.192619685602011
flesch_kincaid_grade,20.24694870086609,19.551390977443614,20.45173992673993,18.694314040728838
smog,17.365793621173346,18.848423458724294,17.5058628484301,17.442667980532782
gunning_fog,21.58934043970686,23.020050125313283,22.76996336996337,21.444873168988924
automated_readability_index,19.37882744836776,19.73541353383458,19.847948717948725,18.25551268310111
coleman_liau_index,22.98481012658228,21.43017543859649,24.312967032967034,21.24565916398714
lix,59.35309793471019,63.51503759398497,62.05311355311355,58.75687745623437
rix,7.105263157894737,8.785714285714286,7.111111111111111,7.166666666666667
token_length_mean,6.89873417721519,6.578947368421052,7.153846153846154,6.591639871382637
token_length_median,6.0,6.0,6.0,6.0
token_length_std,4.459650144389233,4.03731441231626,4.425839239361091,4.185082320705184
sentence_length_mean,16.63157894736842,20.357142857142858,15.166666666666666,17.27777777777778
sentence_length_median,18.0,21.5,15.0,17.0
sentence_length_std,9.1663602735666,6.820213055502664,5.220153254455275,3.5870996571906506
syllables_per_token_mean,2.4873417721518987,2.305263157894737,2.553113553113553,2.334405144694534
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.814977566455327,1.5654628879519756,1.8009763870780344,1.6289403031108705
n_tokens,316,285,273,311
n_unique_tokens,196,169,189,189
proportion_unique_tokens,0.620253164556962,0.5929824561403508,0.6923076923076923,0.6077170418006431
n_characters,2238,1906,2007,2088
n_sentences,19,14,18,18
passed_quality_check,True,True,True,True
n_stop_words,124.0,131.0,111.0,149.0
alpha_ratio,0.8235294117647058,0.8987341772151899,0.8318042813455657,0.8911174785100286
mean_word_length,5.983957219251337,6.031645569620253,6.137614678899083,5.982808022922636
doc_length,374.0,316.0,327.0,349.0
duplicate_ngram_chr_fraction_5,0.0603921568627451,,,
duplicate_ngram_chr_fraction_6,0.05019607843137255,,,
duplicate_ngram_chr_fraction_7,0.05019607843137255,,,
top_ngram_chr_fraction_2,0.012549019607843137,0.01598173515981735,0.008775778850372971,0.01751459549624687
top_ngram_chr_fraction_3,0.01568627450980392,0.02009132420091324,,0.025020850708924104
top_ngram_chr_fraction_4,0.018823529411764704,,,
oov_ratio,0.06951871657754011,0.03481012658227848,0.06116207951070336,0.02865329512893983
entropy,4.87991235734077,5.127564692159817,4.783090723767023,5.109599358268785
perplexity,131.61912792993942,168.6060101225412,119.47303815330963,165.60399371035535
per_word_perplexity,0.35192280195170966,0.5335633231725987,0.36536097294590103,0.4745100106313907
first_order_coherence,0.49453050394852954,0.7368038159150344,0.5089252934078959,0.704738958793528
second_order_coherence,0.47612736856236176,0.728110246360302,0.5016931733116508,0.716838052496314
dependency_distance_mean,3.0177566995545435,3.1928193624036103,3.1233041965139154,2.984109666102532
dependency_distance_std,1.4522795523814809,0.9701866844740438,0.5822335943264483,0.7122989010101404
prop_adjacent_dependency_relation_mean,0.42335904459353807,0.42718325092987713,0.42762782583922715,0.4969845562107868
prop_adjacent_dependency_relation_std,0.1553773640285348,0.1268097637956732,0.1041226995484501,0.0891567040578235
pos_prop_DET,0.11764705882352941,0.12658227848101267,0.10397553516819572,0.12607449856733524
pos_prop_NOUN,0.21122994652406418,0.21518987341772153,0.21100917431192662,0.21203438395415472
pos_prop_PUNCT,0.13636363636363635,0.0981012658227848,0.1620795107033639,0.10888252148997135
pos_prop_ADV,0.05614973262032086,0.07278481012658228,0.04892966360856269,0.08022922636103152
pos_prop_VERB,0.07219251336898395,0.0759493670886076,0.0672782874617737,0.08595988538681948
pos_prop_ADJ,0.10427807486631016,0.08860759493670886,0.10703363914373089,0.07736389684813753
pos_prop_PROPN,0.08021390374331551,0.05063291139240506,0.0856269113149847,0.05730659025787966
pos_prop_ADP,0.10962566844919786,0.10443037974683544,0.09480122324159021,0.10601719197707736
pos_prop_PRON,0.02406417112299465,0.02531645569620253,0.024464831804281346,0.02005730659025788
pos_prop_AUX,0.01871657754010695,0.056962025316455694,0.024464831804281346,0.045845272206303724
pos_prop_NUM,0.0213903743315508,0.0031645569620253164,0.0061162079510703364,
pos_prop_CCONJ,0.026737967914438502,0.04430379746835443,0.045871559633027525,0.03724928366762178
pos_prop_SCONJ,0.0106951871657754,0.022151898734177215,0.0061162079510703364,0.02005730659025788
pos_prop_PART,0.00267379679144385,0.00949367088607595,0.0030581039755351682,0.022922636103151862
pos_prop_X,0.008021390374331552,0.006329113924050633,0.009174311926605505,
connectives,7,13,7,10
