,human,continue,create,explain
flesch_reading_ease,-13.175800217155256,-38.3445689655172,-44.88714683815644,-32.31790569243836
flesch_kincaid_grade,20.181576547231277,22.209827586206895,24.67091961414791,22.600076465590487
smog,18.315409229039158,17.267425705330172,19.751784680881123,18.72661885863436
gunning_fog,21.99774158523344,22.696551724137933,24.62773847802787,23.108920985556498
automated_readability_index,21.251704668838222,20.94198275862069,24.435830653804935,23.006011045029737
coleman_liau_index,23.262540716612374,26.0051724137931,27.089774919614147,26.009158878504675
lix,63.13767643865364,58.896551724137936,64.1416934619507,63.847068819031435
rix,8.733333333333333,6.4375,9.0,8.636363636363637
token_length_mean,6.8892508143322475,7.456896551724138,7.536977491961415,7.369158878504673
token_length_median,5.0,6.0,6.0,6.0
token_length_std,5.021852743378695,5.493557733882966,5.402549344291065,5.316978820579967
sentence_length_mean,20.466666666666665,14.5,20.733333333333334,19.454545454545453
sentence_length_median,16.0,17.0,20.0,21.0
sentence_length_std,13.83168664897942,4.7302219821061255,5.57932692077538,4.271760045262083
syllables_per_token_mean,2.3550488599348536,2.7241379310344827,2.7266881028938905,2.5934579439252334
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.8723947583677956,2.099204311065438,2.1245529045423406,2.0662291731303277
n_tokens,307,232,311,214
n_unique_tokens,189,145,178,136
proportion_unique_tokens,0.6156351791530945,0.625,0.572347266881029,0.6355140186915887
n_characters,2168,1761,2379,1599
n_sentences,15,16,15,11
passed_quality_check,True,True,True,True
n_stop_words,156.0,119.0,149.0,104.0
alpha_ratio,0.8361111111111111,0.8821292775665399,0.8988439306358381,0.902542372881356
mean_word_length,6.022222222222222,6.695817490494297,6.875722543352601,6.77542372881356
doc_length,360.0,263.0,346.0,236.0
duplicate_ngram_chr_fraction_5,0.029079159935379646,0.02208835341365462,0.0662202380952381,0.03200883002207505
top_ngram_chr_fraction_2,0.009693053311793215,0.010040160642570281,0.00744047619047619,0.029801324503311258
top_ngram_chr_fraction_3,0.012116316639741519,,0.017857142857142856,0.03642384105960265
top_ngram_chr_fraction_4,0.012116316639741519,,,
oov_ratio,0.03611111111111111,0.015209125475285171,0.017341040462427744,0.03389830508474576
entropy,6.140843316427883,4.3708711744719615,6.02518203847794,4.099249718493933
perplexity,464.4450799188077,79.11252249726736,413.7169475720009,60.29503237470815
per_word_perplexity,1.290125221996688,0.30080807033181506,1.1957137213063609,0.25548742531655994
first_order_coherence,0.5406771653464862,0.732111128171285,0.7422438178743634,0.7215469777584076
second_order_coherence,0.5778362842706534,0.7347735698734011,0.7766063855244563,0.6744900776280297
dependency_distance_mean,3.4649915987871838,2.957784495138635,3.0932577586299415,3.2160225611905275
dependency_distance_std,1.453639263192892,0.765048921160232,0.7022375987879258,0.644303455422524
prop_adjacent_dependency_relation_mean,0.46202554246240324,0.4319091027617158,0.507818590281888,0.503050244295928
prop_adjacent_dependency_relation_std,0.06906776910300172,0.09440650424148742,0.057674251892565184,0.06757699403821729
pos_prop_DET,0.11666666666666667,0.10646387832699619,0.13583815028901733,0.1440677966101695
pos_prop_NOUN,0.2361111111111111,0.22053231939163498,0.27167630057803466,0.25
pos_prop_PUNCT,0.12777777777777777,0.11787072243346007,0.10115606936416185,0.09322033898305085
pos_prop_ADJ,0.058333333333333334,0.08365019011406843,0.07803468208092486,0.08898305084745763
pos_prop_ADP,0.1111111111111111,0.08745247148288973,0.12138728323699421,0.1228813559322034
pos_prop_X,0.011111111111111112,0.0076045627376425855,0.008670520231213872,
pos_prop_NUM,0.016666666666666666,,,0.00423728813559322
pos_prop_AUX,0.04722222222222222,0.060836501901140684,0.03757225433526012,0.0423728813559322
pos_prop_VERB,0.044444444444444446,0.07984790874524715,0.07514450867052024,0.07203389830508475
pos_prop_PROPN,0.03333333333333333,0.0076045627376425855,0.02023121387283237,0.0211864406779661
pos_prop_CCONJ,0.04722222222222222,0.049429657794676805,0.06069364161849711,0.0423728813559322
pos_prop_ADV,0.10555555555555556,0.08745247148288973,0.06069364161849711,0.05084745762711865
pos_prop_PART,0.011111111111111112,0.026615969581749048,0.011560693641618497,0.012711864406779662
pos_prop_PRON,0.030555555555555555,0.034220532319391636,0.011560693641618497,0.038135593220338986
pos_prop_SCONJ,0.002777777777777778,0.030418250950570342,0.005780346820809248,0.01694915254237288
connectives,22,4,13,12
duplicate_ngram_chr_fraction_6,,0.02208835341365462,0.0662202380952381,
duplicate_ngram_chr_fraction_7,,,0.0662202380952381,
duplicate_ngram_chr_fraction_8,,,0.0662202380952381,
