,create,human,explain,continue
first_order_coherence,0.8181631748492901,0.55120152341468,0.6996724506219228,0.7834309339523315
second_order_coherence,0.7764401088158289,0.5904205579024094,0.6451790809631348,0.7763166789497647
token_length_mean,7.97444089456869,6.932475884244373,7.878787878787879,7.885185185185185
token_length_median,6.0,5.0,6.0,6.0
token_length_std,5.764770036106405,5.169034064755398,5.7353638533890905,5.701669911571632
sentence_length_mean,22.357142857142858,20.733333333333334,14.142857142857142,16.875
sentence_length_median,22.5,16.0,15.0,16.5
sentence_length_std,6.101605676929204,13.625792535563654,3.313546715640915,5.577577879330776
syllables_per_token_mean,2.913738019169329,2.3633440514469455,2.7676767676767677,2.862962962962963
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,2.2964557540713857,1.9027329491657048,2.347697272090133,2.2360096978766952
n_tokens,313,311,99,270
n_unique_tokens,170,191,73,165
proportion_unique_tokens,0.5431309904153354,0.6141479099678456,0.7373737373737373,0.6111111111111112
n_characters,2523,2210,790,2164
n_sentences,14,15,7,16
entropy,7.293087963669069,6.261971172253693,2.356699337020054,5.633196410001637
perplexity,1470.1033209583989,524.2513119224112,10.556051918536152,279.55426108145184
per_word_perplexity,4.323833296936467,1.4363049641709897,0.09684451301409314,0.9165713478080388
passed_quality_check,True,True,True,True
n_stop_words,143.0,159.0,46.0,128.0
alpha_ratio,0.9205882352941176,0.8356164383561644,0.908256880733945,0.8852459016393442
mean_word_length,7.420588235294118,6.054794520547945,7.247706422018348,7.0950819672131145
doc_length,340.0,365.0,109.0,305.0
duplicate_ngram_chr_fraction_5,0.03668430335097002,0.028548770816812053,,0.030415125359638306
duplicate_ngram_chr_fraction_6,0.03668430335097002,,,0.030415125359638306
top_ngram_chr_fraction_2,0.04021164021164021,0.00951625693893735,,0.009864364981504316
top_ngram_chr_fraction_3,0.032451499118165784,0.011895321173671689,,0.009864364981504316
top_ngram_chr_fraction_4,0.0380952380952381,0.011895321173671689,,0.01972872996300863
oov_ratio,0.020588235294117647,0.038356164383561646,0.06422018348623854,0.022950819672131147
flesch_reading_ease,-62.359736421725216,-14.148240085744902,-41.66545454545451,-52.49979166666665
flesch_kincaid_grade,27.511394340483807,20.383459807073958,22.584300144300148,24.774212962962967
smog,21.322970121554675,18.386874608375887,17.288020509699884,18.643177196211187
gunning_fog,27.089821999087178,22.05539121114684,23.030880230880236,24.23148148148148
automated_readability_index,27.308188041989958,21.588628081457664,22.75051948051948,24.146722222222223
coleman_liau_index,29.765750798722035,23.53530546623794,28.434343434343436,28.810814814814808
lix,69.96097672295755,63.17706323687031,62.62770562770562,65.39351851851852
rix,10.642857142857142,8.8,6.857142857142857,8.1875
pos_prop_NOUN,0.2911764705882353,0.2356164383561644,0.27522935779816515,0.22295081967213115
pos_prop_ADJ,0.11764705882352941,0.057534246575342465,0.10091743119266056,0.09180327868852459
pos_prop_PUNCT,0.07941176470588235,0.12876712328767123,0.09174311926605505,0.11475409836065574
pos_prop_DET,0.15294117647058825,0.1178082191780822,0.1743119266055046,0.12131147540983607
pos_prop_CCONJ,0.07352941176470588,0.04657534246575343,0.045871559633027525,0.06229508196721312
pos_prop_X,0.008823529411764706,0.010958904109589041,0.01834862385321101,0.006557377049180328
pos_prop_ADP,0.08529411764705883,0.1095890410958904,0.09174311926605505,0.06229508196721312
pos_prop_VERB,0.07352941176470588,0.043835616438356165,0.08256880733944955,0.09508196721311475
pos_prop_PRON,0.026470588235294117,0.03287671232876712,0.009174311926605505,0.022950819672131147
pos_prop_ADV,0.03823529411764706,0.10684931506849316,0.027522935779816515,0.07213114754098361
pos_prop_AUX,0.03235294117647059,0.04657534246575343,0.045871559633027525,0.04590163934426229
pos_prop_PART,0.011764705882352941,0.010958904109589041,0.009174311926605505,0.04262295081967213
pos_prop_SCONJ,0.008823529411764706,0.0027397260273972603,0.01834862385321101,0.03278688524590164
dependency_distance_mean,3.1856966309552517,3.5925557013512863,2.746245483839469,3.118549506049506
dependency_distance_std,0.6606723460162941,1.3680094141226558,0.36254624751597997,0.7457509919961418
prop_adjacent_dependency_relation_mean,0.4936925171161623,0.4543332347700956,0.4897004415801408,0.4384167684167684
prop_adjacent_dependency_relation_std,0.06853206624411459,0.07081339330998146,0.0732673859166993,0.07690948672451951
connectives,10,23,4,7
pos_prop_NUM,,0.01643835616438356,,
pos_prop_PROPN,,0.03287671232876712,0.009174311926605505,0.006557377049180328
duplicate_ngram_chr_fraction_7,,,,0.02137279079325935
