,human,explain,create,continue
first_order_coherence,0.5522694385477475,0.6529518523636986,0.7330055199563503,0.5626727183163166
second_order_coherence,0.60006916981477,0.6570704821497202,0.7477685589539377,0.5233427948163202
passed_quality_check,True,True,True,True
n_stop_words,168.0,155.0,155.0,161.0
alpha_ratio,0.8433420365535248,0.8877005347593583,0.9002695417789758,0.8862433862433863
mean_word_length,6.067885117493472,6.759358288770054,7.045822102425876,6.78042328042328
doc_length,383.0,374.0,371.0,378.0
duplicate_ngram_chr_fraction_5,0.027128862094951016,,,0.02067539627842867
top_ngram_chr_fraction_2,0.00904295403165034,0.008744316194473592,0.00508992195453003,0.008270158511371467
top_ngram_chr_fraction_3,0.011303692539562924,,,
top_ngram_chr_fraction_4,0.011303692539562924,,,
oov_ratio,0.0391644908616188,0.040106951871657755,0.018867924528301886,0.010582010582010581
token_length_mean,6.899696048632219,7.468468468468468,7.7155688622754495,7.426470588235294
token_length_median,5.0,6.0,6.0,6.0
token_length_std,5.08101238314814,5.300268823971395,5.364548477273597,5.0987777557053935
sentence_length_mean,21.933333333333334,18.5,15.904761904761905,13.076923076923077
sentence_length_median,19.0,19.5,16.0,14.5
sentence_length_std,13.596404753545041,6.300352723811933,5.911286717593419,7.482919406236892
syllables_per_token_mean,2.3556231003039514,2.6216216216216215,2.7604790419161676,2.5823529411764707
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.8691155664655308,2.027087086197335,2.0654256229774477,1.8220012572209927
n_tokens,329,333,334,340
n_unique_tokens,200,218,209,206
proportion_unique_tokens,0.60790273556231,0.6546546546546547,0.625748502994012,0.6058823529411764
n_characters,2324,2528,2614,2563
n_sentences,15,18,21,26
pos_prop_DET,0.1227154046997389,0.11497326203208556,0.11859838274932614,0.10317460317460317
pos_prop_NOUN,0.23759791122715404,0.24598930481283424,0.2560646900269542,0.23544973544973544
pos_prop_PUNCT,0.1227154046997389,0.10962566844919786,0.09973045822102426,0.10052910052910052
pos_prop_ADJ,0.06266318537859007,0.0855614973262032,0.09433962264150944,0.10317460317460317
pos_prop_ADP,0.1122715404699739,0.10160427807486631,0.11859838274932614,0.09523809523809523
pos_prop_X,0.010443864229765013,0.008021390374331552,0.008086253369272238,
pos_prop_NUM,0.015665796344647518,0.00267379679144385,,0.010582010582010581
pos_prop_AUX,0.044386422976501305,0.05080213903743316,0.0431266846361186,0.05291005291005291
pos_prop_VERB,0.04177545691906005,0.07754010695187166,0.08355795148247978,0.08465608465608465
pos_prop_PROPN,0.033942558746736295,0.034759358288770054,0.0026954177897574125,0.005291005291005291
pos_prop_CCONJ,0.04960835509138381,0.053475935828877004,0.05390835579514825,0.04497354497354497
pos_prop_ADV,0.10182767624020887,0.06417112299465241,0.05660377358490566,0.07671957671957672
pos_prop_PART,0.010443864229765013,0.008021390374331552,0.016172506738544475,0.023809523809523808
pos_prop_PRON,0.031331592689295036,0.029411764705882353,0.0431266846361186,0.04497354497354497
pos_prop_SCONJ,0.0026109660574412533,0.013368983957219251,0.005390835579514825,0.018518518518518517
entropy,6.637907984562807,5.961654979776313,6.22087579613388,5.678822499002446
perplexity,763.4960755468812,388.25214227138343,503.1436904150577,292.60468468534685
per_word_perplexity,1.9934623382425098,1.0381073322764263,1.3561824539489424,0.7740864674215525
dependency_distance_mean,3.5652604159914847,3.1812451617959505,2.803339420393084,2.3665632285941083
dependency_distance_std,1.372892291766978,0.9243960529826183,0.8822966567829931,1.215066860135766
prop_adjacent_dependency_relation_mean,0.46095027364519886,0.4889178603741278,0.4388060087105494,0.45196432110830725
prop_adjacent_dependency_relation_std,0.06859211376823308,0.08269016998770204,0.122154052495144,0.14198573687395258
flesch_reading_ease,-14.713047619047586,-33.731689189189154,-42.84486027944109,-24.905135746606334
flesch_kincaid_grade,20.760352583586627,22.56013513513513,23.18650983746792,19.98176470588236
smog,18.878054631974784,18.599290044081553,17.879347455551382,16.43265832966388
gunning_fog,22.633515704154004,23.255855855855856,23.128371827773023,21.81900452488688
automated_readability_index,22.034235055724416,22.996486486486482,22.86271029369832,20.087138009049774
coleman_liau_index,23.420668693009116,26.514594594594588,27.70646706586827,25.604117647058818
lix,64.79047619047618,63.54504504504504,61.11434274308526,57.782805429864254
rix,9.4,8.333333333333334,7.190476190476191,5.846153846153846
connectives,23,10,7,6
connectives_cap,2,1,4,0
