,create,human,explain,continue
passed_quality_check,True,True,True,True
n_stop_words,166.0,151.0,178.0,149.0
alpha_ratio,0.8752399232245681,0.7913043478260869,0.8505535055350554,0.8397790055248618
mean_word_length,5.381957773512476,4.909565217391305,5.252767527675276,5.2430939226519335
doc_length,521.0,575.0,542.0,543.0
duplicate_ngram_chr_fraction_5,0.036274208422994156,0.04777947932618683,0.016383495145631068,0.048167222053923056
top_ngram_chr_fraction_2,0.011066707654472794,0.014701378254211332,0.00758495145631068,0.030293850348379277
top_ngram_chr_fraction_3,0.033200122963418385,0.018376722817764167,0.009101941747572815,0.03483792790063617
top_ngram_chr_fraction_4,0.021211189671072855,0.022052067381316997,,0.02726446531354135
oov_ratio,0.026871401151631478,0.05565217391304348,0.04059040590405904,0.04788213627992634
pos_prop_NOUN,0.2802303262955854,0.24,0.24169741697416974,0.2965009208103131
pos_prop_AUX,0.03262955854126679,0.036521739130434785,0.023985239852398525,0.01841620626151013
pos_prop_VERB,0.10556621880998081,0.08695652173913043,0.08302583025830258,0.10128913443830571
pos_prop_DET,0.09404990403071017,0.04,0.07195571955719557,0.06261510128913444
pos_prop_ADP,0.11708253358925144,0.09565217391304348,0.11808118081180811,0.10865561694290976
pos_prop_PART,0.011516314779270634,0.010434782608695653,0.0036900369003690036,0.0055248618784530384
pos_prop_ADJ,0.1324376199616123,0.10086956521739131,0.14575645756457564,0.12338858195211787
pos_prop_PUNCT,0.12092130518234165,0.15478260869565216,0.13468634686346864,0.14548802946593
pos_prop_PRON,0.01727447216890595,0.008695652173913044,0.016605166051660517,0.014732965009208104
pos_prop_PROPN,0.028790786948176585,0.09913043478260869,0.06457564575645756,0.04419889502762431
pos_prop_ADV,0.026871401151631478,0.03130434782608696,0.03136531365313653,0.020257826887661142
pos_prop_CCONJ,0.028790786948176585,0.04,0.04059040590405904,0.04604051565377532
pos_prop_X,0.0019193857965451055,0.04,,0.003683241252302026
pos_prop_SCONJ,0.0019193857965451055,0.0052173913043478265,0.01845018450184502,
flesch_reading_ease,26.125591908091934,24.328133829951213,24.2411739185913,25.742662337662352
flesch_kincaid_grade,14.75327172827173,16.558980220909323,16.614949598060488,15.134155844155845
smog,16.190283034960014,17.987409321129135,17.79232458718128,16.613394197324528
gunning_fog,18.382617382617383,20.820138710506036,20.565063161924208,18.92987012987013
automated_readability_index,17.24337062937063,19.868666837914205,20.245786653056015,17.76883116883117
coleman_liau_index,18.13925274725275,17.842096069868997,18.209891540130148,18.05818181818182
lix,60.24225774225775,66.67916773696378,68.54931734081919,62.25974025974026
rix,8.181818181818182,10.705882352941176,11.235294117647058,8.857142857142858
token_length_mean,6.015384615384615,5.908296943231441,5.969631236442516,5.987012987012987
token_length_median,5.0,5.0,5.0,5.0
token_length_std,3.409389848313814,3.55804901879129,3.4914133397712663,3.4427670833658683
sentence_length_mean,20.681818181818183,26.941176470588236,27.11764705882353,22.0
sentence_length_median,19.0,25.0,29.0,23.0
sentence_length_std,5.570917695222408,15.957556160512704,7.645701236959518,6.969320524371696
syllables_per_token_mean,1.8879120879120879,1.834061135371179,1.8329718004338396,1.8766233766233766
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,1.1533834760481507,1.149699643981695,1.1159840736171105,1.1376739507996094
n_tokens,455,458,461,462
n_unique_tokens,205,248,229,213
proportion_unique_tokens,0.45054945054945056,0.5414847161572053,0.4967462039045553,0.461038961038961
n_characters,2804,2823,2847,2847
n_sentences,22,17,17,21
dependency_distance_mean,2.8054827394625037,3.3018442686083387,3.317630942120742,2.9067942934723265
dependency_distance_std,0.5662945170905929,1.6772696452054408,0.651986282116716,0.7379951772324738
prop_adjacent_dependency_relation_mean,0.4546629437796889,0.4442888490691109,0.43621669431912613,0.4429026254015673
prop_adjacent_dependency_relation_std,0.06700770301679021,0.05022448047719696,0.05455939082945196,0.06073560492516207
entropy,13.94955317439831,13.584204714354186,14.886220473095982,13.682745738760143
perplexity,1143441.5480076305,793496.7430110163,2917449.9068183196,875671.0088987773
per_word_perplexity,2194.7054664253947,1379.9943356713327,5382.748905568856,1612.6537917104554
first_order_coherence,0.861197136697315,0.5720963645726442,0.8397512380033731,0.7945995695888997
second_order_coherence,0.8716898262500763,0.7464636305967967,0.8395962874094646,0.7957956469372699
connectives,11,20,13,11
connectives_cap,2,4,3,2
duplicate_ngram_chr_fraction_6,,0.009188361408882083,,
pos_prop_SYM,,0.0034782608695652175,0.0018450184501845018,
pos_prop_NUM,,0.006956521739130435,0.0036900369003690036,0.009208103130755065
