,human,continue,explain,create
token_length_mean,5.80990099009901,5.770491803278689,5.79296875,5.744343891402715
token_length_median,5.0,5.0,5.0,5.0
token_length_std,3.528596191023556,3.461821952894079,3.353535531573124,3.364073854021841
sentence_length_mean,25.25,22.181818181818183,23.272727272727273,26.0
sentence_length_median,25.0,21.5,23.5,25.0
sentence_length_std,15.680800362226412,7.81395234434338,9.111340676630405,7.178398969457318
syllables_per_token_mean,1.803960396039604,1.8237704918032787,1.7890625,1.8099547511312217
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,1.1376474590160977,1.1441621803166593,1.1068137246590999,1.1296459613314873
n_tokens,505,488,512,442
n_unique_tokens,264,204,246,205
proportion_unique_tokens,0.5227722772277228,0.4180327868852459,0.48046875,0.4638009049773756
n_characters,3066,2897,3075,2602
n_sentences,20,22,22,17
passed_quality_check,True,True,True,True
n_stop_words,169.0,192.0,180.0,180.0
alpha_ratio,0.7880690737833596,0.8576449912126538,0.822866344605475,0.8752475247524752
mean_word_length,4.813186813186813,5.0913884007029875,4.951690821256038,5.152475247524753
doc_length,637.0,569.0,621.0,505.0
duplicate_ngram_chr_fraction_5,0.048986486486486486,0.08172934557299379,,0.09608423823626193
duplicate_ngram_chr_fraction_6,0.008445945945945946,0.021912940479715724,,0.059230009871668314
top_ngram_chr_fraction_2,0.015765765765765764,0.01243707432632514,0.013445378151260505,0.039157617637380716
top_ngram_chr_fraction_3,0.019707207207207207,0.03198104826769322,0.011204481792717087,0.023692003948667325
top_ngram_chr_fraction_4,0.02195945945945946,,,
oov_ratio,0.06593406593406594,0.054481546572934976,0.04830917874396135,0.04950495049504951
flesch_reading_ease,28.59120049504952,30.029470938897163,31.85849431818184,27.322828054298668
flesch_kincaid_grade,15.544232673267327,14.58140089418778,14.597301136363637,15.90746606334842
smog,17.353723509956247,16.303368980927107,16.35954948731386,17.05364977622574
gunning_fog,19.921782178217825,18.4628912071535,18.52784090909091,19.54027149321267
automated_readability_index,18.559633663366334,16.839925484351717,17.49124644886364,18.62585972850679
coleman_liau_index,17.189940594059404,16.796065573770488,16.990781249999994,16.83828054298642
lix,63.46782178217822,60.70640834575261,61.16335227272727,64.68778280542986
rix,9.65,8.545454545454545,8.818181818181818,10.058823529411764
dependency_distance_mean,3.250864710545205,2.8890391706032363,2.9833060816068113,2.9001627051457324
dependency_distance_std,1.6551032697518973,0.6053251746563498,1.0135960869485268,0.29574364664302627
prop_adjacent_dependency_relation_mean,0.44767425734092814,0.4559637118141977,0.4315120451891902,0.44777610181880984
prop_adjacent_dependency_relation_std,0.05593407296370023,0.05219826397941085,0.10547617539021942,0.0493216989979899
first_order_coherence,0.5900538250019676,0.8657957173529125,0.8247806023628939,0.9149813987314701
second_order_coherence,0.7339878877003988,0.8572088301181793,0.8154299259185791,0.9047818660736084
pos_prop_PROPN,0.09733124018838304,0.0421792618629174,0.0644122383252818,0.031683168316831684
pos_prop_PUNCT,0.16012558869701726,0.13532513181019332,0.1642512077294686,0.12277227722772277
pos_prop_AUX,0.03610675039246468,0.04569420035149385,0.024154589371980676,0.03564356435643564
pos_prop_DET,0.04081632653061224,0.0773286467486819,0.06924315619967794,0.09306930693069307
pos_prop_ADJ,0.10675039246467818,0.14938488576449913,0.1288244766505636,0.13465346534653466
pos_prop_NOUN,0.23233908948194662,0.24428822495606328,0.26247987117552335,0.2633663366336634
pos_prop_VERB,0.0847723704866562,0.0984182776801406,0.08051529790660225,0.09702970297029703
pos_prop_ADP,0.0989010989010989,0.12478031634446397,0.1111111111111111,0.12673267326732673
pos_prop_CCONJ,0.03767660910518053,0.040421792618629174,0.03864734299516908,0.03564356435643564
pos_prop_X,0.03924646781789639,,,
pos_prop_ADV,0.029827315541601257,0.022847100175746926,0.030595813204508857,0.019801980198019802
pos_prop_SYM,0.0031397174254317113,,0.00322061191626409,
pos_prop_PART,0.012558869701726845,0.014059753954305799,0.004830917874396135,0.019801980198019802
pos_prop_SCONJ,0.006279434850863423,,0.00966183574879227,0.005940594059405941
pos_prop_NUM,0.006279434850863423,,0.001610305958132045,
pos_prop_PRON,0.007849293563579277,0.005272407732864675,0.00644122383252818,0.013861386138613862
entropy,15.331935479089102,17.153035840006822,17.093682045972805,15.334063680914504
perplexity,4555908.31388232,28149378.664767545,26527222.98120806,4565614.5310033
per_word_perplexity,7152.132360882763,49471.6672491521,42716.94521933665,9040.820853471881
connectives,22,14,18,9
connectives_cap,5,4,4,4
duplicate_ngram_chr_fraction_7,,0.021912940479715724,,0.030931227377426786
duplicate_ngram_chr_fraction_8,,,,0.030931227377426786
duplicate_ngram_chr_fraction_9,,,,0.030931227377426786
