,explain,human,create,continue
flesch_reading_ease,39.815000000000026,43.3826189217759,20.75981481481483,33.83275000000003
flesch_kincaid_grade,13.384285714285717,11.40497961340985,16.11308054085832,14.440500000000004
smog,14.622400222303426,13.082589965836103,17.559809615261475,15.96690057097009
gunning_fog,16.226190476190478,13.945303533675627,20.285949441505,18.00526315789474
automated_readability_index,16.541383928571427,13.9321368166717,20.194329805996475,18.080305263157896
coleman_liau_index,16.04125,16.049556025369974,20.439259259259256,17.453810526315788
lix,60.98214285714286,54.947825430383574,72.73133450911229,65.64473684210526
rix,8.714285714285714,6.428571428571429,11.476190476190476,9.95
first_order_coherence,0.8144263863563538,0.540935060630242,0.6883223280310631,0.8073899024411252
second_order_coherence,0.8262736483624107,0.6226871371842347,0.723332972118729,0.8112275269296434
token_length_mean,5.635416666666667,5.7145877378435515,6.3806584362139915,5.867368421052632
token_length_median,5.0,5.0,6.0,5.0
token_length_std,3.200650297422211,3.252083197893775,3.2535445025135643,3.156495128436741
sentence_length_mean,22.857142857142858,16.892857142857142,23.142857142857142,23.75
sentence_length_median,21.0,18.0,25.0,20.5
sentence_length_std,8.795484308307705,9.351620507829058,12.4567278218323,13.194222220350845
syllables_per_token_mean,1.7,1.72938689217759,1.9218106995884774,1.76
syllables_per_token_median,1.0,1.0,2.0,1.0
syllables_per_token_std,0.9882644720249062,1.0067021937862568,1.0393777880961168,1.0059193229133867
n_tokens,480,473,486,475
n_unique_tokens,273,248,254,264
proportion_unique_tokens,0.56875,0.5243128964059197,0.522633744855967,0.5557894736842105
n_characters,2783,2801,3182,2846
n_sentences,21,28,21,20
pos_prop_DET,0.06093189964157706,0.043782837127845885,0.05114638447971781,0.05805243445692884
pos_prop_NOUN,0.3100358422939068,0.2819614711033275,0.30864197530864196,0.28277153558052437
pos_prop_ADP,0.12903225806451613,0.1190893169877408,0.10934744268077601,0.1104868913857678
pos_prop_ADJ,0.08422939068100359,0.09807355516637478,0.12522045855379188,0.10112359550561797
pos_prop_PUNCT,0.13261648745519714,0.12784588441331,0.13403880070546736,0.10486891385767791
pos_prop_PROPN,0.026881720430107527,0.0595446584938704,0.02821869488536155,0.028089887640449437
pos_prop_AUX,0.03942652329749104,0.04553415061295972,0.02821869488536155,0.04681647940074907
pos_prop_ADV,0.04121863799283154,0.03152364273204904,0.012345679012345678,0.04119850187265917
pos_prop_CCONJ,0.034050179211469536,0.03327495621716287,0.03527336860670194,0.031835205992509365
pos_prop_VERB,0.08960573476702509,0.0840630472854641,0.11816578483245149,0.12921348314606743
pos_prop_SCONJ,0.010752688172043012,0.005253940455341506,0.005291005291005291,0.011235955056179775
pos_prop_PRON,0.014336917562724014,0.0070052539404553416,0.014109347442680775,0.0299625468164794
pos_prop_PART,0.012544802867383513,0.012259194395796848,0.010582010582010581,0.020599250936329586
pos_prop_NUM,0.012544802867383513,0.014010507880910683,0.003527336860670194,0.0018726591760299626
pos_prop_SYM,0.0017921146953405018,,,0.0018726591760299626
dependency_distance_mean,2.960917097312459,2.6063627209540448,2.6880807037476746,2.75858390484136
dependency_distance_std,0.833988324497425,1.069780764987308,1.1852789905383554,0.6271611291126895
prop_adjacent_dependency_relation_mean,0.47374638308326295,0.47055401286027637,0.43709374989507793,0.4762140032582078
prop_adjacent_dependency_relation_std,0.04811402390403287,0.0666418701660484,0.12225842389159647,0.0599076691904651
entropy,14.2410024899816,13.992631828676279,12.583633724077032,12.03781331803808
perplexity,1530343.059272789,1193775.8543971472,291744.5075452618,169026.92792353188
per_word_perplexity,2742.5502854351057,2090.6757520090146,514.5405776812378,316.5298275721571
passed_quality_check,True,True,True,True
n_stop_words,189.0,166.0,155.0,187.0
alpha_ratio,0.8512544802867383,0.8161120840630472,0.8447971781305115,0.8895131086142322
mean_word_length,4.987455197132617,4.9054290718038525,5.6119929453262785,5.329588014981273
doc_length,558.0,571.0,567.0,534.0
top_ngram_chr_fraction_2,0.0036877688998156115,0.017151607963246555,0.020497403662202787,0.013566475731082304
oov_ratio,0.010752688172043012,0.014010507880910683,0.021164021164021163,0.009363295880149813
connectives,19,15,10,15
connectives_cap,6,6,0,5
pos_prop_X,,0.03677758318739054,0.015873015873015872,
top_ngram_chr_fraction_3,,0.021439509954058193,0.009838753757857338,0.00904431715405487
top_ngram_chr_fraction_4,,0.02021439509954058,0.01639792292976223,
duplicate_ngram_chr_fraction_5,,,0.1213446296802405,
duplicate_ngram_chr_fraction_6,,,0.10112052473353375,
duplicate_ngram_chr_fraction_7,,,0.07379065318393004,
duplicate_ngram_chr_fraction_8,,,0.04755397649631047,
duplicate_ngram_chr_fraction_9,,,0.025690079256627495,
duplicate_ngram_chr_fraction_10,,,0.025690079256627495,
