,human,explain,create,continue
token_length_mean,5.722,6.025974025974026,6.22289156626506,6.36144578313253
token_length_median,5.0,6.0,6.0,6.0
token_length_std,3.1604929995176385,3.3881919707263015,3.3015327571410005,3.2422102379364928
sentence_length_mean,26.31578947368421,22.0,19.153846153846153,19.92
sentence_length_median,29.0,22.0,20.0,20.0
sentence_length_std,15.597073381277072,5.563486402641868,4.621790426399939,5.712582603341504
syllables_per_token_mean,1.724,1.8376623376623376,1.8855421686746987,1.9257028112449799
syllables_per_token_median,1.0,1.0,1.0,2.0
syllables_per_token_std,1.0619905837623986,1.1037369378504498,1.1215987438463484,1.1142117750007536
n_tokens,500,462,498,498
n_unique_tokens,255,216,226,250
proportion_unique_tokens,0.51,0.4675324675324675,0.4538152610441767,0.5020080321285141
n_characters,2969,2842,3158,3236
n_sentences,19,21,26,25
passed_quality_check,True,True,True,True
n_stop_words,187.0,188.0,205.0,185.0
alpha_ratio,0.8042763157894737,0.8901734104046243,0.8974820143884892,0.8831858407079646
mean_word_length,4.8832236842105265,5.475915221579961,5.679856115107913,5.727433628318584
doc_length,608.0,519.0,556.0,565.0
duplicate_ngram_chr_fraction_5,0.04107607752386462,0.01880497421898696,0.13139885026006023,0.03594420600858369
duplicate_ngram_chr_fraction_6,0.028926815157651144,,0.07281686285245004,0.02467811158798283
top_ngram_chr_fraction_2,0.015909748336708128,0.012132241431604488,0.008212428141253765,0.012070815450643776
top_ngram_chr_fraction_3,0.0101243853051779,0.01637852593266606,0.0186148371201752,0.016094420600858368
top_ngram_chr_fraction_4,0.01214926236621348,,0.026279770052012045,
oov_ratio,0.004934210526315789,,0.0017985611510791368,0.0017699115044247787
flesch_reading_ease,34.27407368421055,29.03876623376624,27.876978683966684,23.70174216867474
flesch_kincaid_grade,15.016357894736842,14.674415584415588,14.129397590361446,14.902093172690765
smog,16.68598849955895,16.55564534867402,16.049741669586155,16.647925096878797
gunning_fog,19.086315789473684,18.843290043290043,18.344269385233243,19.212979919678716
automated_readability_index,18.678514736842104,17.952337662337662,17.456742354031512,18.492409638554214
coleman_liau_index,16.720560000000003,18.287272727272725,19.24522088353414,20.11935742971887
lix,59.315789473684205,61.17748917748918,62.928946555452576,66.30554216867469
rix,8.68421052631579,8.619047619047619,8.384615384615385,9.24
dependency_distance_mean,3.271836653684144,3.082758915412371,2.6014731331679783,2.7575741676955836
dependency_distance_std,1.4087248207865741,0.5277057189367176,0.5177074974018889,0.495051253160502
prop_adjacent_dependency_relation_mean,0.44906765803740356,0.4577416719307737,0.45754045633857454,0.44836011492036904
prop_adjacent_dependency_relation_std,0.07067572980449058,0.05293611104428315,0.06651687573562076,0.0650542610732753
first_order_coherence,0.6430570089982616,0.8664120227098465,0.8708031439781189,0.8557606314619383
second_order_coherence,0.653931093566558,0.8665728443547299,0.876251628001531,0.8522130665571793
pos_prop_ADP,0.09375,0.11368015414258188,0.1079136690647482,0.08672566371681416
pos_prop_PROPN,0.06085526315789474,0.04238921001926782,0.02158273381294964,0.017699115044247787
pos_prop_NUM,0.02138157894736842,0.0019267822736030828,0.00539568345323741,0.0017699115044247787
pos_prop_PUNCT,0.1513157894736842,0.10404624277456648,0.10251798561151079,0.11327433628318584
pos_prop_NOUN,0.2582236842105263,0.2697495183044316,0.289568345323741,0.2814159292035398
pos_prop_DET,0.0625,0.10404624277456648,0.08453237410071943,0.06017699115044248
pos_prop_X,0.019736842105263157,,0.0017985611510791368,0.0017699115044247787
pos_prop_AUX,0.024671052631578948,0.007707129094412331,0.05755395683453238,0.03716814159292035
pos_prop_VERB,0.07730263157894737,0.11946050096339114,0.12050359712230216,0.13805309734513274
pos_prop_CCONJ,0.05592105263157895,0.05009633911368015,0.04316546762589928,0.049557522123893805
pos_prop_ADV,0.039473684210526314,0.04238921001926782,0.03597122302158273,0.02654867256637168
pos_prop_PRON,0.018092105263157895,0.03275529865125241,0.023381294964028777,0.04247787610619469
pos_prop_ADJ,0.09375,0.08285163776493257,0.08273381294964029,0.11327433628318584
pos_prop_SCONJ,0.011513157894736841,0.017341040462427744,0.0035971223021582736,0.007079646017699115
pos_prop_PART,0.008223684210526315,0.009633911368015413,0.019784172661870502,0.023008849557522124
pos_prop_SYM,0.001644736842105263,0.0019267822736030828,,
pos_prop_INTJ,0.001644736842105263,,,
entropy,17.263850991284514,16.086537599908176,16.115682035343102,16.032956857475103
perplexity,31448158.66187124,9689347.071438195,9975892.94812929,9183848.097286593
per_word_perplexity,51723.94516755138,18669.262180035057,17942.25350382966,16254.598402277155
connectives,14,12,7,7
connectives_cap,6,2,4,2
duplicate_ngram_chr_fraction_7,,,0.04872707363810567,0.02467811158798283
duplicate_ngram_chr_fraction_8,,,,0.02467811158798283
duplicate_ngram_chr_fraction_9,,,,0.02467811158798283
duplicate_ngram_chr_fraction_10,,,,0.02467811158798283
