,human-full,continue,human-cont,explain,create
flesch_reading_ease,-39.48914434060228,-38.653244336569514,-32.23271428571425,-49.441193181818136,-33.28510070371266
flesch_kincaid_grade,23.492919003115265,22.915355987055012,22.425586626139822,25.27920454545455,23.959747634069405
smog,19.12932285261469,17.879347455551382,18.818736324657113,20.027631371098494,20.413198806083628
gunning_fog,24.104215991692627,22.40064724919094,23.56863221884499,25.21969696969697,24.769619024508614
automated_readability_index,23.21352933541018,22.12012944983819,22.19981762917933,24.82122727272727,24.341487503033242
coleman_liau_index,26.503504672897197,26.128543689320384,25.358297872340426,27.631030303030297,24.90662460567823
lix,65.86801661474559,59.88511326860841,64.6966565349544,70.92803030303031,67.28682358650813
rix,8.911111111111111,7.333333333333333,8.628571428571428,10.375,10.461538461538462
entropy,15.316626370330388,5.895502397286766,11.48483861008188,3.0982854227893433,7.422629540980413
perplexity,4486692.585396684,363.3993608979561,97230.39137858487,22.159923789902415,1673.4280750663006
per_word_perplexity,4437.8759499472635,1.0323845480055571,124.4947392811586,0.11602054340263045,4.687473599625492
passed_quality_check,True,True,True,True,True
n_stop_words,369.0,128.0,281.0,75.0,152.0
alpha_ratio,0.8456973293768546,0.8352272727272727,0.8425096030729834,0.8638743455497382,0.8879551820728291
mean_word_length,6.468842729970326,6.639204545454546,6.280409731113957,6.727748691099476,6.442577030812325
doc_length,1011.0,352.0,781.0,191.0,357.0
duplicate_ngram_chr_fraction_5,0.059794372294372296,0.12022684310018904,0.007556675062972292,,
duplicate_ngram_chr_fraction_6,0.05654761904761905,0.12022684310018904,0.0032385750269881253,,
duplicate_ngram_chr_fraction_7,0.05411255411255411,0.12022684310018904,,,
duplicate_ngram_chr_fraction_8,0.02462121212121212,0.077882797731569,,,
duplicate_ngram_chr_fraction_9,0.02462121212121212,0.077882797731569,,,
top_ngram_chr_fraction_2,0.007034632034632035,0.01890359168241966,0.009355883411299028,0.013802622498274672,0.022935779816513763
top_ngram_chr_fraction_3,0.008793290043290044,0.015879017013232515,0.011694854264123786,,0.021406727828746176
top_ngram_chr_fraction_4,0.004734848484848485,,0.006297229219143577,,
oov_ratio,0.0722057368941642,0.08238636363636363,0.06145966709346991,0.08900523560209424,0.06442577030812324
pos_prop_NOUN,0.22551928783382788,0.26136363636363635,0.2176696542893726,0.24607329842931938,0.24929971988795518
pos_prop_ADV,0.0722057368941642,0.048295454545454544,0.07682458386683738,0.031413612565445025,0.03081232492997199
pos_prop_VERB,0.05539070227497527,0.0625,0.058898847631242,0.07853403141361257,0.06722689075630252
pos_prop_PUNCT,0.1394658753709199,0.12215909090909091,0.13956466069142126,0.13612565445026178,0.11204481792717087
pos_prop_DET,0.09198813056379822,0.10511363636363637,0.08706786171574904,0.10471204188481675,0.14565826330532214
pos_prop_ADJ,0.09099901088031652,0.08238636363636363,0.08578745198463508,0.07329842931937172,0.07282913165266107
pos_prop_CCONJ,0.043521266073194856,0.03977272727272727,0.04225352112676056,0.05235602094240838,0.05322128851540616
pos_prop_AUX,0.03066271018793274,0.03125,0.029449423815621,0.03664921465968586,0.03361344537815126
pos_prop_SCONJ,0.013847675568743818,0.014204545454545454,0.015364916773367477,0.010471204188481676,0.011204481792717087
pos_prop_PART,0.020771513353115726,0.019886363636363636,0.023047375160051217,0.031413612565445025,0.025210084033613446
pos_prop_ADP,0.10583580613254204,0.10227272727272728,0.10499359795134443,0.10471204188481675,0.12324929971988796
pos_prop_PROPN,0.08110781404549951,0.056818181818181816,0.088348271446863,0.05759162303664921,0.06162464985994398
pos_prop_PRON,0.02274975272007913,0.022727272727272728,0.02560819462227913,0.020942408376963352,0.011204481792717087
pos_prop_X,0.005934718100890208,0.014204545454545454,0.005121638924455826,0.010471204188481676,0.0028011204481792717
first_order_coherence,0.5086687259714712,0.49982613105984297,0.5006224475800991,0.7838220000267029,0.8228915383418401
second_order_coherence,0.46562896586608055,0.5638165827840567,0.4375215088666389,0.7593298355738322,0.8129942254586653
dependency_distance_mean,3.0644137052460185,3.0565431703135877,3.031131687875971,3.142447408256232,3.530441223045373
dependency_distance_std,1.356017630251172,1.540991463031364,1.3754846158529224,0.8126994161186392,0.5935788034455207
prop_adjacent_dependency_relation_mean,0.46877156646437673,0.4950338807749575,0.47535039429529785,0.4857806001188354,0.48645560499554885
prop_adjacent_dependency_relation_std,0.11112190045695494,0.16113064891244575,0.11511917578270518,0.07835996978452907,0.07595528762172796
token_length_mean,7.45911214953271,7.423948220064725,7.267477203647417,7.63030303030303,7.129337539432177
token_length_median,6.0,5.0,6.0,7.0,5.0
token_length_std,5.216635070111019,5.504179871883164,5.020160572783703,5.093339967976294,5.0691424871310184
sentence_length_mean,19.022222222222222,17.166666666666668,18.8,20.625,24.384615384615383
sentence_length_median,19.0,17.5,19.0,20.0,25.0
sentence_length_std,10.756886969934685,11.06671686735602,11.303096920755834,6.613197033205649,5.955455954106434
syllables_per_token_mean,2.683411214953271,2.6957928802588995,2.6003039513677813,2.7818181818181817,2.545741324921136
syllables_per_token_median,2.0,2.0,2.0,2.0,2.0
syllables_per_token_std,2.176017443637438,2.3117852911077876,2.0442966623716283,2.2294794263228117,2.1019644940743016
n_tokens,856,309,658,165,317
n_unique_tokens,462,186,390,120,187
proportion_unique_tokens,0.5397196261682243,0.6019417475728155,0.5927051671732523,0.7272727272727273,0.5899053627760252
n_characters,6540,2337,4905,1285,2300
n_sentences,45,18,35,8,13
connectives,24,7,20,4,6
duplicate_ngram_chr_fraction_10,,0.077882797731569,,,
pos_prop_NUM,,0.017045454545454544,,0.005235602094240838,
