,human-full,continue,human-cont,explain,create
dependency_distance_mean,3.0644137052460185,3.2128314042297794,3.031131687875971,3.243876617925601,2.961730072903318
dependency_distance_std,1.356017630251172,0.8310382400856167,1.3754846158529224,0.7957470198801857,1.113304837780686
prop_adjacent_dependency_relation_mean,0.46877156646437673,0.47992894515009754,0.47535039429529785,0.518963052573657,0.4780642158824584
prop_adjacent_dependency_relation_std,0.11112190045695494,0.07471635527427296,0.11511917578270518,0.12235031881845135,0.14571449354416718
entropy,15.316626370330388,5.846114948358066,11.48483861008188,5.922557913107673,5.8647653304279315
perplexity,4486692.585396684,345.8879741013857,97230.39137858487,373.365530049942,352.3994489757764
per_word_perplexity,4437.8759499472635,1.0233372014833897,124.4947392811586,1.1741054404086226,0.9225116465334461
passed_quality_check,True,True,True,True,True
n_stop_words,369.0,152.0,281.0,136.0,156.0
alpha_ratio,0.8456973293768546,0.8816568047337278,0.8425096030729834,0.8773584905660378,0.8926701570680629
mean_word_length,6.468842729970326,6.319526627218935,6.280409731113957,6.283018867924528,6.971204188481676
doc_length,1011.0,338.0,781.0,318.0,382.0
duplicate_ngram_chr_fraction_5,0.059794372294372296,0.02466091245376079,0.007556675062972292,,
duplicate_ngram_chr_fraction_6,0.05654761904761905,,0.0032385750269881253,,
duplicate_ngram_chr_fraction_7,0.05411255411255411,,,,
duplicate_ngram_chr_fraction_8,0.02462121212121212,,,,
duplicate_ngram_chr_fraction_9,0.02462121212121212,,,,
top_ngram_chr_fraction_2,0.007034632034632035,0.016440608302507192,0.009355883411299028,0.005272407732864675,0.003996003996003996
top_ngram_chr_fraction_3,0.008793290043290044,,0.011694854264123786,,
top_ngram_chr_fraction_4,0.004734848484848485,,0.006297229219143577,,
oov_ratio,0.0722057368941642,0.05621301775147929,0.06145966709346991,0.059748427672955975,0.06806282722513089
pos_prop_NOUN,0.22551928783382788,0.20710059171597633,0.2176696542893726,0.22641509433962265,0.24607329842931938
pos_prop_ADV,0.0722057368941642,0.07396449704142012,0.07682458386683738,0.05345911949685535,0.0549738219895288
pos_prop_VERB,0.05539070227497527,0.09171597633136094,0.058898847631242,0.07861635220125786,0.06806282722513089
pos_prop_PUNCT,0.1394658753709199,0.11834319526627218,0.13956466069142126,0.12264150943396226,0.10732984293193717
pos_prop_DET,0.09198813056379822,0.10355029585798817,0.08706786171574904,0.1069182389937107,0.1099476439790576
pos_prop_ADJ,0.09099901088031652,0.05621301775147929,0.08578745198463508,0.0660377358490566,0.10732984293193717
pos_prop_CCONJ,0.043521266073194856,0.05029585798816568,0.04225352112676056,0.05660377358490566,0.04712041884816754
pos_prop_AUX,0.03066271018793274,0.07100591715976332,0.029449423815621,0.05345911949685535,0.03926701570680628
pos_prop_SCONJ,0.013847675568743818,0.01775147928994083,0.015364916773367477,0.018867924528301886,0.01832460732984293
pos_prop_PART,0.020771513353115726,0.026627218934911243,0.023047375160051217,0.040880503144654086,0.028795811518324606
pos_prop_ADP,0.10583580613254204,0.10946745562130178,0.10499359795134443,0.1069182389937107,0.11780104712041885
pos_prop_PROPN,0.08110781404549951,0.04142011834319527,0.088348271446863,0.050314465408805034,0.034031413612565446
pos_prop_PRON,0.02274975272007913,0.029585798816568046,0.02560819462227913,0.015723270440251572,0.020942408376963352
pos_prop_X,0.005934718100890208,0.0029585798816568047,0.005121638924455826,0.0031446540880503146,
first_order_coherence,0.5086687259714712,0.6829140763729811,0.5006224475800991,0.693830410639445,0.6774321771226823
second_order_coherence,0.46562896586608055,0.7097241441408794,0.4375215088666389,0.7273527383804321,0.7161399881045024
token_length_mean,7.45911214953271,7.033557046979865,7.267477203647417,7.021505376344086,7.689149560117302
token_length_median,6.0,6.0,6.0,6.0,6.0
token_length_std,5.216635070111019,4.818749882974329,5.020160572783703,4.685779205863218,5.281809055748366
sentence_length_mean,19.022222222222222,17.529411764705884,18.8,21.46153846153846,20.058823529411764
sentence_length_median,19.0,18.0,19.0,20.0,22.0
sentence_length_std,10.756886969934685,5.1003765381047925,11.303096920755834,9.20380677608986,6.707946018893379
syllables_per_token_mean,2.683411214953271,2.4832214765100673,2.6003039513677813,2.5125448028673834,2.7565982404692084
syllables_per_token_median,2.0,2.0,2.0,2.0,2.0
syllables_per_token_std,2.176017443637438,2.0170548895501637,2.0442966623716283,1.9708503824673136,2.1855280161912867
n_tokens,856,298,658,279,341
n_unique_tokens,462,185,390,173,225
proportion_unique_tokens,0.5397196261682243,0.6208053691275168,0.5927051671732523,0.6200716845878136,0.6598240469208211
n_characters,6540,2136,4905,1998,2663
n_sentences,45,17,35,13,17
flesch_reading_ease,-39.48914434060228,-21.037889853928135,-32.23271428571425,-27.509751861042133,-46.73291702604794
flesch_kincaid_grade,23.492919003115265,20.54848401105409,22.425586626139822,22.428028673835126,24.760800414007246
smog,19.12932285261469,17.258936766885295,18.818736324657113,19.746749792175326,19.697802263782833
gunning_fog,24.104215991692627,20.971496249506515,23.56863221884499,24.3552247036118,24.797722960151805
automated_readability_index,23.21352933541018,20.462759573628105,22.19981762917933,22.372059553349878,24.81530619285838
coleman_liau_index,26.503504672897197,23.868724832214763,25.358297872340426,24.10724014336917,27.93653958944282
lix,65.86801661474559,59.81129095933676,64.6966565349544,68.05652054039152,67.8594100396757
rix,8.911111111111111,7.411764705882353,8.628571428571428,10.0,9.588235294117647
connectives,24,7,20,11,8
