,create,human-full,explain,continue,human-cont
flesch_reading_ease,-68.59582644628097,-38.81051918158565,-47.923445544554426,-42.16079638009046,-26.672165935919026
flesch_kincaid_grade,28.292479338842977,24.22320277676288,24.96192739273928,23.88926696832579,22.87226711635751
smog,21.35788004196062,20.18553292133499,20.33069667007688,19.346482449995182,19.99863758702354
gunning_fog,27.312396694214875,24.896222141030325,26.033795379537953,24.508597285067875,24.19289038785835
automated_readability_index,28.573471074380166,25.331441359152358,25.43287128712872,24.301623529411764,24.30546374367622
coleman_liau_index,31.54677685950414,27.306035805626596,28.629702970297036,27.810092307692305,25.242495784148392
lix,71.58677685950414,68.76229448301059,67.72475247524753,64.96380090497738,68.40802698145025
rix,10.909090909090908,10.371428571428572,9.6,8.764705882352942,10.6
entropy,5.434331131135828,14.580367437282586,6.227299115994612,6.961044977013364,11.068793461082414
perplexity,229.13953270848,2148686.8311238205,506.3859451464223,1054.7351555623643,64138.07504864024
per_word_perplexity,0.8582004970355056,2384.780056741199,1.5298669037656263,2.889685357705108,92.68507955005815
passed_quality_check,True,True,True,True,True
n_stop_words,114.0,361.0,142.0,161.0,281.0
alpha_ratio,0.9063670411985019,0.8601553829078802,0.9154078549848943,0.8904109589041096,0.8482658959537572
mean_word_length,7.599250936329588,6.690344062153163,7.229607250755287,6.947945205479452,6.30635838150289
doc_length,267.0,901.0,331.0,365.0,692.0
top_ngram_chr_fraction_2,0.04889867841409692,0.008220786846741044,0.013358070500927645,0.01048951048951049,0.01129032258064516
top_ngram_chr_fraction_3,0.08590308370044053,0.010275983558426306,0.013358070500927645,,0.014112903225806451
oov_ratio,0.0299625468164794,0.04550499445061043,0.02416918429003021,0.0136986301369863,0.03757225433526012
pos_prop_NOUN,0.2958801498127341,0.24528301886792453,0.2598187311178248,0.20273972602739726,0.22832369942196531
pos_prop_PUNCT,0.09363295880149813,0.11764705882352941,0.08459214501510574,0.1095890410958904,0.12427745664739884
pos_prop_DET,0.15730337078651685,0.12319644839067703,0.13595166163141995,0.11506849315068493,0.12283236994219653
pos_prop_ADJ,0.09363295880149813,0.08990011098779134,0.1027190332326284,0.0821917808219178,0.0838150289017341
pos_prop_VERB,0.07116104868913857,0.049944506104328525,0.07854984894259819,0.09041095890410959,0.0476878612716763
pos_prop_ADP,0.10486891385767791,0.1120976692563818,0.11178247734138973,0.07123287671232877,0.11127167630057803
pos_prop_ADV,0.03745318352059925,0.07214206437291898,0.05740181268882175,0.1095890410958904,0.07803468208092486
pos_prop_CCONJ,0.0599250936329588,0.05327413984461709,0.0634441087613293,0.06575342465753424,0.046242774566473986
pos_prop_PRON,0.02247191011235955,0.025527192008879023,0.021148036253776436,0.057534246575342465,0.02601156069364162
pos_prop_PROPN,0.003745318352059925,0.048834628190899,0.01812688821752266,0.005479452054794521,0.06069364161849711
pos_prop_AUX,0.0299625468164794,0.03440621531631521,0.03927492447129909,0.052054794520547946,0.04046242774566474
pos_prop_PART,0.018726591760299626,0.006659267480577136,,0.00821917808219178,0.008670520231213872
pos_prop_SCONJ,0.00749063670411985,0.004439511653718091,0.021148036253776436,0.030136986301369864,0.004335260115606936
pos_prop_X,0.003745318352059925,0.008879023307436182,0.006042296072507553,,0.0072254335260115606
first_order_coherence,0.6956381469964981,0.5753927565289333,0.7494109336818967,0.8275709338486195,0.567465031092676
second_order_coherence,0.7129110909170575,0.5490258456856916,0.7368275271012232,0.8309575955073039,0.5976861708838007
dependency_distance_mean,2.844002903146762,3.555313388660736,3.16773459623023,3.469708897816552,3.763470155620677
dependency_distance_std,0.9529637221775635,1.5479940191586614,0.6554523065943042,0.7098178106819694,1.5584760600568694
prop_adjacent_dependency_relation_mean,0.5008388138444116,0.4613202583160079,0.496950567184536,0.4448134135606917,0.45309783158921635
prop_adjacent_dependency_relation_std,0.07061034126145702,0.06939949248665805,0.05829341828190895,0.08937815041903986,0.05991896757003925
token_length_mean,8.28099173553719,7.556265984654732,7.805280528052806,7.68,7.192242833052276
token_length_median,6.0,6.0,6.0,6.0,5.0
token_length_std,6.179442244610525,5.452776140903563,5.616897993832467,5.385084814702408,5.130684124975271
sentence_length_mean,22.0,22.34285714285714,20.2,19.11764705882353,23.72
sentence_length_median,24.0,21.0,20.0,19.0,21.0
sentence_length_std,9.045340337332908,12.821729005632491,5.787342510456188,4.0275865337938095,13.4566563454671
syllables_per_token_mean,2.9917355371900825,2.635549872122762,2.768976897689769,2.713846153846154,2.475548060708263
syllables_per_token_median,2.0,2.0,2.0,2.0,2.0
syllables_per_token_std,2.3390181869365088,2.065157212903883,2.175340634028092,2.0890834886344796,1.9365550012806962
n_tokens,242,782,303,325,593
n_unique_tokens,148,410,173,182,330
proportion_unique_tokens,0.6115702479338843,0.5242966751918159,0.570957095709571,0.56,0.5564924114671164
n_characters,2029,6028,2393,2536,4364
n_sentences,11,35,15,17,25
connectives,2,34,10,12,30
duplicate_ngram_chr_fraction_5,,0.028479154433352905,0.02523191094619666,,0.018145161290322582
duplicate_ngram_chr_fraction_6,,0.01849677040516735,0.02523191094619666,,
duplicate_ngram_chr_fraction_7,,0.01849677040516735,0.02523191094619666,,
duplicate_ngram_chr_fraction_8,,0.01849677040516735,,,
duplicate_ngram_chr_fraction_9,,0.01849677040516735,,,
top_ngram_chr_fraction_4,,0.008807985907222548,0.015584415584415584,,0.012096774193548387
pos_prop_NUM,,0.00776914539400666,,,0.010115606936416185
