,create,human-full,explain,continue,human-cont
entropy,5.950462650678524,13.031276394515789,7.293951796199095,7.383380533439786,9.234525804616766
perplexity,383.9309238805154,456469.14871767006,1471.3737926879435,1609.0199299173019,10244.802723603267
per_word_perplexity,1.0518655448781244,611.0698108670282,3.405957853444314,3.4752050322187946,18.55942522391896
first_order_coherence,0.7603650372475386,0.6488208304400798,0.7346551616986593,0.5988212520325625,0.6670332234352827
second_order_coherence,0.7675956845283508,0.6313267996391425,0.717949786606957,0.5534348954948095,0.6388809142013391
flesch_reading_ease,-39.521690290574014,-32.59760432473442,-31.27948182311448,-32.48563242280284,-31.53675186498714
flesch_kincaid_grade,23.623458540042524,23.652964990244957,22.695344546934354,21.52571004411266,24.68711752476459
smog,19.523083473141817,20.60407510727841,19.498412302694877,17.693802365651003,22.025407482431277
gunning_fog,24.67923458540043,25.317168870583135,24.250895279435703,23.30644723447574,26.785422526598996
automated_readability_index,24.766272147413183,24.844503576848034,23.462150027129674,22.313462843569738,26.068950715421302
coleman_liau_index,28.16578313253012,26.020698027314108,26.047319587628866,27.455676959619947,24.79060291060291
lix,70.13182140326009,69.21097983958379,67.58600108518719,64.44189005768578,73.20056255350373
rix,9.882352941176471,10.75,9.631578947368421,7.428571428571429,12.705882352941176
dependency_distance_mean,3.0612119279095698,3.757369374854164,3.1974657338642736,2.6822177067133786,4.057229645202383
dependency_distance_std,0.7312807732639197,1.2574932241802204,0.8581189317089171,0.8815452111090619,1.1418700856823678
prop_adjacent_dependency_relation_mean,0.49207923048415,0.4825949431944513,0.5142236770255105,0.4771137843669417,0.48259864330768176
prop_adjacent_dependency_relation_std,0.07429989486428658,0.06056373331161683,0.05831660680931228,0.08495655265758406,0.05430277652668005
passed_quality_check,True,,True,True,True
n_stop_words,158.0,315.0,183.0,194.0,231.0
alpha_ratio,0.9095890410958904,0.8808567603748326,0.8981481481481481,0.9028077753779697,0.8713768115942029
mean_word_length,7.126027397260274,6.5809906291834,6.715277777777778,7.084233261339093,6.298913043478261
doc_length,365.0,747.0,432.0,463.0,552.0
top_ngram_chr_fraction_2,0.006139154160982265,0.005739910313901345,0.014598540145985401,0.011351351351351352,0.008082849204344532
oov_ratio,0.021917808219178082,0.0321285140562249,0.018518518518518517,0.008639308855291577,0.03260869565217391
token_length_mean,7.734939759036145,7.326251896813353,7.36340206185567,7.6912114014251785,7.081081081081081
token_length_median,7.0,6.0,6.0,6.0,6.0
token_length_std,5.141572440902269,4.976859325300621,4.958529127310588,4.879025223452058,4.703658468603758
sentence_length_mean,19.529411764705884,23.535714285714285,20.42105263157895,15.035714285714286,28.294117647058822
sentence_length_median,20.0,21.0,21.0,15.0,25.0
sentence_length_std,6.817949036605066,13.521100290332312,5.941077250126171,6.527317009839401,14.603644613114877
syllables_per_token_mean,2.677710843373494,2.5477996965098635,2.5695876288659796,2.648456057007126,2.4781704781704783
syllables_per_token_median,2.0,2.0,2.0,2.0,2.0
syllables_per_token_std,1.8599415882143093,1.8076067182577773,1.8085714688076606,1.7203349232254204,1.760044408590176
n_tokens,332,659.0,388,421,481
n_unique_tokens,199,322.0,204,228,276
proportion_unique_tokens,0.5993975903614458,0.48861911987860396,0.5257731958762887,0.5415676959619953,0.5738045738045738
n_characters,2601,4916.0,2901,3280,3477
n_sentences,17,28.0,19,28,17
pos_prop_NOUN,0.273972602739726,0.2597054886211513,0.2662037037037037,0.24190064794816415,0.25
pos_prop_ADJ,0.10136986301369863,0.08032128514056225,0.08796296296296297,0.11663066954643629,0.08152173913043478
pos_prop_ADP,0.12054794520547946,0.11244979919678715,0.11805555555555555,0.08855291576673865,0.11231884057971014
pos_prop_DET,0.12876712328767123,0.12315930388219545,0.1111111111111111,0.11879049676025918,0.10869565217391304
pos_prop_PUNCT,0.09041095890410959,0.10977242302543508,0.10185185185185185,0.09071274298056156,0.11775362318840579
pos_prop_CCONJ,0.038356164383561646,0.06961178045515395,0.05324074074074074,0.04535637149028078,0.07608695652173914
pos_prop_AUX,0.03561643835616438,0.0428380187416332,0.05092592592592592,0.06479481641468683,0.041666666666666664
pos_prop_ADV,0.07671232876712329,0.07630522088353414,0.05324074074074074,0.08639308855291576,0.07789855072463768
pos_prop_VERB,0.0684931506849315,0.058902275769745646,0.08333333333333333,0.09071274298056156,0.05615942028985507
pos_prop_SCONJ,0.010958904109589041,0.01606425702811245,0.03009259259259259,0.01079913606911447,0.016304347826086956
pos_prop_PRON,0.021917808219178082,0.01740294511378849,0.018518518518518517,0.02591792656587473,0.021739130434782608
pos_prop_PART,0.024657534246575342,0.008032128514056224,0.018518518518518517,0.01511879049676026,0.009057971014492754
pos_prop_X,0.0027397260273972603,0.00535475234270415,0.004629629629629629,0.0021598272138228943,0.005434782608695652
pos_prop_PROPN,0.005479452054794521,0.020080321285140562,0.0023148148148148147,0.0021598272138228943,0.025362318840579712
connectives,14,32.0,16,16,25
duplicate_ngram_chr_fraction_5,,0.15121076233183856,0.01338199513381995,0.08486486486486486,0.014650164182874464
duplicate_ngram_chr_fraction_6,,0.15121076233183856,0.01338199513381995,,0.014650164182874464
duplicate_ngram_chr_fraction_7,,0.12645739910313902,,,0.014650164182874464
duplicate_ngram_chr_fraction_8,,0.1158744394618834,,,
duplicate_ngram_chr_fraction_9,,0.1158744394618834,,,
duplicate_ngram_chr_fraction_10,,0.1158744394618834,,,
top_ngram_chr_fraction_3,,0.007174887892376682,0.010948905109489052,0.032432432432432434,0.010103561505430665
top_ngram_chr_fraction_4,,0.004304932735426009,,,0.006062136903258399
