,human,continue,create,explain
passed_quality_check,True,True,True,True
n_stop_words,165.0,206.0,205.0,240.0
alpha_ratio,0.7993527508090615,0.8675400291120815,0.8958677685950414,0.8805309734513275
mean_word_length,5.173139158576052,5.705967976710335,5.636363636363637,5.5855457227138645
doc_length,618.0,687.0,605.0,678.0
duplicate_ngram_chr_fraction_5,0.011416145691764067,0.04791481810115351,0.025848960973137353,0.0784
top_ngram_chr_fraction_2,0.015221527589018754,0.007985803016858917,0.00912316269640142,0.009142857142857144
top_ngram_chr_fraction_3,0.019026909486273443,0.020629991126885537,0.023568170299037,0.012342857142857143
top_ngram_chr_fraction_4,0.013047023647730362,,,
oov_ratio,0.0048543689320388345,0.002911208151382824,0.008264462809917356,0.0014749262536873156
pos_prop_NOUN,0.255663430420712,0.3304221251819505,0.31239669421487604,0.2743362831858407
pos_prop_AUX,0.0372168284789644,0.036390101892285295,0.03471074380165289,0.038348082595870206
pos_prop_DET,0.03559870550161812,0.039301310043668124,0.04462809917355372,0.06342182890855458
pos_prop_ADJ,0.13106796116504854,0.13537117903930132,0.15041322314049588,0.10766961651917405
pos_prop_ADP,0.08737864077669903,0.1222707423580786,0.14380165289256197,0.12684365781710916
pos_prop_PUNCT,0.1553398058252427,0.11208151382823872,0.09421487603305785,0.11356932153392331
pos_prop_PROPN,0.05016181229773463,0.008733624454148471,0.003305785123966942,0.02654867256637168
pos_prop_PRON,0.022653721682847898,0.023289665211062592,0.02975206611570248,0.035398230088495575
pos_prop_VERB,0.09061488673139159,0.1091703056768559,0.1024793388429752,0.1224188790560472
pos_prop_CCONJ,0.042071197411003236,0.03784570596797671,0.03305785123966942,0.03982300884955752
pos_prop_X,0.03559870550161812,,,
pos_prop_ADV,0.022653721682847898,0.017467248908296942,0.023140495867768594,0.022123893805309734
pos_prop_NUM,0.011326860841423949,0.011644832605531296,0.001652892561983471,0.0058997050147492625
pos_prop_PART,0.014563106796116505,0.00727802037845706,0.011570247933884297,0.01032448377581121
pos_prop_SCONJ,0.0048543689320388345,0.002911208151382824,0.006611570247933884,0.011799410029498525
pos_prop_SYM,0.0016181229773462784,0.005822416302765648,,0.0014749262536873156
pos_prop_SPACE,0.0016181229773462784,,0.008264462809917356,
dependency_distance_mean,3.253952301780743,2.811557205548966,3.0504557448869676,2.6059318182184548
dependency_distance_std,0.975943177632656,0.7356210216416469,0.639124823095301,0.4849325711921613
prop_adjacent_dependency_relation_mean,0.4310938613291125,0.47663872097308907,0.4615974880593984,0.5026392515860981
prop_adjacent_dependency_relation_std,0.05503857696768296,0.04867225832701998,0.056806787390223545,0.047275594449909183
entropy,15.10113861064095,15.617228619053286,13.536449748741504,17.277084477121143
perplexity,3616938.8721557287,6060050.06191398,756493.9000102618,31867093.2930507
per_word_perplexity,5852.651896692118,8821.033569015983,1250.4031405128294,47001.61252662345
token_length_mean,6.168336673346693,6.370431893687708,6.127970749542961,6.181666666666667
token_length_median,6.0,6.0,5.0,5.0
token_length_std,3.5452584042893296,3.5410252676814107,3.4495693098234796,3.569126488216534
sentence_length_mean,19.96,23.153846153846153,27.35,20.689655172413794
sentence_length_median,18.0,22.0,25.5,20.0
sentence_length_std,8.562616422566178,10.109752746319565,11.888124326402378,5.318176043797166
syllables_per_token_mean,1.9138276553106213,1.9800664451827243,1.8976234003656307,1.8783333333333334
syllables_per_token_median,1.0,2.0,1.0,1.0
syllables_per_token_std,1.2432540124349425,1.2143663820572241,1.1928082103710027,1.1973013637157337
n_tokens,499,602,547,600
n_unique_tokens,285,327,295,293
proportion_unique_tokens,0.5711422845691383,0.5431893687707641,0.5393053016453382,0.48833333333333334
n_characters,3197,3920,3410,3787
n_sentences,25,26,20,29
first_order_coherence,0.7733601406216621,0.8032745158672333,0.8665406358869452,0.8338661534445626
second_order_coherence,0.7663909546706987,0.8001382425427437,0.8523105714056227,0.8279626546082673
flesch_reading_ease,24.66578036072147,15.82022489138771,18.535810329067658,26.928000000000026
flesch_kincaid_grade,14.777566332665334,16.80478405315615,17.468456124314446,14.643298850574713
smog,16.105964998912487,17.907686093502885,18.458006810337128,16.250846769232442
gunning_fog,18.324681362725453,20.823000255558398,21.470164533820842,18.47586206896552
automated_readability_index,17.60286573146292,20.151657296192177,21.10774223034735,18.030477586206892
coleman_liau_index,18.986853707414827,20.3797342192691,19.150201096892136,19.11753333333333
lix,63.44697394789579,69.33324814720163,70.12879341864718,64.6896551724138
rix,8.68,10.692307692307692,11.7,9.10344827586207
connectives,16,14,13,19
connectives_cap,3,0,3,2
duplicate_ngram_chr_fraction_6,,0.04791481810115351,0.025848960973137353,0.047542857142857144
duplicate_ngram_chr_fraction_7,,0.02129547471162378,,0.03154285714285714
duplicate_ngram_chr_fraction_8,,,,0.03154285714285714
duplicate_ngram_chr_fraction_9,,,,0.03154285714285714
duplicate_ngram_chr_fraction_10,,,,0.03154285714285714
