human,continue,explain,create
0.016697588126159554,0.03296703296703297,0.015151515151515152,0.025974025974025976
0.024734982332155476,0.031746031746031744,0.0251428571428571,0.02834467120181406
0.013740458015267175,0.05805515239477504,0.01282051282051282,0.016516516516516516
0.028400597907324365,0.032,0.04626865671641791,0.045454545454545456
0.01557632398753894,0.024311183144246355,0.021865889212827987,0.023255813953488372
0.024390243902439025,0.026397515527950312,0.033690658499234305,0.025236593059936908
0.013975155279503106,0.03307086614173228,0.029806259314456036,0.018151815181518153
0.028526148969889066,0.0203125,0.03210272873194221,0.0364741641337386
0.029173419773095625,0.02422145328719723,0.023140495867768594,0.02304147465437788
0.04513888888888889,0.031207598371777476,0.02953020134228188,0.009478672985781991
0.024793388429752067,0.01991465149359886,0.018922852983988356,0.03328509406657019
0.01639344262295082,0.024305555555555556,0.017857142857142856,0.009787928221859706
0.020446096654275093,0.026755852842809364,0.02384737678855326,0.016260162601626018
0.03477051460361613,0.0169971671388102,0.024967148488830485,0.020086083213773313
0.0288,0.02225519287833828,0.019736842105263157,0.018413597733711047
0.022222222222222223,0.0180623973727422,0.028708133971291867,0.02321724709784411
0.023391812865497075,0.021108179419525065,0.030343007915567283,0.020512820512820513
0.020370370370370372,0.025817555938037865,0.008488964346349746,0.028523489932885907
0.02092050209205021,0.02903225806451613,0.025437201907790145,0.02073365231259968
0.025435073627844713,0.029601029601029602,0.024691358024691357,0.020766773162939296
0.014842300556586271,0.022889842632331903,0.030303030303030304,0.02064896755162242
0.019908116385911178,0.021037868162692847,0.02546916890080429,0.02218430034129693
0.012517385257301807,0.024926686217008796,0.02329450915141431,0.03163444639718805
0.02072538860103627,0.030428769017980636,0.02356902356902357,0.021216407355021217
0.02664796633941094,0.02467343976777939,0.02109704641350211,0.024615384615384615
0.01938610662358643,0.021241830065359478,0.03486750348675035,0.02005730659025788
0.021235521235521235,0.029801324503311258,0.012903225806451613,0.018779342723004695
0.014285714285714285,0.03753351206434316,0.022818791946308724,0.02865329512893983
0.025437201907790145,0.028358208955223882,0.02909647779479326,0.032357473035439135
0.007585335018963337,0.029548989113530325,0.01195814648729447,0.0456490727532097
0.01928374655647383,0.02204724409448819,0.02177293934681182,0.03215926493108729
0.025730994152046785,0.03885135135135135,0.023653088042049936,0.03349282296650718
0.024725274725274724,0.035326086956521736,0.04258064516129032,0.03076923076923077
0.023399014778325122,0.022082018927444796,0.03426791277258567,0.03387096774193549
0.024528301886792454,0.026845637583892617,0.03815580286168521,0.020440251572327043
0.013084112149532711,0.0372168284789644,0.013846153846153847,0.0368
0.0163398692810457,0.024242424242424242,0.024154589371980676,0.025210084033613446
0.0197044334975369,0.018779342723004695,0.01927710843373494,0.024630541871921183
0.028684470820969338,0.031487513572204126,0.036585365853658534,0.05055292259083728
0.01232394366197183,0.022130013831258646,0.02476780185758514,0.014647137150466045
0.01338432122370937,0.03172205438066465,0.033707865168539325,0.03852080123266564
0.02167630057803468,0.022727272727272728,0.015151515151515152,0.013432835820895522
0.021346469622331693,0.03559322033898305,0.028892455858747994,0.015313935681470138
0.011532125205930808,0.01453104359313078,0.020260492040520984,0.02483660130718954
0.013742071881606765,0.024175824175824177,0.01309328968903437,0.015233949945593036
