,human,continue,create,explain
entropy,21.343658770232675,15.734821867808492,13.89199988068944,14.449752712091462
perplexity,1859658620.0756059,6816262.559538963,1079490.6642571287,1885592.6112671236
per_word_perplexity,2630351.6549867126,10768.187297849863,1589.8242478013678,3066.0042459628025
pos_prop_VERB,0.07213578500707214,0.11374407582938388,0.1325478645066274,0.12032520325203253
pos_prop_PUNCT,0.11173974540311174,0.08372827804107424,0.10014727540500737,0.08455284552845528
pos_prop_PRON,0.02545968882602546,0.030015797788309637,0.022091310751104567,0.022764227642276424
pos_prop_AUX,0.03818953323903819,0.04897314375987362,0.03240058910162003,0.03902439024390244
pos_prop_ADV,0.0594059405940594,0.053712480252764615,0.039764359351988215,0.04227642276422764
pos_prop_ADJ,0.0876944837340877,0.09320695102685624,0.08836524300441827,0.0910569105691057
pos_prop_PART,0.009900990099009901,0.014218009478672985,0.023564064801178203,0.014634146341463415
pos_prop_DET,0.08203677510608204,0.06951026856240126,0.054491899852724596,0.056910569105691054
pos_prop_NOUN,0.21923620933521923,0.29067930489731436,0.29013254786450665,0.27967479674796747
pos_prop_CCONJ,0.0297029702970297,0.044233807266982623,0.029455081001472753,0.02113821138211382
pos_prop_ADP,0.14427157001414428,0.12954186413902052,0.101620029455081,0.13495934959349593
pos_prop_SCONJ,0.016973125884016973,0.011058451816745656,0.017673048600883652,0.030894308943089432
pos_prop_NUM,0.05233380480905234,0.00315955766192733,0.0014727540500736377,0.026016260162601626
pos_prop_PROPN,0.05091937765205092,,0.03829160530191458,0.01951219512195122
flesch_reading_ease,62.131130382775154,45.423886010362736,27.077919426048595,45.047159833630445
flesch_kincaid_grade,10.15629243563454,11.883598356262286,15.734602649006625,12.137932263814616
smog,12.84556810832002,14.455668674185244,16.827784334635936,14.178119514066495
gunning_fog,14.124606971975394,15.861854564945506,19.20573951434879,15.51253713606655
automated_readability_index,13.188725222146275,15.193950330534214,20.629823399558497,15.548140225787286
coleman_liau_index,12.118724082934609,15.97651122625216,19.822516556291387,15.969625668449197
lix,48.07068808384598,56.92579357989399,69.20640176600442,56.071895424836605
rix,5.75,7.379310344827586,11.083333333333334,7.333333333333333
first_order_coherence,0.8191296480320118,0.8327873264040265,0.840235596117766,0.8176413430617406
second_order_coherence,0.8030463938529675,0.8222113030928152,0.8392009057781913,0.8148679542541504
token_length_mean,4.972886762360447,5.656303972366149,6.258278145695364,5.645276292335116
token_length_median,4.0,5.0,6.0,5.0
token_length_std,2.7028660655013006,3.094539312841804,3.3075542196632934,3.029389607536604
sentence_length_mean,22.392857142857142,19.96551724137931,25.166666666666668,20.77777777777778
sentence_length_median,20.5,20.0,23.5,21.0
sentence_length_std,10.20972675482372,5.702284833175931,8.158158833680279,7.776190314187863
syllables_per_token_mean,1.441786283891547,1.6683937823834196,1.8228476821192052,1.6631016042780749
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.7953465128719345,0.9713793819396049,1.0532547332391409,0.9528325379055566
n_tokens,627,579,604,561
n_unique_tokens,305,309,351,302
proportion_unique_tokens,0.4864433811802233,0.533678756476684,0.5811258278145696,0.5383244206773619
n_characters,3198,3329,3861,3223
n_sentences,28,29,24,27
passed_quality_check,True,True,True,True
n_stop_words,303.0,245.0,212.0,222.0
alpha_ratio,0.8528995756718529,0.9004739336492891,0.8703976435935199,0.8829268292682927
mean_word_length,4.523338048090523,5.259083728278041,5.686303387334315,5.240650406504065
doc_length,707.0,633.0,679.0,615.0
symbol_to_word_ratio_#,0.0,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.014871794871794871,0.011319783895034732,0.0,0.019159127195316657
duplicate_ngram_chr_fraction_6,0.0,0.0,0.0,0.019159127195316657
duplicate_ngram_chr_fraction_7,0.0,0.0,0.0,0.019159127195316657
duplicate_ngram_chr_fraction_8,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_9,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_10,0.0,0.0,0.0,0.0
top_ngram_chr_fraction_2,0.013846153846153847,0.006946231026498585,0.004074241738343142,0.007982969664715274
top_ngram_chr_fraction_3,0.019230769230769232,0.00463082068433239,0.0,0.006386375731772219
top_ngram_chr_fraction_4,0.0,0.0,0.0,0.011176157530601383
oov_ratio,0.0,0.014218009478672985,0.027982326951399118,0.01788617886178862
dependency_distance_mean,2.9980151553454375,2.611660066896419,2.9400687612689267,2.677380320008475
dependency_distance_std,0.7669615817298239,0.45176866793782705,0.5251910263050658,0.472533156389708
prop_adjacent_dependency_relation_mean,0.4657011581795124,0.4688565880996871,0.47383830172964503,0.4973537615387351
prop_adjacent_dependency_relation_std,0.07759197612054232,0.0821760726360549,0.06916096327037077,0.06768525393587049
connectives,29,19,21,26
connectives_cap,7,4,3,5
pos_prop_SPACE,,0.014218009478672985,0.027982326951399118,0.016260162601626018
