,human,continue,create,explain
flesch_reading_ease,26.574335505222876,15.228260869565219,25.554224987039902,24.165767307186087
flesch_kincaid_grade,17.97949628127113,20.73032430213465,19.443940079140763,18.969979716024337
smog,17.190840771661655,18.2135870369087,18.13150670347767,17.751637281598025
gunning_fog,20.695083550661646,23.252709359605912,21.528547201808934,21.474036511156186
automated_readability_index,18.58558678643871,21.699811165845652,20.35855285472018,20.209347109533468
coleman_liau_index,21.32262725779967,25.734384236453206,21.83213114754098,22.895735294117646
lix,58.14164976335361,63.38628899835797,59.72300734878463,62.508620689655174
rix,7.205882352941177,7.861111111111111,8.137931034482758,8.206896551724139
token_length_mean,6.594417077175698,7.361247947454844,6.639344262295082,6.849264705882353
token_length_median,5.0,6.0,6.0,6.0
token_length_std,4.505209722508001,4.6373449193213165,4.366537386801575,4.287387390452739
sentence_length_mean,17.91176470588235,16.916666666666668,21.03448275862069,18.75862068965517
sentence_length_median,17.0,17.0,21.0,20.0
sentence_length_std,11.275605232376725,6.937718965513409,7.980505379471385,7.994201227759829
syllables_per_token_mean,2.2528735632183907,2.5188834154351394,2.273770491803279,2.3088235294117645
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.6163458307060001,1.6893527489976656,1.5403216227218095,1.5483136266613395
n_tokens,609,609,610,544
n_unique_tokens,322,357,346,294
proportion_unique_tokens,0.5287356321839081,0.5862068965517241,0.5672131147540984,0.5404411764705882
n_characters,4131,4546,4106,3779
n_sentences,34,36,29,29
entropy,11.20234744036071,9.214022185272336,8.510419984024455,8.354747250926353
perplexity,73302.31283370897,10036.88599496679,4966.248395383265,4250.310214604526
per_word_perplexity,101.2462884443494,14.935842254414865,7.456829422497395,7.1075421648905115
passed_quality_check,True,True,True,True
n_stop_words,276.0,296.0,289.0,251.0
alpha_ratio,0.819060773480663,0.90625,0.9144144144144144,0.8896321070234113
mean_word_length,5.705801104972376,6.7648809523809526,6.165165165165165,6.321070234113712
doc_length,724.0,672.0,666.0,598.0
symbol_to_word_ratio_#,0.0,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.04260704492723054,0.0,0.0,0.018578727357176035
duplicate_ngram_chr_fraction_6,0.03944315545243619,0.0,0.0,0.018578727357176035
duplicate_ngram_chr_fraction_7,0.03944315545243619,0.0,0.0,0.018578727357176035
duplicate_ngram_chr_fraction_8,0.00949166842438304,0.0,0.0,0.0
duplicate_ngram_chr_fraction_9,0.00949166842438304,0.0,0.0,0.0
duplicate_ngram_chr_fraction_10,0.00949166842438304,0.0,0.0,0.0
top_ngram_chr_fraction_2,0.016874077198903183,0.005430566330488751,0.008905852417302799,0.00557361820715281
top_ngram_chr_fraction_3,0.02109259649862898,0.0,0.01272264631043257,0.013934045517882025
top_ngram_chr_fraction_4,0.008858890529424172,0.0,0.0,0.0
oov_ratio,0.04281767955801105,0.046130952380952384,0.025525525525525526,0.03678929765886288
pos_prop_ADP,0.13397790055248618,0.11607142857142858,0.12462462462462462,0.12876254180602006
pos_prop_NOUN,0.2638121546961326,0.23065476190476192,0.24174174174174173,0.26588628762541805
pos_prop_AUX,0.023480662983425413,0.06101190476190476,0.05405405405405406,0.043478260869565216
pos_prop_DET,0.11878453038674033,0.11011904761904762,0.11711711711711711,0.11538461538461539
pos_prop_ADJ,0.06353591160220995,0.09672619047619048,0.07357357357357357,0.07525083612040134
pos_prop_VERB,0.04419889502762431,0.07886904761904762,0.0915915915915916,0.06521739130434782
pos_prop_CCONJ,0.04281767955801105,0.044642857142857144,0.03303303303303303,0.05518394648829431
pos_prop_PUNCT,0.13397790055248618,0.09226190476190477,0.08408408408408409,0.0903010033444816
pos_prop_ADV,0.06353591160220995,0.09970238095238096,0.08258258258258258,0.08193979933110368
pos_prop_NUM,0.023480662983425413,,0.003003003003003003,0.0016722408026755853
pos_prop_PROPN,0.06353591160220995,0.010416666666666666,0.024024024024024024,0.005016722408026756
pos_prop_PRON,0.011049723756906077,0.02976190476190476,0.03903903903903904,0.030100334448160536
pos_prop_X,0.0027624309392265192,0.002976190476190476,0.003003003003003003,0.0033444816053511705
pos_prop_SCONJ,0.0055248618784530384,0.011904761904761904,0.012012012012012012,0.010033444816053512
pos_prop_PART,0.0055248618784530384,0.01488095238095238,0.016516516516516516,0.010033444816053512
first_order_coherence,0.5835049287839369,0.6813450119325093,0.6598717564983028,0.6816027398620333
second_order_coherence,0.4953145076869987,0.6626969100359608,0.6673339525306666,0.6680838631259071
dependency_distance_mean,2.82870530349825,3.0911906519029237,3.2978919764354258,3.0136024566537505
dependency_distance_std,1.2706273914772142,0.9271768390162165,0.9271605609438011,0.9627203991723355
prop_adjacent_dependency_relation_mean,0.5119919650299776,0.4621852176100357,0.48081599339501585,0.5035166717127968
prop_adjacent_dependency_relation_std,0.09718754810066968,0.07986634783316277,0.06872287081470117,0.07309916605056911
connectives,13,30,24,23
connectives_cap,6,8,5,6
pos_prop_SPACE,,,,0.01839464882943144
