,human,continue,create,explain
passed_quality_check,True,True,True,True
n_stop_words,211.0,309.0,289.0,295.0
alpha_ratio,0.8524590163934426,0.8901098901098901,0.8855421686746988,0.8938714499252616
mean_word_length,5.82172131147541,5.816326530612245,6.087349397590361,6.085201793721973
doc_length,488.0,637.0,664.0,669.0
duplicate_ngram_chr_fraction_5,0.014723926380368098,0.05563380281690141,0.1144643242078034,0.029991431019708654
top_ngram_chr_fraction_2,0.010736196319018405,0.007746478873239437,0.03319680965725372,0.007712082262210797
oov_ratio,0.030737704918032786,0.054945054945054944,0.03463855421686747,0.026905829596412557
pos_prop_ADP,0.09221311475409837,0.09262166405023547,0.0963855421686747,0.1031390134529148
pos_prop_ADJ,0.08401639344262295,0.07221350078492936,0.07530120481927711,0.09566517189835576
pos_prop_NOUN,0.1987704918032787,0.1978021978021978,0.22740963855421686,0.23019431988041852
pos_prop_NUM,0.0020491803278688526,,,
pos_prop_VERB,0.08811475409836066,0.09576138147566719,0.09186746987951808,0.08819133034379671
pos_prop_PROPN,0.040983606557377046,0.03924646781789639,0.04819277108433735,0.02092675635276532
pos_prop_DET,0.13114754098360656,0.11930926216640503,0.15060240963855423,0.11659192825112108
pos_prop_PUNCT,0.13524590163934427,0.09262166405023547,0.10843373493975904,0.10463378176382661
pos_prop_SCONJ,0.012295081967213115,0.018838304552590265,0.01355421686746988,0.014947683109118086
pos_prop_PRON,0.05122950819672131,0.05337519623233909,0.03463855421686747,0.03886397608370702
pos_prop_ADV,0.06967213114754098,0.08948194662480377,0.04819277108433735,0.07922272047832586
pos_prop_AUX,0.040983606557377046,0.04081632653061224,0.04066265060240964,0.043348281016442454
pos_prop_PART,0.01639344262295082,0.018838304552590265,0.030120481927710843,0.01943198804185351
pos_prop_CCONJ,0.036885245901639344,0.05180533751962323,0.03313253012048193,0.04484304932735426
flesch_reading_ease,-1.9245507708665457,10.659988279942013,-6.692767567567557,-1.9019999999999868
flesch_kincaid_grade,19.296810207336524,16.40445027346802,20.07560540540541,17.783380952380956
smog,18.83193753551143,16.818174593478055,19.407921099821692,17.155691246628667
gunning_fog,22.303242955874538,19.77640361647505,23.18821621621622,20.923809523809524
automated_readability_index,21.404580010632642,17.603065074227032,21.995641891891886,18.55712857142857
coleman_liau_index,21.904976076555027,19.703252595155707,22.381756756756754,21.692933333333333
lix,63.89207868155237,56.361424266101125,63.37594594594595,58.14285714285714
rix,9.444444444444445,7.032258064516129,9.4,7.0285714285714285
dependency_distance_mean,3.6383223855413647,2.9446190369653675,3.4870924054658654,2.8694633984393474
dependency_distance_std,1.1430713242403445,0.82844678715323,1.023620763099881,0.9871730315318018
prop_adjacent_dependency_relation_mean,0.45978720380744775,0.487880861123116,0.44327867526678666,0.4425238052572806
prop_adjacent_dependency_relation_std,0.07541504593819556,0.07971112776603517,0.05659923399280206,0.1175179371460868
entropy,7.531561851138475,9.992492709190705,10.397708660905232,9.646504348953801
perplexity,1866.0176706020611,21861.72585960465,32784.41932402572,15467.624073801488
per_word_perplexity,3.823806702053404,34.31982081570588,49.37412548799055,23.12051431061508
token_length_mean,6.6291866028708135,6.307958477508651,6.706081081081081,6.67
token_length_median,6.0,5.0,5.0,6.0
token_length_std,4.293514616190067,3.7354523799273562,4.119592710637057,4.0666653005462186
sentence_length_mean,23.22222222222222,18.64516129032258,23.68,17.142857142857142
sentence_length_median,22.5,19.0,23.0,18.0
sentence_length_std,10.05847103222815,6.799185848305066,9.120175436909093,8.796567048385109
syllables_per_token_mean,2.188995215311005,2.0951557093425603,2.239864864864865,2.2616666666666667
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.4964626376272905,1.2912846236267232,1.3692688848563648,1.5220152941266905
n_tokens,418,578,592,600
n_unique_tokens,241,276,281,304
proportion_unique_tokens,0.5765550239234449,0.47750865051903113,0.47466216216216217,0.5066666666666667
n_characters,2841,3705,4042,4071
n_sentences,18,31,25,35
first_order_coherence,0.6271171631181941,0.6771020283922553,0.7019463032484055,0.5287742025273687
second_order_coherence,0.6495986450463533,0.6887755476195236,0.7391625798266866,0.601543000419483
connectives,23,24,24,33
connectives_cap,0,6,4,5
duplicate_ngram_chr_fraction_6,,0.03708920187793427,0.0847165337357189,0.019280205655526992
duplicate_ngram_chr_fraction_7,,0.01971830985915493,0.046130631601638286,
top_ngram_chr_fraction_3,,0.013380281690140845,0.01724509592584609,0.011568123393316195
top_ngram_chr_fraction_4,,0.017605633802816902,0.021340806208234534,
pos_prop_SPACE,,0.01726844583987441,,
duplicate_ngram_chr_fraction_8,,,0.029316663073938348,
pos_prop_X,,,0.0015060240963855422,
