,human,continue,create,explain
passed_quality_check,True,True,True,True
n_stop_words,332.0,378.0,303.0,255.0
alpha_ratio,0.8615782664941786,0.892998678996037,0.8483547925608012,0.8771626297577855
mean_word_length,5.380336351875808,5.268163804491413,5.3218884120171674,5.4411764705882355
doc_length,773.0,757.0,699.0,578.0
top_ngram_chr_fraction_2,0.004132231404958678,0.019230769230769232,0.005551700208188758,0.008223684210526315
oov_ratio,0.07761966364812418,0.03302509907529723,0.058655221745350504,0.04498269896193772
pos_prop_DET,0.12419146183699871,0.15191545574636725,0.1402002861230329,0.14359861591695502
pos_prop_PROPN,0.04657179818887452,0.05019815059445178,0.04721030042918455,0.05709342560553633
pos_prop_PUNCT,0.12289780077619664,0.08850726552179657,0.10586552217453506,0.09169550173010381
pos_prop_NOUN,0.19146183699870634,0.19682959048877147,0.1888412017167382,0.20761245674740483
pos_prop_VERB,0.07373868046571798,0.07001321003963012,0.06723891273247497,0.06055363321799308
pos_prop_PRON,0.04915912031047866,0.03963011889035667,0.032904148783977114,0.03633217993079585
pos_prop_ADV,0.09573091849935317,0.08718626155878467,0.08583690987124463,0.06747404844290658
pos_prop_ADP,0.10478654592496765,0.09907529722589167,0.1072961373390558,0.10553633217993079
pos_prop_NUM,0.015523932729624839,0.013210039630118891,0.027181688125894134,0.015570934256055362
pos_prop_X,0.00258732212160414,,,
pos_prop_CCONJ,0.02328589909443726,0.03963011889035667,0.02861230329041488,0.031141868512110725
pos_prop_ADJ,0.08020698576972833,0.08586525759577279,0.08583690987124463,0.09342560553633218
pos_prop_AUX,0.04398447606727038,0.05151915455746367,0.045779685264663805,0.05190311418685121
pos_prop_SCONJ,0.014230271668822769,0.017173051519154558,0.015736766809728183,0.015570934256055362
pos_prop_PART,0.01164294954721863,0.009247027741083224,0.005722460658082976,0.0034602076124567475
flesch_reading_ease,19.63135334155956,26.273007246376807,11.27171826086959,15.50826623376625
flesch_kincaid_grade,15.080134538072684,14.35630434782609,18.43790608695652,17.024627705627704
smog,16.040548753680543,15.616094167265928,18.705929741080457,17.693802365651003
gunning_fog,18.474561159097245,17.637681159420293,21.813565217391307,20.440692640692642
automated_readability_index,15.943245631493056,14.918420289855078,19.633212521739132,18.24147532467532
coleman_liau_index,17.789101620029452,16.06939130434782,17.412288,17.590019047619048
lix,54.87565179317757,50.326086956521735,60.293913043478256,57.0064935064935
rix,6.702702702702703,5.972222222222222,9.0,7.909090909090909
dependency_distance_mean,3.3262987512527413,2.998274418076468,3.3641823391568484,3.2749496541196224
dependency_distance_std,1.3224642418124564,1.2267210048434007,0.8574786830837418,0.716810385577266
prop_adjacent_dependency_relation_mean,0.4373753442789017,0.4019996874954054,0.4712375968284286,0.4633691031930349
prop_adjacent_dependency_relation_std,0.0840619020088007,0.1088442421570828,0.07145607858064959,0.07228223460970315
entropy,10.750034126395535,12.054952341003446,10.577896374637524,8.497861384064315
perplexity,46631.61979547238,171948.85226217515,39257.44452441856,4904.269268614528
per_word_perplexity,60.325510731529604,227.14511527367918,56.16229545696504,8.484894928398838
token_length_mean,5.986745213549337,5.682608695652174,5.8336,5.889523809523809
token_length_median,5.0,5.0,5.0,5.0
token_length_std,3.4180670253624803,3.1043427515892437,3.3146207988245053,3.332264318376972
sentence_length_mean,18.35135135135135,19.166666666666668,27.17391304347826,23.863636363636363
sentence_length_median,14.0,19.5,24.0,21.5
sentence_length_std,14.675252594568517,9.05691877946235,11.816172314516727,8.771314064222256
syllables_per_token_mean,1.9926362297496318,1.9043478260869566,1.9856,1.9752380952380952
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.2189973795755265,1.0765531123240946,1.1319861483251463,1.1909804646257558
n_tokens,679,690,625,525
n_unique_tokens,428,303,338,300
proportion_unique_tokens,0.6303387334315169,0.4391304347826087,0.5408,0.5714285714285714
n_characters,4159,3988,3720,3145
n_sentences,37,36,23,22
first_order_coherence,0.5729059725999832,0.5207662085869482,0.6181086411868985,0.6885389047009605
second_order_coherence,0.5775378178272929,0.4898130166453912,0.5818536352543604,0.6699353009462357
connectives,31,26,29,16
connectives_cap,5,2,5,0
duplicate_ngram_chr_fraction_5,,0.08461538461538462,0.04441360166551006,
duplicate_ngram_chr_fraction_6,,0.05683760683760684,0.0217441591487393,
duplicate_ngram_chr_fraction_7,,0.05683760683760684,0.0217441591487393,
duplicate_ngram_chr_fraction_8,,0.019658119658119658,0.0217441591487393,
duplicate_ngram_chr_fraction_9,,0.019658119658119658,,
top_ngram_chr_fraction_3,,0.009401709401709401,0.006476983576220218,0.004934210526315789
top_ngram_chr_fraction_4,,0.01987179487179487,0.007633587786259542,
pos_prop_SPACE,,,0.015736766809728183,0.01903114186851211
