feature,human,create,continue,explain
dependency_distance_mean,2.597567686017941,2.759955306436056,3.036362965855117,3.3447491808060112
dependency_distance_std,0.9134003402121676,0.7900983752647286,0.8128850794629872,0.8211408211895843
prop_adjacent_dependency_relation_mean,0.42149922198781853,0.4538664801667613,0.4483959553906649,0.45533200223497394
prop_adjacent_dependency_relation_std,0.10954234179575384,0.09519663985043426,0.07728210607430855,0.0788960783042417
pos_prop_PUNCT,0.14133656781321471,0.1061118764914754,0.10843903134600079,0.11227205618766253
pos_prop_VERB,0.09759059024074518,0.1039267127216064,0.09996993742091383,0.1065390583994805
pos_prop_ADV,0.08833810675950647,0.0734177447986012,0.08218011249445517,0.05531391995790187
pos_prop_PRON,0.07908357207783415,0.03598108947043932,0.05985269733390257,0.05606608385271446
pos_prop_AUX,0.06111810260834967,0.057631140914750766,0.06489739805262276,0.055550397667907335
pos_prop_ADP,0.10188502859800475,0.09398634490887214,0.08470118768159632,0.10934556950253352
pos_prop_DET,0.12007626809168488,0.1626896164585347,0.13493216889981197,0.13146897832298254
pos_prop_NOUN,0.175074474436385,0.20888700327164486,0.17669818606981377,0.18626755991966082
pos_prop_CCONJ,0.01583288594854691,0.03365405430001668,0.04201797718076729,0.035378888727877825
pos_prop_PART,0.014438671336294829,0.0207491174929602,0.025796036813765105,0.017874787668224416
pos_prop_SCONJ,0.022408247292717797,0.0181829708168628,0.027067381502585596,0.03268494637098725
pos_prop_PROPN,0.04154090261026011,0.025166027157056275,0.04289057659316833,0.05666485400519494
pos_prop_ADJ,0.02952650756772528,0.0569088772154492,0.05663746324399492,0.03383411458099415
pos_prop_NUM,0.010109857613203753,0.003384279977162613,0.002038788946895887,0.009786040077097541
flesch_reading_ease,40.08001193899143,22.31889601940778,34.56084491121624,30.637775745940928
flesch_kincaid_grade,10.703218556272105,13.887072501209081,12.59835944014915,13.653656311769208
smog,12.029909043414287,14.975659349068717,13.783932651207644,14.868248078601303
gunning_fog,12.900954408487625,17.489150258032314,15.100824973664695,16.544042893136332
automated_readability_index,10.35022513684316,14.44313248812227,13.017470339905334,14.221967536845114
coleman_liau_index,13.814399644432438,17.60484904599109,14.961180779028457,15.385900830430117
lix,39.35284903227612,51.954687055797514,46.15847687838587,49.30393818604107
rix,3.3284641233170644,5.561803713527851,4.973495974235105,5.758207070707071
entropy,6.577278244821834,7.568006719293646,7.769193901176988,6.2104229391842365
perplexity,948.8773254413758,2632.228628427377,2444.634507024034,917.9352810166392
per_word_perplexity,1.9364238730260965,5.671955265968907,5.042213481189454,2.1104756088539025
token_length_mean,5.450812150457852,6.017881108551755,5.536236057205594,5.574845667176364
token_length_median,4.6,5.0,4.8,4.6
token_length_std,3.115830109522096,3.4939971762046107,3.158403131343832,3.2763929892675483
sentence_length_mean,12.213799816373346,15.057824933687005,16.743597020933976,18.788888888888888
sentence_length_median,12.0,15.0,16.3,17.5
sentence_length_std,6.409437213702892,5.218725729950782,5.932741768790519,6.5219869023901
syllables_per_token_mean,1.824562426092076,2.0003831167009447,1.835453949320754,1.8572872580595372
syllables_per_token_median,1.5,2.0,1.6,1.6
syllables_per_token_std,1.148940655152194,1.1721728813298387,1.058623945722054,1.1568097837254618
n_tokens,425.2,399.2,432.8,347.4
n_unique_tokens,241.8,226.6,228.2,195.6
proportion_unique_tokens,0.5687162330370884,0.568558089953938,0.52721174425657,0.566379671333906
n_characters,2388.2,2448.6,2449.4,1995.4
n_sentences,35.0,26.6,26.2,18.6
first_order_coherence,0.45918103960917067,0.6581016130787986,0.6843456443725924,0.6656445007297573
second_order_coherence,0.45245163624828033,0.6621713496192738,0.6751044895792836,0.6670535544320554
n_stop_words,244.2,205.8,242.8,187.4
alpha_ratio,0.8517776699582065,0.8911890780254723,0.8907318453766854,0.8821697514604269
mean_word_length,4.821385958763456,5.482826776269987,5.048844917283485,5.059247765017415
doc_length,495.6,446.6,485.6,392.0
duplicate_ngram_chr_fraction_5,0.01464929679893177,0.015080789946140035,0.028044035501074926,0.03936060144149217
duplicate_ngram_chr_fraction_6,0.015209125475285171,,0.01735913540219386,0.04025256511444357
top_ngram_chr_fraction_2,0.020148664443509937,0.01822519044857512,0.02242849731306487,0.01964281774138461
top_ngram_chr_fraction_3,0.007984790874524715,0.016728310947550756,0.015260596514339583,0.026286188707725436
oov_ratio,0.018646136717518018,0.004427045456341681,0.005808158730940471,0.014070916347818938
connectives,19.6,7.8,15.6,13.4
connectives_cap,6.4,1.4,1.6,1.4
top_ngram_chr_fraction_4,,,0.016567629869109344,0.018942383583267563
pos_prop_X,0.004100542513816356,,0.00420611276619221,0.0023818618969507674
duplicate_ngram_chr_fraction_7,,,,0.04025256511444357
