feature,human,create,continue,explain
n_stop_words,190.8,183.6,212.0,197.4
alpha_ratio,0.8478616662365719,0.8540541861850984,0.881980448924016,0.8473879850423902
mean_word_length,4.661846707676471,5.169658497041022,5.243804172548987,4.851955241774781
doc_length,554.0,582.2,598.6,568.4
duplicate_ngram_chr_fraction_5,0.03727675435303972,0.03284624370824221,0.031837716687599805,0.04120809463796084
duplicate_ngram_chr_fraction_6,0.03627541923647795,0.021465660750985043,0.019954086365249174,0.028053624833620453
duplicate_ngram_chr_fraction_7,0.04680740935365213,0.02722252407070685,0.011703261282740924,0.028053624833620453
top_ngram_chr_fraction_2,0.011955912005332433,0.012802317601188943,0.014804550481833633,0.014845779128425548
top_ngram_chr_fraction_3,0.016278592566545107,0.010593735244229975,0.014131824414521993,0.014652158369023005
top_ngram_chr_fraction_4,0.02004107088530575,,0.02031278344873186,0.010844139514801267
oov_ratio,0.01564258862306821,0.0032930418512429785,0.0033265362920215234,0.007057166335354917
first_order_coherence,0.7350526716284419,0.769611513798627,0.8054252988368464,0.751506105339873
second_order_coherence,0.709337734433053,0.754768696376105,0.805617343701121,0.729659405485218
entropy,13.958876701362518,13.068776990782206,14.685945985667331,14.192562451505816
perplexity,3021679.6272724974,812918.0224592055,3027106.3086969536,2567712.0289302976
per_word_perplexity,4963.265566418743,1302.9003657077194,4990.983265173922,4164.565012319639
dependency_distance_mean,2.5841669460408005,2.7769585798424603,2.5745964413503755,2.6531349385121668
dependency_distance_std,0.7134367673796448,0.6126145283830694,0.4880408130420858,0.6738710334980276
prop_adjacent_dependency_relation_mean,0.46461174667974714,0.46418009606107036,0.4720441942342036,0.47132928927113166
prop_adjacent_dependency_relation_std,0.08030350659958205,0.06648487787112206,0.06550049046302853,0.07281115991224099
token_length_mean,5.19405806816512,5.814841398035053,5.792232996121532,5.474887727516508
token_length_median,4.2,5.2,5.0,4.8
token_length_std,3.01983114063916,3.1775616458704232,3.1527809359678605,3.1348774556227434
sentence_length_mean,17.47837542087542,21.304992784992784,18.542562097400808,19.24149499925362
sentence_length_median,15.8,20.0,17.2,17.7
sentence_length_std,9.484487436968461,7.77275135665526,5.612431039362741,9.35714867573679
syllables_per_token_mean,1.602535289885454,1.7705724511842984,1.751984083890107,1.6699861940341532
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.9528476796422491,1.04603028838824,1.0338275785704432,0.9922311255006431
n_tokens,482.0,503.6,529.0,490.6
n_unique_tokens,265.0,287.0,287.8,274.6
proportion_unique_tokens,0.5497235756091352,0.5726987144583252,0.5447533968249834,0.5620290888414555
n_characters,2581.0,3006.4,3140.0,2750.2
n_sentences,28.0,24.2,28.8,26.0
flesch_reading_ease,53.519963423502055,35.420002953040694,39.79644597403514,46.02405056046825
flesch_kincaid_grade,10.136482834789772,13.611702110121911,12.315011407889582,11.620020139311917
smog,12.652266423118121,15.355424484573785,14.320230357237284,13.818238224503295
gunning_fog,13.449548098638061,17.159849014974963,15.750144305916555,15.123657875116171
automated_readability_index,11.773201211495428,16.610399377241492,15.12269846043282,13.977468696229568
coleman_liau_index,13.013565742320456,16.97206966672476,16.642553343177138,14.809918927748232
lix,48.022747920497636,62.37554936400047,59.170908978263355,54.462419525651605
rix,5.350254318547797,8.776421356421356,7.545405251856865,6.704714525853956
pos_prop_DET,0.07355808243800518,0.06263567565453926,0.06902192045823712,0.07125435645185513
pos_prop_ADJ,0.11824351413748539,0.1326529637304257,0.11751273227112742,0.10193914745086759
pos_prop_NOUN,0.265542875647148,0.2841676023499554,0.28360188739851955,0.27994846777242166
pos_prop_AUX,0.044523189083465406,0.026010862577834824,0.03628987842051693,0.030655335776506466
pos_prop_PROPN,0.04786047912136106,0.030262451371755306,0.023299219338993597,0.04133889793371185
pos_prop_NUM,0.0327736016634388,0.016078074878295212,0.013598453041158365,0.024199653767858636
pos_prop_PUNCT,0.11493412014182051,0.12670519718583587,0.10284642483202452,0.1267369966472623
pos_prop_VERB,0.07722572678783499,0.09879526993909189,0.11242556696597776,0.09034616244057184
pos_prop_ADP,0.10142544303397216,0.10888577458246584,0.10897682282036089,0.11928310978745585
pos_prop_CCONJ,0.04383096261548795,0.03589662480332515,0.03420496790557913,0.035487621361455134
pos_prop_ADV,0.02640578892786752,0.023450135135187115,0.021953417142541516,0.022699370401773892
pos_prop_PRON,0.028228000336781377,0.032633677743156606,0.03834386134810416,0.02753302346366243
pos_prop_PART,0.013439226170621082,0.011015683526221154,0.023635635281017447,0.016139089288229526
pos_prop_SCONJ,0.005309277061601189,0.00813143509333928,0.013994282822458038,0.00749950809213161
pos_prop_SYM,0.011166188055182295,0.013392857142857142,0.007536551404038061,0.008232098940393449
connectives,10.4,11.2,13.4,10.6
connectives_cap,1.8,1.2,2.8,1.6
duplicate_ngram_chr_fraction_8,0.06254545454545454,0.02722252407070685,,
duplicate_ngram_chr_fraction_9,0.06254545454545454,0.04522246535375638,,
duplicate_ngram_chr_fraction_10,0.06254545454545454,0.04522246535375638,,
