feature,human,create,continue,explain
pos_prop_ADP,0.09772587388976596,0.09051358846827913,0.09623281232805805,0.1022106919372153
pos_prop_DET,0.13354529896351758,0.13685111160952443,0.13819756613408604,0.13790383147413182
pos_prop_ADJ,0.08533451236040428,0.0949869698695456,0.08831355477710479,0.0893106371451563
pos_prop_NOUN,0.21282094504579557,0.2153650672449691,0.21151754875696532,0.2335723319046211
pos_prop_PUNCT,0.14543739698284258,0.10806329846260168,0.10721415860596684,0.10547516404135812
pos_prop_PRON,0.03774032183991481,0.03474979323824685,0.04822530361415273,0.037706643634002834
pos_prop_PROPN,0.05147607227809402,0.03238048479010759,0.04011465265015776,0.03227630067352791
pos_prop_ADV,0.06564325017083174,0.0702266032048896,0.07394090362661997,0.06155804744053752
pos_prop_NUM,0.016469005812196024,0.003281628481209339,0.006827961000604528,0.00292971164300565
pos_prop_VERB,0.06946855197567826,0.09171882491562326,0.09226210774280003,0.08991090219386247
pos_prop_AUX,0.029576709587654237,0.036186602235848506,0.032683443163053674,0.04272697316212494
pos_prop_CCONJ,0.03334914174996976,0.047487739259807274,0.038088995949088114,0.04026600968301176
pos_prop_SCONJ,0.010151789959484441,0.022593171222010985,0.020617205937990983,0.018355966098835788
pos_prop_X,0.005774593221473327,0.0029794138525504514,0.005736137667304,0.003976143141153081
pos_prop_PART,0.009935255969111254,0.020879448414337653,0.015370673110163527,0.012628705132285737
token_length_mean,6.552172228729374,6.5625581986045685,6.362374996618694,6.672516806222093
token_length_median,5.4,5.4,5.4,5.9
token_length_std,4.100310769939226,3.876887399640169,3.8049419637070727,4.096491398180087
sentence_length_mean,23.532286096256684,19.614795993056862,15.697175222044786,18.93611315198016
sentence_length_median,22.2,20.4,16.5,18.8
sentence_length_std,12.345925177029361,7.632006130903368,7.730356042567547,6.373351584519433
syllables_per_token_mean,2.1912698734729092,2.2220922143871826,2.140568814938563,2.246490559909435
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.4735450976526159,1.398691967514838,1.3520713227989236,1.4516298281672428
n_tokens,446.0,443.6,425.8,419.4
n_unique_tokens,277.8,219.4,212.8,246.0
proportion_unique_tokens,0.6228564682561861,0.4944160757961987,0.49874394979436987,0.5842093655390397
n_characters,3001.0,2961.6,2758.0,2853.0
n_sentences,19.4,22.8,27.6,22.2
entropy,8.391886799399007,7.652984294145611,7.453601180557752,7.375006978674463
perplexity,5343.067028187025,2633.942136386829,3066.0542335133164,2244.846894550776
per_word_perplexity,10.133291636394867,5.2562280634591225,6.051834458951284,4.564793723205978
n_stop_words,203.8,217.6,206.0,203.8
alpha_ratio,0.8345068233252162,0.887519734569673,0.8815953467498489,0.8915253959134208
mean_word_length,5.722781934923102,5.961657336540541,5.7841133145597,6.074686059873464
doc_length,525.0,497.4,477.6,468.8
top_ngram_chr_fraction_2,0.009622106686997227,0.016751065008071477,0.02281163797717678,0.011109861296241082
oov_ratio,0.07354117332764931,0.028877182943878404,0.03392394384680676,0.05669347348097725
flesch_reading_ease,-2.431701683508618,-1.0630192701083103,9.810245405822144,-2.43825621759803
flesch_kincaid_grade,19.444576084520442,18.28045856706093,15.79061035287251,18.3036727362036
smog,18.639256494592207,17.675431152507354,15.614765414627684,17.550862786114227
gunning_fog,21.955690758910354,21.153868472190105,18.487888272626016,21.060611805377118
automated_readability_index,21.196874245443695,19.28704711195595,16.385373845096442,19.46561073329614
coleman_liau_index,21.4400914956125,21.265239313192044,19.697149327174536,21.87041185911751
lix,63.35534360975877,61.20697539579582,55.083479083138556,60.55469284104064
rix,9.459826203208555,8.116937490850535,6.235011439533179,7.875863597612958
first_order_coherence,0.5997061699586954,0.6314338485491743,0.4920341639920415,0.6759913680682675
second_order_coherence,0.5762615030835225,0.6321449045775864,0.45080933444670884,0.6762420223139782
dependency_distance_mean,3.50389534836374,3.1999069511130296,2.799147361020159,3.2700811300404142
dependency_distance_std,1.1467773609420653,0.9966263406240831,1.19198158510566,0.7507975458292393
prop_adjacent_dependency_relation_mean,0.42535195626728406,0.44560449124089524,0.4139357581699947,0.4476897784109283
prop_adjacent_dependency_relation_std,0.08601080147078473,0.0776452768768192,0.1306173509539256,0.06822732583810841
connectives,16.0,19.2,13.0,16.6
connectives_cap,1.6,4.4,2.6,3.0
duplicate_ngram_chr_fraction_5,0.022259517164430517,0.15259871868017355,0.14813358606372015,0.03772755905582719
duplicate_ngram_chr_fraction_6,0.018433179723502304,0.1065232432628815,0.12384564301499748,0.024705221785513758
duplicate_ngram_chr_fraction_7,0.018433179723502304,0.08983925241540833,0.10675737008292754,0.024705221785513758
duplicate_ngram_chr_fraction_8,0.018433179723502304,0.07146295255105302,0.07486514003650632,0.024705221785513758
duplicate_ngram_chr_fraction_9,,0.05573729079827767,0.08068046920767927,
duplicate_ngram_chr_fraction_10,,0.05573729079827767,0.07549830840365918,
top_ngram_chr_fraction_3,0.009850867027450019,0.03170093406776693,0.01473776158611581,0.016872532913944922
top_ngram_chr_fraction_4,0.008048289738430584,0.03495408702765605,0.027905510774015707,
