feature,human,create,continue,explain
pos_prop_X,0.025162352993623703,0.006763783375667474,0.0241635687732342,
pos_prop_PUNCT,0.14326096529301535,0.09706283262626803,0.1031473013821957,0.10536432725769238
pos_prop_NOUN,0.21306595271677717,0.26822767706006373,0.2628589394508,0.2568912381839496
pos_prop_DET,0.08148304791397745,0.10524357495008645,0.105276412645453,0.09893791425608524
pos_prop_ADJ,0.09731540900392271,0.09847681510454961,0.09760366790463959,0.09809440616470325
pos_prop_ADP,0.11144154943080724,0.1345193600648926,0.12792704400532945,0.11596086991023702
pos_prop_PROPN,0.053376297400045,0.032660314743581956,0.058510145986635086,0.036678006881617195
pos_prop_AUX,0.04178941229658902,0.02654767965594767,0.03193984895516303,0.03608639437155039
pos_prop_SCONJ,0.013635251023033798,0.011045195905731556,0.008482022934319818,0.0190510427565055
pos_prop_PRON,0.02686478875497113,0.031423574432406724,0.027580407941892156,0.027902875924472548
pos_prop_NUM,0.01851114670679677,0.010834814882535758,0.009704302298918588,0.009473419404718672
pos_prop_VERB,0.09231382053633784,0.10440331670838839,0.10429042214367974,0.11588333885240228
pos_prop_ADV,0.03252468652622005,0.01893981684984997,0.025132590990332854,0.02586486462478259
pos_prop_PART,0.015669262244754643,0.020419213934865774,0.019757912629939305,0.016692716554915825
pos_prop_CCONJ,0.032334835262744936,0.0355989926816712,0.038301185830492114,0.035790453828801784
entropy,16.91177952390688,16.815974555925337,16.89764250981714,15.727011524318371
perplexity,35542482.40967786,28474889.464667935,81306999.16857964,16849541.416783236
per_word_perplexity,54319.418277837496,48403.786070039365,136647.95867740508,28549.408706737322
flesch_reading_ease,40.79448593401993,31.54888649574527,40.55137640396837,37.3870632162283
flesch_kincaid_grade,14.37430374878719,15.216284277977852,12.876092247126488,14.167263158668224
smog,15.276659526975795,16.42598977215978,14.4428105777827,14.981282551635896
gunning_fog,17.65021531157378,18.852587419249165,16.02686223833121,17.000477190745062
automated_readability_index,17.43517035083541,17.943168144842332,15.405954662287177,17.626951128445995
coleman_liau_index,14.504663180096902,16.20780188781684,15.536964765860972,16.360234408854858
lix,61.25378086616447,65.85113494578543,59.28323079143037,64.17630100414365
rix,9.265887445887447,10.330471026049974,8.083860274990709,9.641274281274281
token_length_mean,5.343750839645756,5.64287023553768,5.567618411628823,5.676029295454957
token_length_median,4.4,5.0,5.0,5.3
token_length_std,3.1247477731871016,3.29037627058297,3.1715190744702397,3.1068713730419106
sentence_length_mean,27.392207792207795,25.590498670919725,21.224943887030843,24.645706293706294
sentence_length_median,26.9,25.7,20.9,23.8
sentence_length_std,15.023876822887086,7.492477090935418,5.684376468177916,7.107242404401207
syllables_per_token_mean,1.6340120940530636,1.7649143895185726,1.7108783162020724,1.7072404834002346
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.9835810288075703,1.0852158297103032,1.036921994719571,1.004837961041393
n_tokens,530.0,520.0,500.8,491.0
n_unique_tokens,245.2,215.2,193.6,214.2
proportion_unique_tokens,0.4627229459431802,0.41379909035223744,0.38813535540270444,0.440197174150614
n_characters,2936.8,2989.4,2859.4,2856.2
n_sentences,20.0,20.6,23.8,20.4
dependency_distance_mean,3.4215942780703825,2.8379547741905307,2.7855113332535075,3.0628488537600953
dependency_distance_std,1.4653801490295117,0.6157356375764859,0.5134278822059212,0.6392140664005936
prop_adjacent_dependency_relation_mean,0.43277466097673967,0.46175169923116577,0.47075584870176196,0.46780304025172265
prop_adjacent_dependency_relation_std,0.07131212194230377,0.05563372848615596,0.06300337568218296,0.05811335837519789
first_order_coherence,0.7285839174382372,0.8933988466204938,0.8817352274900582,0.8852721766481271
second_order_coherence,0.7425702545711079,0.8919966160923319,0.8813948673140064,0.8837743389064615
n_stop_words,230.0,220.4,220.6,208.0
alpha_ratio,0.8221845813013383,0.8897596701836017,0.8881083753191767,0.8866767540288679
mean_word_length,4.631000338556669,5.16609359651444,5.076443713080814,5.1646493756170315
doc_length,634.8,579.2,561.4,551.4
duplicate_ngram_chr_fraction_5,0.0415567692016311,0.15843678416038232,0.21381735231686427,0.08754580661400736
duplicate_ngram_chr_fraction_6,0.03018619428712298,0.11330490339193984,0.1748210650096492,0.08224042400911667
duplicate_ngram_chr_fraction_7,0.012841502779143775,0.07701608142040361,0.17759302649891978,0.06281092345567531
duplicate_ngram_chr_fraction_8,,0.07525137167188599,0.12848760759966005,0.03956983103389925
duplicate_ngram_chr_fraction_9,,0.06430146748354766,0.11520386890619616,0.02824042006965636
duplicate_ngram_chr_fraction_10,,0.06430146748354766,0.09229462605216067,
top_ngram_chr_fraction_2,0.012898614722626595,0.03182729440840922,0.03927418751385676,0.019805861630802682
top_ngram_chr_fraction_3,0.012017835642131115,0.022847485063761063,0.02923225207126199,0.03232798732463966
top_ngram_chr_fraction_4,0.009715517973025794,0.025077374555135035,0.02933072442677349,0.031441327698948564
oov_ratio,0.010674931974875488,0.00871218881063058,0.006461048853925499,0.00774664144383826
connectives,11.8,7.0,10.4,10.8
connectives_cap,2.0,2.6,2.8,1.6
pos_prop_SYM,0.002321603128054741,,,0.0033203275689139755
pos_prop_INTJ,0.0016129032258064516,,,
