,human,ashuman,asmachine
pos_prop_NOUN,0.212253829321663,0.2517361111111111,0.23809523809523808
pos_prop_PROPN,0.1422319474835886,0.027777777777777776,0.027210884353741496
pos_prop_VERB,0.045951859956236324,0.07291666666666667,0.07312925170068027
pos_prop_DET,0.10940919037199125,0.11805555555555555,0.13435374149659865
pos_prop_ADP,0.13129102844638948,0.1111111111111111,0.0935374149659864
pos_prop_ADJ,0.06345733041575492,0.13020833333333334,0.12414965986394558
pos_prop_X,0.01312910284463895,,0.0017006802721088435
pos_prop_SPACE,0.015317286652078774,,
pos_prop_NUM,0.0087527352297593,0.001736111111111111,0.0017006802721088435
pos_prop_PUNCT,0.15098468271334792,0.08159722222222222,0.10204081632653061
pos_prop_AUX,0.030634573304157548,0.043402777777777776,0.04081632653061224
pos_prop_ADV,0.030634573304157548,0.07291666666666667,0.06972789115646258
pos_prop_CCONJ,0.02188183807439825,0.03819444444444445,0.03741496598639456
pos_prop_PRON,0.015317286652078774,0.015625,0.025510204081632654
pos_prop_SCONJ,0.006564551422319475,0.017361111111111112,0.017006802721088437
pos_prop_PART,0.002188183807439825,0.017361111111111112,0.013605442176870748
flesch_reading_ease,14.785532069970856,10.432186607718535,18.47718332022029
flesch_kincaid_grade,21.831735742705572,23.30605860113422,19.85140832542695
smog,19.287186520377343,19.89713882849292,17.482197379137368
gunning_fog,23.005901856763927,25.076079685909555,21.919568311195448
automated_readability_index,21.17239058355438,23.378048567689397,19.997809535104366
coleman_liau_index,21.421114058355432,25.98374291115311,23.841593927893737
lix,66.26807029177719,68.73934855314818,62.578806925996204
rix,10.0625,9.846153846153847,7.59375
passed_quality_check,True,True,True
n_stop_words,144.0,231.0,232.0
alpha_ratio,0.7986870897155361,0.9166666666666666,0.8877551020408163
mean_word_length,5.573304157549234,6.835069444444445,6.445578231292517
doc_length,457.0,576.0,588.0
symbol_to_word_ratio_#,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.019270474879559532,0.0,0.015277777777777777
duplicate_ngram_chr_fraction_6,0.008258774948382657,0.0,0.015277777777777777
duplicate_ngram_chr_fraction_7,0.0,0.0,0.015277777777777777
duplicate_ngram_chr_fraction_8,0.0,0.0,0.0
duplicate_ngram_chr_fraction_9,0.0,0.0,0.0
duplicate_ngram_chr_fraction_10,0.0,0.0,0.0
top_ngram_chr_fraction_2,0.015141087405368204,0.026192075218267292,0.021064814814814814
top_ngram_chr_fraction_3,0.018926359256710254,0.011417058428475487,0.01574074074074074
top_ngram_chr_fraction_4,0.006194081211286993,0.0,0.0
oov_ratio,0.12035010940919037,0.06770833333333333,0.06972789115646258
first_order_coherence,0.4159867937366168,0.6971813368797303,0.44878823045761357
second_order_coherence,0.41416962444782257,0.7079281037052473,0.39074908289282273
entropy,6.307797534138107,8.2529816063502,8.551584132410342
perplexity,548.8348267052656,3839.055325569014,5174.945736666793
per_word_perplexity,1.2009514807555046,6.665026606890649,8.800928123582981
dependency_distance_mean,3.6482749707503945,3.109036674102649,2.62451674039143
dependency_distance_std,1.9520034289654162,0.9714998897022807,1.2402774489173478
prop_adjacent_dependency_relation_mean,0.3931889195365692,0.4618310368483839,0.4620157951651064
prop_adjacent_dependency_relation_std,0.15733944631224248,0.10856375057889107,0.13193289177453846
token_length_mean,6.543766578249337,7.353497164461247,7.047438330170778
token_length_median,5.0,6.0,6.0
token_length_std,4.284178483955158,4.66311108296909,4.420028171354867
sentence_length_mean,23.5625,20.346153846153847,16.46875
sentence_length_median,21.0,21.0,15.0
sentence_length_std,15.091258852395317,6.390752379519282,10.179588569166242
syllables_per_token_mean,2.3925729442970822,2.623818525519849,2.4592030360531307
syllables_per_token_median,2.0,2.0,2.0
syllables_per_token_std,1.8540222274140734,1.7789675892250365,1.7165744457630057
n_tokens,377,529,527
n_unique_tokens,228,315,325
proportion_unique_tokens,0.6047745358090185,0.5954631379962193,0.6166982922201139
n_characters,2547,3937,3790
n_sentences,16,26,32
connectives,13,14,21
connectives_cap,1,4,5
