,human,ashuman,asmachine
pos_prop_ADP,0.11171662125340599,0.09809264305177112,0.09968354430379747
pos_prop_ADV,0.06902815622161672,0.09264305177111716,0.09018987341772151
pos_prop_NUM,0.009082652134423252,,0.0015822784810126582
pos_prop_NOUN,0.2061762034514078,0.2111716621253406,0.2199367088607595
pos_prop_VERB,0.06267029972752043,0.07901907356948229,0.08227848101265822
pos_prop_PROPN,0.05722070844686648,0.013623978201634877,0.01740506329113924
pos_prop_CCONJ,0.03814713896457766,0.04632152588555858,0.0490506329113924
pos_prop_DET,0.09990917347865577,0.10626702997275204,0.10443037974683544
pos_prop_ADJ,0.09264305177111716,0.10899182561307902,0.10759493670886076
pos_prop_PUNCT,0.15712988192552224,0.09264305177111716,0.09651898734177215
pos_prop_SCONJ,0.007266121707538601,0.009536784741144414,0.012658227848101266
pos_prop_X,0.01634877384196185,0.005449591280653951,0.0015822784810126582
pos_prop_PART,0.014532243415077202,0.020435967302452316,0.00949367088607595
pos_prop_AUX,0.03360581289736603,0.05722070844686648,0.04746835443037975
pos_prop_PRON,0.02452316076294278,0.039509536784741145,0.03481012658227848
flesch_reading_ease,8.061363636363637,16.907102451288495,16.512605042016816
flesch_kincaid_grade,19.94355918602498,20.221291291291298,19.829408159060474
smog,17.74655408620339,18.301850886357407,17.890189241253008
gunning_fog,22.057068784592914,22.875675675675677,22.619573503657154
automated_readability_index,20.904891051624453,20.70972972972973,20.4814721335119
coleman_liau_index,24.540501635768816,23.927447447447445,24.277127845884404
lix,61.57669595275817,62.5945945945946,61.277480168950234
rix,7.660377358490566,8.027027027027026,7.470588235294118
passed_quality_check,True,True,True
n_stop_words,390.0,300.0,248.0
alpha_ratio,0.8228882833787466,0.888283378746594,0.8670886075949367
mean_word_length,6.123524069028156,6.476839237057221,6.525316455696203
doc_length,1101.0,734.0,632.0
symbol_to_word_ratio_#,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.008099281515349445,0.0,0.0
duplicate_ngram_chr_fraction_6,0.008099281515349445,0.0,0.0
duplicate_ngram_chr_fraction_7,0.0,0.0,0.0
duplicate_ngram_chr_fraction_8,0.0,0.0,0.0
duplicate_ngram_chr_fraction_9,0.0,0.0,0.0
duplicate_ngram_chr_fraction_10,0.0,0.0,0.0
top_ngram_chr_fraction_2,0.0047028086218158065,0.006674082313681869,0.005141388174807198
top_ngram_chr_fraction_3,0.005878510777269758,0.0055617352614015575,0.0
top_ngram_chr_fraction_4,0.0031352057478772045,0.0,0.0
oov_ratio,0.05449591280653951,0.035422343324250684,0.04588607594936709
first_order_coherence,0.469644498008375,0.6747329085030489,0.49973889409253996
second_order_coherence,0.44079366570290673,0.6914257148546832,0.49898918252438307
entropy,15.85936119671075,10.204302487912468,8.78640694633878
perplexity,7720280.045838852,27019.18607254075,6544.674512119478
per_word_perplexity,7012.061803668349,36.810880207821185,10.355497645758668
dependency_distance_mean,3.0579663190569635,2.9963081411208305,2.668505151038748
dependency_distance_std,1.2666414287093353,0.928399488817059,1.146261865284805
prop_adjacent_dependency_relation_mean,0.4452760347319899,0.48193333149596523,0.5009750919397336
prop_adjacent_dependency_relation_std,0.10978528321688218,0.06595311769665066,0.12097887017344883
token_length_mean,7.151581243184297,7.036036036036036,7.115586690017513
token_length_median,6.0,6.0,6.0
token_length_std,4.884927769161056,4.56404790026777,4.69869216041195
sentence_length_mean,17.30188679245283,18.0,16.794117647058822
sentence_length_median,17.0,18.0,16.0
sentence_length_std,10.031243467119019,6.8260233368041305,8.757448633842762
syllables_per_token_mean,2.439476553980371,2.43993993993994,2.446584938704028
syllables_per_token_median,2.0,2.0,2.0
syllables_per_token_std,1.7542256036905015,1.6228925338952576,1.6724411097412344
n_tokens,917,666,571
n_unique_tokens,513,390,337
proportion_unique_tokens,0.559432933478735,0.5855855855855856,0.5901926444833625
n_characters,6742,4752,4123
n_sentences,53,37,34
connectives,24,19,23
connectives_cap,4,6,5
pos_prop_SPACE,,0.01907356948228883,0.02531645569620253
