,human,ashuman,asmachine
pos_prop_DET,0.13827993254637436,0.1296928327645051,0.10256410256410256
pos_prop_NOUN,0.2630691399662732,0.2440273037542662,0.25811965811965815
pos_prop_ADP,0.10286677908937605,0.10409556313993173,0.11623931623931624
pos_prop_CCONJ,0.07251264755480608,0.051194539249146756,0.044444444444444446
pos_prop_VERB,0.0657672849915683,0.06996587030716724,0.0735042735042735
pos_prop_NUM,0.01517706576728499,0.006825938566552901,0.005128205128205128
pos_prop_ADV,0.047217537942664416,0.07679180887372014,0.06324786324786325
pos_prop_PUNCT,0.11973018549747048,0.08703071672354949,0.09743589743589744
pos_prop_ADJ,0.07251264755480608,0.11604095563139932,0.10598290598290598
pos_prop_X,0.00505902192242833,,0.003418803418803419
pos_prop_PART,0.01854974704890388,0.01877133105802048,0.015384615384615385
pos_prop_SPACE,0.013490725126475547,,0.02735042735042735
pos_prop_AUX,0.021922428330522766,0.04778156996587031,0.02905982905982906
pos_prop_PRON,0.013490725126475547,0.020477815699658702,0.023931623931623933
pos_prop_PROPN,0.021922428330522766,0.013651877133105802,0.023931623931623933
pos_prop_SCONJ,0.008431703204047217,0.013651877133105802,0.010256410256410256
flesch_reading_ease,11.36792921761608,13.66202346041058,10.339561475892936
flesch_kincaid_grade,22.221873445703235,20.674734128262973,20.480485739750446
smog,20.492555301293,18.35487988490075,17.427758009839696
gunning_fog,24.857290227502997,22.781179503706092,22.34812834224599
automated_readability_index,24.11372110159344,22.12871737028682,21.21368315508021
coleman_liau_index,24.48750483558994,25.459065420560744,25.837121212121207
lix,68.52620429216174,65.1772478246858,63.25668449197861
rix,10.80952380952381,8.620689655172415,7.411764705882353
passed_quality_check,True,True,True
n_stop_words,235.0,248.0,221.0
alpha_ratio,0.8431703204047217,0.909556313993174,0.8666666666666667
mean_word_length,6.279932546374368,6.742320819112628,6.781196581196581
doc_length,593.0,586.0,585.0
symbol_to_word_ratio_#,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.019876952200662566,0.02094474153297683,0.03356455582904453
duplicate_ngram_chr_fraction_6,0.007572172266919072,0.02094474153297683,0.03356455582904453
duplicate_ngram_chr_fraction_7,0.007572172266919072,0.0,0.03356455582904453
duplicate_ngram_chr_fraction_8,0.007572172266919072,0.0,0.03356455582904453
duplicate_ngram_chr_fraction_9,0.007572172266919072,0.0,0.03356455582904453
duplicate_ngram_chr_fraction_10,0.007572172266919072,0.0,0.03356455582904453
top_ngram_chr_fraction_2,0.02839564600094652,0.016042780748663103,0.006712911165808906
top_ngram_chr_fraction_3,0.005915759583530526,0.0,0.027522935779816515
top_ngram_chr_fraction_4,0.0,0.0,0.0
oov_ratio,0.047217537942664416,0.027303754266211604,0.07692307692307693
first_order_coherence,0.536210235953331,0.6814683363107699,0.49349334813605034
second_order_coherence,0.5681636733444113,0.6797351046568818,0.49277197281480767
entropy,11.882667385035795,8.888474629548286,8.155210885597956
perplexity,144736.10316181125,7247.9549308111355,3481.473440487566
per_word_perplexity,244.0743729541505,12.368523772715248,5.951236650406096
dependency_distance_mean,3.211630750926569,2.947950292837097,2.513600736669424
dependency_distance_std,0.8537050559712084,1.0665396013008568,1.1979988075206691
prop_adjacent_dependency_relation_mean,0.49405906439489394,0.43620944060317857,0.4858595648483548
prop_adjacent_dependency_relation_std,0.07224100449549335,0.11377025273726214,0.16811325271841218
token_length_mean,7.056092843326886,7.289719626168225,7.40530303030303
token_length_median,5.0,6.0,6.0
token_length_std,5.290656942667624,4.618146542876695,4.90115654863556
sentence_length_mean,24.61904761904762,18.448275862068964,15.529411764705882
sentence_length_median,25.0,19.0,17.0
sentence_length_std,10.816549007252906,6.7137851336226015,8.182604554849151
syllables_per_token_mean,2.390715667311412,2.4635514018691587,2.543560606060606
syllables_per_token_median,2.0,2.0,2.0
syllables_per_token_std,1.8757721480135157,1.6343504539223992,1.7413194372918892
n_tokens,517,535,528
n_unique_tokens,264,311,307
proportion_unique_tokens,0.5106382978723404,0.5813084112149532,0.5814393939393939
n_characters,3724,3951,3967
n_sentences,21,29,34
connectives,14,13,16
connectives_cap,1,4,9
