lemma,shannon
neu,0.6931471805599453
werden,1.337490712122967
kein,0.5004024235381879
weit,1.0986122886681096
randomisiert,0.5623351446188083
der,1.5488896198411335
adjuvant,0.6931471805599453
ein,1.3768751389715033
postoperativ,1.188260652709807
simultan,0.6931471805599453
alleinig,0.9433483923290391
präoperativ,1.2148896539491203
zeigen,1.0397207708399179
signifikant,0.6931471805599453
sein,1.3292664116853599
dies,0.936888307539016
weisen,1.0986122886681096
ausreichend,0.6931471805599453
groß,0.6931471805599453
perioperativ,0.5623351446188083
sollen,1.0114042647073518
erfolgen,0.6365141682948128
können,0.2711893730418441
durchführen,0.37677016125643675
liegen,0.6931471805599453
primär,1.3862943611198906
durchführbar,0.6931471805599453
positiv,0.6931471805599453
symptomorientiert,0.6931471805599453
körperlich,0.6931471805599453
haben,0.6931471805599453
entsprechend,0.6931471805599453
ermöglichen,0.6931471805599453
leicht,0.6365141682948128
sozial,0.6931471805599453
rehabilitativ,0.6931471805599453
individuell,0.6931471805599453
