lemma,shannon
ein,1.4906920334256557
der,1.5382654799590654
beginnen,0.6931471805599453
mehrere,0.6931471805599453
können,1.3862943611198906
sein,1.8590378661748481
werden,0.936888307539016
regelmäßig,0.6931471805599453
sitzend,0.6931471805599453
körperlich,0.6931471805599453
chronisch,0.6730116670092565
komplementärmedizinisch,1.0397207708399179
spezialisiert,0.6931471805599453
dies,0.5004024235381879
ganzheitlich,0.6365141682948128
verbessern,0.6365141682948128
haben,0.6931471805599453
jed,0.6365141682948128
Alternative,0.6931471805599453
