,human,explain,create,continue
pos_prop_NOUN,0.22553897180762852,0.319755600814664,0.283609576427256,0.3111111111111111
pos_prop_AUX,0.03482587064676617,0.016293279022403257,0.03130755064456722,0.03333333333333333
pos_prop_NUM,0.014925373134328358,0.004073319755600814,0.003683241252302026,0.005555555555555556
pos_prop_ADP,0.0945273631840796,0.1364562118126273,0.1252302025782689,0.12037037037037036
pos_prop_DET,0.06301824212271974,0.12016293279022404,0.0865561694290976,0.08888888888888889
pos_prop_ADV,0.04975124378109453,0.020366598778004074,0.02394106813996317,0.018518518518518517
pos_prop_ADJ,0.08291873963515754,0.06313645621181263,0.09208103130755065,0.09814814814814815
pos_prop_X,0.03150912106135987,,0.009208103130755065,
pos_prop_PROPN,0.03150912106135987,0.004073319755600814,0.007366482504604052,
pos_prop_PUNCT,0.16583747927031509,0.09775967413441955,0.09576427255985268,0.09444444444444444
pos_prop_VERB,0.1111111111111111,0.13238289205702647,0.13443830570902393,0.1259259259259259
pos_prop_CCONJ,0.026533996683250415,0.04073319755600815,0.04788213627992634,0.05
pos_prop_PART,0.024875621890547265,0.014256619144602852,0.016574585635359115,0.020370370370370372
pos_prop_PRON,0.026533996683250415,0.016293279022403257,0.029465930018416207,0.024074074074074074
pos_prop_SCONJ,0.013266998341625208,0.012219959266802444,0.01289134438305709,0.009259259259259259
pos_prop_SYM,0.003316749585406302,0.002036659877800407,,
first_order_coherence,0.7409299198124144,0.9026409212280723,0.7847618071569337,0.890041784806685
second_order_coherence,0.7802338512504802,0.8982488848268986,0.7752183097250321,0.8878927798498244
passed_quality_check,True,True,True,True
n_stop_words,202.0,185.0,203.0,199.0
alpha_ratio,0.7910447761194029,0.8981670061099797,0.8913443830570903,0.9018518518518519
mean_word_length,4.736318407960199,5.289205702647658,5.226519337016574,5.292592592592593
doc_length,603.0,491.0,543.0,540.0
duplicate_ngram_chr_fraction_5,0.056405640564056406,0.11532125205930807,0.12605294825511432,0.05415918611609814
duplicate_ngram_chr_fraction_6,0.027002700270027002,0.041515650741350905,0.10409145607701564,0.01855176540993417
top_ngram_chr_fraction_2,0.0168016801680168,0.014827018121911038,0.03790613718411552,0.05864751645721125
top_ngram_chr_fraction_3,0.021002100210021003,0.02372322899505766,0.025571600481347774,0.025433871932974268
top_ngram_chr_fraction_4,0.0144014401440144,0.026688632619439868,0.03730445246690734,
oov_ratio,0.004975124378109453,0.002036659877800407,,
dependency_distance_mean,3.8960618549550436,2.9361680994532176,2.7378899846670683,2.7717610511785726
dependency_distance_std,1.492583528792252,0.5317556382295003,0.8595681034767801,0.5896583124664708
prop_adjacent_dependency_relation_mean,0.42672303759765057,0.5099781626709013,0.4592242024390895,0.4616352835937332
prop_adjacent_dependency_relation_std,0.07403097460992598,0.06460029102631443,0.0495576324377692,0.05626865404871329
flesch_reading_ease,33.803177468464554,31.951173469387754,33.310878269292886,37.85805731631106
flesch_kincaid_grade,14.872836015658983,14.889263038548755,15.006877623506622,13.239078653691639
smog,15.768009659002274,15.470042427545799,15.903189008614273,14.429720029161153
gunning_fog,17.875424097433665,17.41904761904762,18.065697987299536,15.861762342647978
automated_readability_index,17.941697477163984,18.011972789115646,18.253635776557964,16.26605303097938
coleman_liau_index,16.289173553719007,16.938503401360546,16.526216768916147,16.645256673511287
lix,65.76294040887342,65.08956916099774,67.25013453880099,63.884385322739035
rix,10.263157894736842,9.944444444444445,10.68421052631579,9.043478260869565
token_length_mean,5.654958677685951,5.773242630385488,5.693251533742331,5.75564681724846
token_length_median,5.0,6.0,6.0,6.0
token_length_std,3.147666753331426,3.1955624925947457,3.189318743745318,3.0214571362823115
sentence_length_mean,25.473684210526315,24.5,25.736842105263158,21.17391304347826
sentence_length_median,21.0,25.0,26.0,21.0
sentence_length_std,14.3723726973979,6.317963807008288,11.942150495147574,6.900864305748347
syllables_per_token_mean,1.7396694214876034,1.7732426303854876,1.7423312883435582,1.7433264887063655
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,1.063285049894626,1.0662034102860263,1.0445434637736462,1.0121599599744873
n_tokens,484,441,489,487
n_unique_tokens,243,195,229,215
proportion_unique_tokens,0.5020661157024794,0.4421768707482993,0.46830265848670755,0.4414784394250513
n_characters,2856,2597,2838,2858
n_sentences,19,18,19,23
entropy,16.403486732819196,15.40643478621801,16.490448158865387,15.727438561246112
perplexity,13302821.756334536,4908283.206666724,14511444.310290594,6766121.335247136
per_word_perplexity,22061.064272528252,9996.50347589964,26724.575157072915,12529.854324531732
connectives,16,6,12,9
connectives_cap,3,0,4,2
duplicate_ngram_chr_fraction_7,,,0.10409145607701564,
duplicate_ngram_chr_fraction_8,,,0.10409145607701564,
duplicate_ngram_chr_fraction_9,,,0.07821901323706378,
duplicate_ngram_chr_fraction_10,,,0.07821901323706378,
