,explain,human,create,continue
pos_prop_DET,0.07173913043478261,0.0828125,0.07118055555555555,0.07784431137724551
pos_prop_NOUN,0.19130434782608696,0.1640625,0.2604166666666667,0.21357285429141717
pos_prop_ADP,0.10652173913043478,0.0921875,0.1284722222222222,0.12375249500998003
pos_prop_PROPN,0.12608695652173912,0.121875,0.08854166666666667,0.12375249500998003
pos_prop_VERB,0.11521739130434783,0.075,0.0920138888888889,0.08582834331337326
pos_prop_ADJ,0.08043478260869565,0.0875,0.08333333333333333,0.06986027944111776
pos_prop_PUNCT,0.13695652173913042,0.1671875,0.0954861111111111,0.08982035928143713
pos_prop_SCONJ,0.02608695652173913,0.009375,0.017361111111111112,0.011976047904191617
pos_prop_NUM,0.015217391304347827,0.0109375,0.022569444444444444,0.017964071856287425
pos_prop_AUX,0.03260869565217391,0.0515625,0.017361111111111112,0.03792415169660679
pos_prop_CCONJ,0.03695652173913044,0.028125,0.03298611111111111,0.03992015968063872
pos_prop_ADV,0.02826086956521739,0.034375,0.017361111111111112,0.013972055888223553
pos_prop_PRON,0.02391304347826087,0.0203125,0.036458333333333336,0.05189620758483034
pos_prop_PART,0.008695652173913044,0.015625,0.017361111111111112,0.01996007984031936
token_length_mean,5.511392405063291,5.081871345029239,5.666019417475728,5.308035714285714
token_length_median,5.0,4.0,5.0,5.0
token_length_std,2.8977069651959027,2.8913264806582966,3.064534155765925,2.951804484211345
sentence_length_mean,21.944444444444443,24.428571428571427,20.6,19.47826086956522
sentence_length_median,21.0,22.0,20.0,19.0
sentence_length_std,5.502244211049224,15.23020629123156,8.736131867136622,5.49995703712383
syllables_per_token_mean,1.5721518987341772,1.4775828460038987,1.7087378640776698,1.5915178571428572
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.8369529891461639,0.7798537908764289,0.9098284054706487,0.8841962752989582
n_tokens,395,513,515,448.0
n_unique_tokens,194,237,243,173.0
proportion_unique_tokens,0.4911392405063291,0.4619883040935672,0.47184466019417476,0.3861607142857143
n_characters,2242,2734,2981,2435.0
n_sentences,18,21,25,23.0
first_order_coherence,0.7859918194658616,0.667983916401863,0.7900666321317354,0.8248494619672949
second_order_coherence,0.7920076623558998,0.7132952158388338,0.741698476759231,0.8404882067725772
flesch_reading_ease,51.55733825597753,57.036491228070204,41.366776699029174,52.42215450310559
flesch_kincaid_grade,11.519725738396627,11.37262043998886,12.607106796116508,10.78643245341615
smog,12.745084868956482,11.944058876818428,14.724708496323078,13.445107506277086
gunning_fog,13.942334739803094,13.670064049011415,16.240000000000002,14.487732919254661
automated_readability_index,15.50088045007032,14.719899749373432,15.556951456310678,13.30997864906832
coleman_liau_index,15.258126582278479,12.869707602339176,16.07930097087378,13.891607142857143
lix,58.146976090014064,53.47340573656363,62.15339805825243,52.5139751552795
rix,7.944444444444445,7.095238095238095,8.56,6.434782608695652
entropy,11.150653794732452,17.52891691557413,13.22862463900544,12.548169274928192
perplexity,69609.32343374754,40993206.49001618,556056.1954093013,281579.26702334307
per_word_perplexity,151.32461616032074,64051.88514065028,965.3753392522592,562.0344651164532
dependency_distance_mean,3.023850901387133,3.566628077197114,2.6092625690362246,2.88538249600028
dependency_distance_std,0.50361441151866,1.6171537082092127,0.7170544412466476,0.7631531387183321
prop_adjacent_dependency_relation_mean,0.4533191817207163,0.415610034828274,0.4595072648643066,0.45911761246130917
prop_adjacent_dependency_relation_std,0.065512875612601,0.06119806599365733,0.06601196259241311,0.06597104045176704
passed_quality_check,True,True,True,
n_stop_words,163.0,226.0,200.0,197.0
alpha_ratio,0.8586956521739131,0.7984375,0.8784722222222222,0.8862275449101796
mean_word_length,4.873913043478261,4.271875,5.175347222222222,4.860279441117765
doc_length,460.0,640.0,576.0,501.0
duplicate_ngram_chr_fraction_5,0.0684931506849315,0.023507578100835137,0.09830897105187733,0.24617524339360222
top_ngram_chr_fraction_2,0.01598173515981735,0.011135168574079802,0.03353396388650043,0.054242002781641166
top_ngram_chr_fraction_3,0.03424657534246575,0.013918960717599753,0.016050444253367727,0.04381084840055633
top_ngram_chr_fraction_4,0.06164383561643835,0.011135168574079802,0.018056749785038694,0.05737134909596662
oov_ratio,0.008695652173913044,0.0140625,0.005208333333333333,0.005988023952095809
connectives,11,16,6,6.0
connectives_cap,2,4,2,1.0
pos_prop_X,,0.0390625,0.019097222222222224,0.021956087824351298
duplicate_ngram_chr_fraction_6,,,0.059042705646316994,0.1995827538247566
duplicate_ngram_chr_fraction_7,,,0.037259959873889366,0.11995827538247567
duplicate_ngram_chr_fraction_8,,,0.037259959873889366,0.11995827538247567
duplicate_ngram_chr_fraction_9,,,0.037259959873889366,0.07927677329624479
duplicate_ngram_chr_fraction_10,,,,0.07927677329624479
