,human,continue,explain,create
token_length_mean,5.3452115812917596,6.013392857142857,5.770240700218818,5.993303571428571
token_length_median,4.0,5.0,5.0,5.0
token_length_std,3.3281857002661486,3.524125918369037,3.3903180700376794,3.4900943725453843
sentence_length_mean,24.944444444444443,17.92,22.85,22.4
sentence_length_median,24.0,17.0,22.0,22.5
sentence_length_std,15.338666544325966,4.6036507252396985,7.920069444139994,6.814690014960328
syllables_per_token_mean,1.645879732739421,1.8549107142857142,1.7330415754923414,1.8526785714285714
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,1.0216965644078815,1.1195993348513071,1.0432979524217882,1.1203044724401432
n_tokens,449,448,457,448
n_unique_tokens,196,228,196,203
proportion_unique_tokens,0.4365256124721604,0.5089285714285714,0.4288840262582057,0.453125
n_characters,2479,2745,2701,2734
n_sentences,18,25,20,20
pos_prop_NOUN,0.20454545454545456,0.2565130260521042,0.25576923076923075,0.25553319919517103
pos_prop_AUX,0.054924242424242424,0.018036072144288578,0.038461538461538464,0.02414486921529175
pos_prop_ADJ,0.08712121212121213,0.09418837675350701,0.09615384615384616,0.08048289738430583
pos_prop_ADP,0.14583333333333334,0.11623246492985972,0.1423076923076923,0.13682092555331993
pos_prop_PUNCT,0.13257575757575757,0.10020040080160321,0.11730769230769231,0.09456740442655935
pos_prop_SCONJ,0.01893939393939394,0.026052104208416832,0.015384615384615385,0.014084507042253521
pos_prop_VERB,0.0946969696969697,0.1342685370741483,0.10384615384615385,0.15090543259557343
pos_prop_PRON,0.041666666666666664,0.03406813627254509,0.028846153846153848,0.03822937625754527
pos_prop_DET,0.08143939393939394,0.10020040080160321,0.11730769230769231,0.10865191146881288
pos_prop_ADV,0.03409090909090909,0.04809619238476954,0.023076923076923078,0.028169014084507043
pos_prop_CCONJ,0.011363636363636364,0.03206412825651302,0.028846153846153848,0.014084507042253521
pos_prop_X,0.020833333333333332,,0.0038461538461538464,0.002012072434607646
pos_prop_PROPN,0.043560606060606064,0.02404809619238477,0.011538461538461539,0.03219315895372234
pos_prop_NUM,0.015151515151515152,,0.0057692307692307696,0.002012072434607646
pos_prop_PART,0.013257575757575758,0.01603206412825651,0.011538461538461539,0.018108651911468814
entropy,13.92567393822675,14.636246564808538,14.98577276422899,13.996018590562937
perplexity,1116460.4631622965,2272171.5560754086,3222837.5759522934,1197825.7430953053
per_word_perplexity,2114.508452958895,4553.450012175167,6197.764569139025,2410.1121591454835
passed_quality_check,True,True,True,True
n_stop_words,210.0,189.0,215.0,182.0
alpha_ratio,0.8446969696969697,0.8977955911823647,0.8769230769230769,0.8993963782696177
mean_word_length,4.695075757575758,5.501002004008016,5.194230769230769,5.501006036217304
doc_length,528.0,499.0,520.0,497.0
duplicate_ngram_chr_fraction_5,0.07128169979437972,0.02445141065830721,0.06543837357052097,0.04465408805031446
duplicate_ngram_chr_fraction_6,0.030843043180260453,,0.01397712833545108,
duplicate_ngram_chr_fraction_7,0.019191226867717615,,,
top_ngram_chr_fraction_2,0.01644962302947224,0.018808777429467086,0.014294790343074968,0.09245283018867924
top_ngram_chr_fraction_3,0.008567511994516792,0.015047021943573668,0.011435832274459974,0.0830188679245283
top_ngram_chr_fraction_4,0.013708019191226868,,0.012706480304955527,0.02547169811320755
oov_ratio,0.001893939393939394,0.01002004008016032,,0.004024144869215292
dependency_distance_mean,2.943077457563205,2.6139902160178106,2.7760320785603603,2.631812809290725
dependency_distance_std,1.3757900587421186,0.38763117081917703,0.8451955758938032,0.6038879491100023
prop_adjacent_dependency_relation_mean,0.4593130459259503,0.43512853196807755,0.4893302092734363,0.48644133948264656
prop_adjacent_dependency_relation_std,0.09483316242971772,0.06536094531735774,0.0766748975989338,0.04957161532674538
first_order_coherence,0.7073927565532572,0.8672837093472481,0.8728983904186048,0.8843012703092474
second_order_coherence,0.6984704337082803,0.8631191201831984,0.8702561292383406,0.8903755942980448
flesch_reading_ease,42.27496349913392,31.720753571428617,37.026932713347946,27.36239285714288
flesch_kincaid_grade,13.559714179658503,13.28674642857143,13.77139059080963,15.007607142857143
smog,15.973960126395564,15.27456517841124,16.280829582073984,16.887214914478655
gunning_fog,18.084682009403615,17.257285714285715,18.417899343544857,19.31714285714286
automated_readability_index,16.21816877010641,15.853080357142858,17.172833698030637,17.99845982142857
coleman_liau_index,14.443207126948778,17.906964285714277,16.83361050328227,18.119196428571424
lix,59.2428854243999,60.777142857142856,62.456126914660835,65.48035714285714
rix,8.555555555555555,7.68,9.05,9.65
connectives,7,12,9,6
connectives_cap,1,4,0,1
