,explain,human,create,continue
dependency_distance_mean,3.3499865990767628,3.336108185015981,2.834880633457508,3.098944864110094
dependency_distance_std,0.7342146217448879,1.833338884970972,0.8327857701384646,0.7066389519339138
prop_adjacent_dependency_relation_mean,0.4321193482607557,0.4193955760465043,0.45745458429202845,0.44974568663858944
prop_adjacent_dependency_relation_std,0.04951761778163393,0.06466703328564119,0.06343525524082225,0.05653490314820307
token_length_mean,5.579250720461095,5.146282973621103,5.428571428571429,4.98876404494382
token_length_median,5.0,4.0,5.0,4.0
token_length_std,3.0606598359934982,2.916124336811391,3.1450995542171505,2.85706057017148
sentence_length_mean,21.6875,24.529411764705884,24.0625,20.941176470588236
sentence_length_median,21.5,22.0,24.0,22.0
sentence_length_std,5.120043334777549,17.239208549660425,9.788186438253003,5.340969158972314
syllables_per_token_mean,1.6397694524495676,1.5035971223021583,1.683116883116883,1.5421348314606742
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.8820515474951593,0.8020426624648973,0.9525635401518624,0.8251114625556367
n_tokens,347.0,417,385,356
n_unique_tokens,158.0,202,179,161
proportion_unique_tokens,0.4553314121037464,0.4844124700239808,0.4649350649350649,0.45224719101123595
n_characters,1985.0,2247,2135,1825
n_sentences,16.0,17,16,17
entropy,11.62657838524559,13.935241472410127,11.981040277145006,11.587093996443011
perplexity,112036.32020427813,1127193.49927996,159698.0744994297,107698.82966261067
per_word_perplexity,283.6362536817168,2176.0492264091895,371.3908709289063,265.92303620397695
first_order_coherence,0.8130300919214885,0.6484980992972851,0.823737899462382,0.8410151414573193
second_order_coherence,0.8295769563743046,0.700980199376742,0.7890608608722687,0.8295685410499573
n_stop_words,158.0,183.0,157.0,157.0
alpha_ratio,0.8810126582278481,0.805019305019305,0.8767441860465116,0.854320987654321
mean_word_length,5.025316455696203,4.337837837837838,4.965116279069767,4.506172839506172
doc_length,395.0,518.0,430.0,405.0
duplicate_ngram_chr_fraction_5,0.18682737839001293,0.01206181681115718,0.07484076433121019,0.023908045977011495
duplicate_ngram_chr_fraction_6,0.09728798966853207,,0.03105095541401274,
duplicate_ngram_chr_fraction_7,0.08265174343521309,,,
duplicate_ngram_chr_fraction_8,0.08265174343521309,,,
duplicate_ngram_chr_fraction_9,0.08265174343521309,,,
duplicate_ngram_chr_fraction_10,0.08265174343521309,,,
top_ngram_chr_fraction_2,0.015066724063710719,0.01206181681115718,0.035828025477707005,0.03586206896551724
top_ngram_chr_fraction_3,0.03874300473525613,0.015077271013946476,0.02746815286624204,0.02574712643678161
top_ngram_chr_fraction_4,0.06973740852346104,0.011307953260459858,0.03105095541401274,
oov_ratio,0.002531645569620253,0.013513513513513514,0.004651162790697674,0.0049382716049382715
flesch_reading_ease,46.09769182276659,54.733330512060945,40.01987418831172,55.11509914077993
flesch_kincaid_grade,12.217404538904898,11.718916631400763,13.65515422077922,10.77424983476537
smog,13.126405980863044,12.526319926815653,15.497558498333571,12.72843380041369
gunning_fog,14.32341498559078,14.224234729863168,17.417207792207794,13.769729015201586
automated_readability_index,15.692020893371755,15.073698688108337,16.16982142857143,12.537666886979508
coleman_liau_index,15.641152737752165,13.253429256594721,14.889870129870133,12.12044943820224
lix,61.74513688760807,54.9850472563126,61.984577922077925,52.401850627891605
rix,8.6875,7.470588235294118,9.125,6.588235294117647
pos_prop_DET,0.11645569620253164,0.07722007722007722,0.1,0.1037037037037037
pos_prop_NOUN,0.20759493670886076,0.16023166023166024,0.2558139534883721,0.22962962962962963
pos_prop_VERB,0.10379746835443038,0.08108108108108109,0.08139534883720931,0.07160493827160494
pos_prop_ADP,0.08354430379746836,0.09266409266409266,0.1372093023255814,0.13333333333333333
pos_prop_ADJ,0.09620253164556962,0.09073359073359073,0.08139534883720931,0.056790123456790124
pos_prop_PROPN,0.0759493670886076,0.13127413127413126,0.08139534883720931,0.09135802469135802
pos_prop_PUNCT,0.11645569620253164,0.16602316602316602,0.09534883720930233,0.10617283950617284
pos_prop_CCONJ,0.0379746835443038,0.03088803088803089,0.03488372093023256,0.02962962962962963
pos_prop_SCONJ,0.02531645569620253,0.007722007722007722,0.004651162790697674,0.007407407407407408
pos_prop_AUX,0.04556962025316456,0.05405405405405406,0.02558139534883721,0.03209876543209877
pos_prop_PRON,0.030379746835443037,0.017374517374517374,0.018604651162790697,0.0345679012345679
pos_prop_NUM,0.010126582278481013,0.013513513513513514,0.013953488372093023,0.019753086419753086
pos_prop_ADV,0.035443037974683546,0.03088803088803089,0.02558139534883721,0.02962962962962963
pos_prop_PART,0.015189873417721518,0.013513513513513514,0.013953488372093023,0.019753086419753086
connectives,8.0,9,8,7
passed_quality_check,,True,True,True
pos_prop_X,,0.032818532818532815,0.030232558139534883,0.0345679012345679
