,human,create,explain,continue
pos_prop_NOUN,0.20701754385964913,0.26394052044609667,0.26229508196721313,0.28709055876685935
pos_prop_AUX,0.054385964912280704,0.022304832713754646,0.023679417122040074,0.023121387283236993
pos_prop_ADJ,0.08596491228070176,0.09479553903345725,0.08196721311475409,0.09633911368015415
pos_prop_ADP,0.1456140350877193,0.12453531598513011,0.1384335154826958,0.1329479768786127
pos_prop_PUNCT,0.12982456140350876,0.08550185873605948,0.10200364298724955,0.09441233140655106
pos_prop_SCONJ,0.021052631578947368,0.016728624535315983,0.02185792349726776,0.015414258188824663
pos_prop_VERB,0.09473684210526316,0.13382899628252787,0.1111111111111111,0.11753371868978806
pos_prop_PRON,0.043859649122807015,0.04460966542750929,0.023679417122040074,0.036608863198458574
pos_prop_DET,0.08070175438596491,0.10037174721189591,0.11293260473588343,0.09826589595375723
pos_prop_ADV,0.03333333333333333,0.013011152416356878,0.025500910746812388,0.025048169556840076
pos_prop_CCONJ,0.012280701754385965,0.03345724907063197,0.025500910746812388,0.028901734104046242
pos_prop_X,0.01929824561403509,0.0018587360594795538,,
pos_prop_PROPN,0.043859649122807015,0.03345724907063197,0.04371584699453552,0.025048169556840076
pos_prop_NUM,0.014035087719298246,0.007434944237918215,0.01092896174863388,
pos_prop_PART,0.014035087719298246,0.024163568773234202,0.01639344262295082,0.019267822736030827
first_order_coherence,0.7235565491848521,0.9136434918955753,0.8856212339903179,0.8851666620799473
second_order_coherence,0.7097540370681706,0.9055921037991842,0.8891630801889632,0.8804722517728806
passed_quality_check,True,True,True,True
n_stop_words,228.0,198.0,214.0,196.0
alpha_ratio,0.8491228070175438,0.8977695167286245,0.8870673952641166,0.8978805394990366
mean_word_length,4.673684210526316,5.263940520446097,5.118397085610201,5.235067437379576
doc_length,570.0,538.0,549.0,519.0
duplicate_ngram_chr_fraction_5,0.08086596625278573,0.10705669481302775,0.033110571081409475,0.08561536040289582
duplicate_ngram_chr_fraction_6,0.02865329512893983,0.07056694813027745,0.013365735115431349,0.0768020144790683
duplicate_ngram_chr_fraction_7,0.017828716969118114,0.07056694813027745,,0.021403840100723954
top_ngram_chr_fraction_2,0.019102196752626553,0.023522316043425813,0.016707168894289186,0.0226628895184136
top_ngram_chr_fraction_3,0.00795924864692773,0.016284680337756333,0.02187120291616039,0.014164305949008499
top_ngram_chr_fraction_4,0.012734797835084369,0.015379975874547648,0.009113001215066828,0.021403840100723954
oov_ratio,0.0017543859649122807,0.0037174721189591076,0.0018214936247723133,0.0038535645472061657
dependency_distance_mean,2.9852008046720666,2.630625914158205,2.95571905779623,2.817967690017874
dependency_distance_std,1.276713894921066,0.2993654725929662,0.7602251331857443,0.6021897343367785
prop_adjacent_dependency_relation_mean,0.4482965698245845,0.4649937870115518,0.49220764113500587,0.46779037994341
prop_adjacent_dependency_relation_std,0.06423065982200553,0.04159075434531579,0.04979780970919959,0.061631126970111534
flesch_reading_ease,43.06165784070032,34.019000000000034,39.25116955193485,38.28395239953181
flesch_kincaid_grade,13.620689506106128,14.576000000000004,13.883481670061101,13.181638704643
smog,15.903189008614273,16.404322709996244,15.774802946060372,15.727792735215175
gunning_fog,18.055506322273857,18.61245901639344,17.803706720977598,17.657276628950452
automated_readability_index,16.34782232789366,17.620860655737708,17.234429735234215,16.086746000780337
coleman_liau_index,14.207967145790555,16.507704918032776,15.939063136456205,16.416995708154506
lix,59.512482438128174,64.76885245901639,62.024541751527494,61.31057354662505
rix,8.68421052631579,9.85,9.2,8.5
token_length_mean,5.299794661190965,5.700819672131147,5.60285132382892,5.716738197424893
token_length_median,4.0,5.0,5.0,5.0
token_length_std,3.2983817759268192,3.4499702042343516,3.3461398278841887,3.3464507628655538
sentence_length_mean,25.63157894736842,24.4,24.55,21.181818181818183
sentence_length_median,25.0,24.5,25.0,20.5
sentence_length_std,14.886272469400827,5.616048432839588,7.0176563039236965,5.432531333937695
syllables_per_token_mean,1.6283367556468173,1.75,1.6863543788187372,1.738197424892704
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,1.0089221613501194,1.0802815358605884,1.0288096203401538,1.0765348219291317
n_tokens,487,488,491,466
n_unique_tokens,204,218,220,206
proportion_unique_tokens,0.4188911704312115,0.44672131147540983,0.4480651731160896,0.44206008583690987
n_characters,2664,2832,2810,2717
n_sentences,19,20,20,22
entropy,15.217943023782036,15.287427731684366,15.45843344790295,14.434536175795396
perplexity,4065076.1089676055,4357581.37841472,5170259.547847588,1857117.617674892
per_word_perplexity,7131.712471872992,8099.59364017606,9417.594804822564,3578.2613057319695
connectives,8,6,13,10
connectives_cap,1,2,1,2
duplicate_ngram_chr_fraction_8,,0.03618817852834741,,
duplicate_ngram_chr_fraction_9,,0.03618817852834741,,
