,create,human,explain,continue
pos_prop_X,0.02337228714524207,0.037481259370314844,,0.024163568773234202
pos_prop_PUNCT,0.1001669449081803,0.1679160419790105,0.12086092715231789,0.10223048327137546
pos_prop_NOUN,0.24707846410684475,0.1619190404797601,0.1804635761589404,0.2379182156133829
pos_prop_DET,0.11352253756260434,0.08245877061469266,0.09602649006622517,0.11524163568773234
pos_prop_ADJ,0.06176961602671119,0.09145427286356822,0.09768211920529801,0.0687732342007435
pos_prop_ADP,0.14357262103505844,0.09145427286356822,0.11092715231788079,0.12825278810408922
pos_prop_PROPN,0.08180300500834725,0.1199400299850075,0.11754966887417219,0.09293680297397769
pos_prop_AUX,0.028380634390651086,0.05247376311844078,0.039735099337748346,0.027881040892193308
pos_prop_SCONJ,0.01001669449081803,0.008995502248875561,0.019867549668874173,0.0037174721189591076
pos_prop_PRON,0.03005008347245409,0.020989505247376312,0.028145695364238412,0.026022304832713755
pos_prop_NUM,0.01335559265442404,0.010494752623688156,0.016556291390728478,0.016728624535315983
pos_prop_VERB,0.08180300500834725,0.07646176911544228,0.09768211920529801,0.0762081784386617
pos_prop_ADV,0.02337228714524207,0.034482758620689655,0.024834437086092714,0.024163568773234202
pos_prop_PART,0.015025041736227046,0.014992503748125937,0.014900662251655629,0.016728624535315983
pos_prop_CCONJ,0.02671118530884808,0.02848575712143928,0.0347682119205298,0.03903345724907063
entropy,17.922044967462547,18.355208366842767,17.64330131415857,16.183819963105726
perplexity,60735866.776386686,93662491.86897738,45960887.18426628,10679322.606271654
per_word_perplexity,101395.43702234839,140423.52604044584,76094.18407991105,19850.042019092296
flesch_reading_ease,48.545414925373166,55.805503398470705,45.53358953428426,53.05643823182356
flesch_kincaid_grade,11.814510447761197,11.516894647408666,12.881867159305724,11.032800217845146
smog,13.847162063638184,12.24349002098031,13.535368456167088,13.376103337137366
gunning_fog,15.143164179104481,13.914188615123194,15.13803058944836,14.509975492420805
automated_readability_index,13.868115671641789,14.824922684791844,16.39533596837945,12.759202142143955
coleman_liau_index,13.502910447761192,13.064224299065419,15.181172022684311,12.461043841336114
lix,57.260895522388054,53.85089209855565,60.907458326172886,53.18516837614595
rix,7.68,7.181818181818182,8.863636363636363,6.739130434782608
token_length_mean,5.218283582089552,5.115887850467289,5.478260869565218,5.0480167014613775
token_length_median,4.0,4.0,5.0,4.0
token_length_std,3.0060451596193216,2.9465059153033804,2.995901422078646,2.8832159960516446
sentence_length_mean,21.44,24.318181818181817,24.045454545454547,20.82608695652174
sentence_length_median,22.0,22.5,23.0,21.0
sentence_length_std,5.052365782482499,15.557478072198661,5.958014256805494,5.255656777830113
syllables_per_token_mean,1.6138059701492538,1.4934579439252336,1.6181474480151228,1.567849686847599
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.8799782008630715,0.8015488543989667,0.8748381265327113,0.8542475050902572
n_tokens,536,535,529,479.0
n_unique_tokens,213,242,220,184.0
proportion_unique_tokens,0.39738805970149255,0.4523364485981308,0.4158790170132325,0.38413361169102295
n_characters,2860,2869,2974,2477.0
n_sentences,25,22,22,23.0
dependency_distance_mean,2.896547476004518,3.4671561988357342,3.222273971955586,2.8972315800349913
dependency_distance_std,0.9054909811531627,1.62937579796226,0.47771160197512275,0.5709594231105537
prop_adjacent_dependency_relation_mean,0.4512339041153,0.4149939549295469,0.44143289013030357,0.44057490359572027
prop_adjacent_dependency_relation_std,0.06491669623828805,0.05925535657888139,0.043808084673105874,0.07487391535354347
first_order_coherence,0.8895725955565771,0.6740278204282125,0.8453385943458194,0.8764792653647336
second_order_coherence,0.8835449270580126,0.7155555553734303,0.8514235377311706,0.8747227305457705
passed_quality_check,True,True,True,
n_stop_words,232.0,235.0,234.0,214.0
alpha_ratio,0.8814691151919867,0.7991004497751124,0.8758278145695364,0.8736059479553904
mean_word_length,4.774624373956594,4.301349325337331,4.923841059602649,4.604089219330855
doc_length,599.0,667.0,604.0,538.0
duplicate_ngram_chr_fraction_5,0.14639905548996457,0.02242549424609029,0.09991411394217005,0.17780794027824906
duplicate_ngram_chr_fraction_6,0.12868949232585597,,0.08330947609504724,0.13980318968442484
duplicate_ngram_chr_fraction_7,0.09976387249114523,,0.047809905525336385,0.12012215812690873
duplicate_ngram_chr_fraction_8,0.07851239669421488,,0.047809905525336385,0.09501187648456057
duplicate_ngram_chr_fraction_9,0.07851239669421488,,0.03206412825651302,0.06718696979979641
duplicate_ngram_chr_fraction_10,0.07851239669421488,,,0.06718696979979641
top_ngram_chr_fraction_2,0.04250295159386069,0.010622602537621718,0.036072144288577156,0.03664743807261622
top_ngram_chr_fraction_3,0.03305785123966942,0.013278253172027146,0.05410821643286573,0.028503562945368172
top_ngram_chr_fraction_4,0.024793388429752067,0.010622602537621718,0.05410821643286573,0.022395656599932135
oov_ratio,0.00333889816360601,0.014992503748125937,0.004966887417218543,0.0037174721189591076
connectives,7,18,15,8.0
connectives_cap,4,5,4,2.0
