,human,continue,explain,create
passed_quality_check,True,True,True,True
n_stop_words,204.0,160.0,195.0,195.0
alpha_ratio,0.8003384094754653,0.8692660550458715,0.8704061895551257,0.88268156424581
mean_word_length,4.302876480541455,4.844036697247707,4.8742746615087045,5.1135940409683425
doc_length,591.0,436.0,517.0,537.0
duplicate_ngram_chr_fraction_5,0.02529118136439268,0.046605062274005626,0.08009462656302806,0.019272614236866645
top_ngram_chr_fraction_2,0.011980033277870216,0.026114905584572117,0.011828320378506252,0.036369288156667706
top_ngram_chr_fraction_3,0.014975041597337771,0.01807955002008839,0.025346400811084826,0.017407522536524712
top_ngram_chr_fraction_4,0.011980033277870216,,0.04562352145995269,
oov_ratio,0.01353637901861252,0.016055045871559634,0.0038684719535783366,0.00558659217877095
first_order_coherence,0.66262463066313,0.7437116643413901,0.7936619728803634,0.8543045057190789
second_order_coherence,0.7088431654607549,0.7366120192934485,0.8042464036690561,0.8386068940162659
pos_prop_ADJ,0.08798646362098139,0.09174311926605505,0.09090909090909091,0.09497206703910614
pos_prop_PUNCT,0.16751269035532995,0.09862385321100918,0.12379110251450677,0.09683426443202979
pos_prop_VERB,0.077834179357022,0.09403669724770643,0.10058027079303675,0.1154562383612663
pos_prop_PROPN,0.13028764805414553,0.11467889908256881,0.10638297872340426,0.06890130353817504
pos_prop_PART,0.01353637901861252,0.020642201834862386,0.019342359767891684,0.01675977653631285
pos_prop_NOUN,0.16243654822335024,0.21559633027522937,0.20696324951644102,0.22346368715083798
pos_prop_AUX,0.050761421319796954,0.034403669724770644,0.04061895551257253,0.035381750465549346
pos_prop_ADP,0.09475465313028765,0.11009174311926606,0.11218568665377177,0.12849162011173185
pos_prop_DET,0.08121827411167512,0.07110091743119266,0.08123791102514506,0.07076350093109869
pos_prop_X,0.03722504230118443,0.02981651376146789,,0.0260707635009311
pos_prop_ADV,0.032148900169204735,0.01834862385321101,0.025145067698259187,0.0260707635009311
pos_prop_NUM,0.011844331641285956,0.013761467889908258,0.017408123791102514,0.01675977653631285
pos_prop_CCONJ,0.028764805414551606,0.02981651376146789,0.03288201160541586,0.020484171322160148
pos_prop_PRON,0.015228426395939087,0.03669724770642202,0.025145067698259187,0.03910614525139665
pos_prop_SCONJ,0.008460236886632826,0.020642201834862386,0.017408123791102514,0.020484171322160148
token_length_mean,5.118143459915612,5.33419689119171,5.456570155902004,5.592515592515593
token_length_median,4.0,5.0,5.0,5.0
token_length_std,2.93436785299983,2.8647801464787364,2.9665556422741237,3.045098667748965
sentence_length_mean,24.94736842105263,20.31578947368421,21.38095238095238,25.31578947368421
sentence_length_median,23.0,18.0,21.0,25.0
sentence_length_std,15.98181099088825,8.826113358002505,6.910834767827155,6.035444705884061
syllables_per_token_mean,1.4915611814345993,1.6036269430051813,1.5946547884187083,1.7193347193347193
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.7908578965285469,0.8212762125528552,0.8679227582201868,0.9662820564944231
n_tokens,474,386,449,481
n_unique_tokens,220,187,216,240
proportion_unique_tokens,0.4641350210970464,0.4844559585492228,0.48106904231625836,0.498960498960499
n_characters,2543,2112,2520,2746
n_sentences,19,19,21,19
flesch_reading_ease,55.327345103264506,50.547634305972196,50.225538233110626,35.6837564284933
flesch_kincaid_grade,11.739895625138796,11.255955822197983,11.565497931912187,14.57130758288653
smog,12.303257153313005,13.280916534363119,13.17969948460787,16.49458752728853
gunning_fog,14.113968465467465,14.343932369784566,14.343026832113692,18.774964438122336
automated_readability_index,15.150139906728846,13.85196209435506,14.960921624774635,17.568643177590545
coleman_liau_index,13.108185654008437,14.108082901554408,14.90022271714922,15.914760914760912
lix,55.11614479236064,56.58521952549768,57.015696256230775,63.36152751942225
rix,7.526315789473684,7.368421052631579,7.619047619047619,9.631578947368421
entropy,16.06147347039444,10.183571352651864,13.224444996260438,11.829503587783131
perplexity,9449510.227928981,26464.813908295735,553736.9293943819,137242.34556291043
per_word_perplexity,15989.018998187785,60.6991144685682,1071.057890511377,255.57233810597845
dependency_distance_mean,3.476950968895694,2.8741772801846173,3.024035429898906,2.8175051667296858
dependency_distance_std,1.6984040456774656,0.8382753400427247,0.6195123655440992,0.45534150010228985
prop_adjacent_dependency_relation_mean,0.41458174503348305,0.45816115363637305,0.45549754192185077,0.4580458037323109
prop_adjacent_dependency_relation_std,0.06346107084308726,0.05605752195002495,0.05058096626920438,0.04311999873505039
connectives,12,11,13,7
connectives_cap,3,1,4,2
duplicate_ngram_chr_fraction_6,,,0.03649881716796215,
duplicate_ngram_chr_fraction_7,,,0.03649881716796215,
duplicate_ngram_chr_fraction_8,,,0.03649881716796215,
