,human,create,explain,continue
pos_prop_DET,0.11055276381909548,0.08214285714285714,0.11685393258426967,0.08
pos_prop_PROPN,0.035175879396984924,0.04285714285714286,0.024719101123595506,0.029565217391304348
pos_prop_ADJ,0.12395309882747069,0.125,0.12134831460674157,0.13217391304347825
pos_prop_NOUN,0.21440536013400335,0.25535714285714284,0.24719101123595505,0.2417391304347826
pos_prop_AUX,0.04522613065326633,0.02857142857142857,0.024719101123595506,0.03130434782608696
pos_prop_ADV,0.020100502512562814,0.025,0.020224719101123594,0.034782608695652174
pos_prop_VERB,0.09212730318257957,0.11428571428571428,0.11685393258426967,0.12
pos_prop_ADP,0.09882747068676717,0.1392857142857143,0.12808988764044943,0.11130434782608696
pos_prop_PUNCT,0.135678391959799,0.08214285714285714,0.11235955056179775,0.08695652173913043
pos_prop_X,0.01675041876046901,0.0035714285714285713,,0.010434782608695653
pos_prop_PRON,0.02680067001675042,0.0375,0.017977528089887642,0.043478260869565216
pos_prop_CCONJ,0.038525963149078725,0.02857142857142857,0.03146067415730337,0.03826086956521739
pos_prop_SCONJ,0.008375209380234505,0.01607142857142857,0.020224719101123594,0.019130434782608695
pos_prop_PART,0.01340033500837521,0.01607142857142857,0.0044943820224719105,0.019130434782608695
pos_prop_NUM,0.01675041876046901,0.0035714285714285713,0.01348314606741573,0.0017391304347826088
pos_prop_SYM,0.0016750418760469012,,,
pos_prop_INTJ,0.0016750418760469012,,,
token_length_mean,5.2047244094488185,5.908203125,5.690355329949239,5.712092130518234
token_length_median,4.0,5.0,5.0,5.0
token_length_std,3.0721983784914917,3.2908150903294815,3.0645439828756262,3.0190736651719208
sentence_length_mean,26.736842105263158,26.94736842105263,26.266666666666666,19.296296296296298
sentence_length_median,30.0,23.0,24.0,20.0
sentence_length_std,13.289656069618712,10.728582994729184,8.999753083032642,6.731984544858114
syllables_per_token_mean,1.5964566929133859,1.78125,1.6928934010152283,1.6948176583493282
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.9883909038599847,1.094642493008562,0.9818661677529038,0.9956488906198796
n_tokens,508,512,394,521
n_unique_tokens,260,239,213,236
proportion_unique_tokens,0.5118110236220472,0.466796875,0.5406091370558376,0.45297504798464494
n_characters,2734,3073,2294,3031
n_sentences,19,19,15,27
first_order_coherence,0.6863216666711701,0.8566778832011752,0.8785581375871386,0.789552343579439
second_order_coherence,0.7317055297248504,0.854991572744706,0.8733794276530926,0.7981839698553085
flesch_reading_ease,44.636869042685476,28.789671052631604,36.955551607445045,43.867685362906116
flesch_kincaid_grade,13.675557397430584,15.938223684210527,14.630142131979696,11.934403924077628
smog,14.094315096169485,16.430175164298404,14.743456460863428,13.616884375696856
gunning_fog,16.206547865727313,18.825822368421054,16.80108291032149,14.705082817942703
automated_readability_index,16.452673021135517,19.871320929276315,18.504906937394246,15.122102082889029
coleman_liau_index,13.696692913385828,17.841796874999996,16.532385786802028,16.253128598848367
lix,56.461251554082054,67.96299342105263,64.08392554991539,58.64370512547096
rix,7.947368421052632,11.052631578947368,9.933333333333334,7.592592592592593
entropy,15.833316824147769,12.347893036175925,11.77871273975165,14.462020684663472
perplexity,7521805.981052361,230473.93071582227,130445.75381552371,1908867.4855527156
per_word_perplexity,12599.34000176275,411.56059056396833,293.13652542814316,3319.769540091679
dependency_distance_mean,3.102191777275164,2.788275848196485,3.1625910093797183,2.511627639773264
dependency_distance_std,1.1857583452049034,0.6044696551135328,0.6618663906809907,0.5711472972653705
prop_adjacent_dependency_relation_mean,0.4483754842338827,0.4737236815110766,0.48294458938464835,0.4732609526978442
prop_adjacent_dependency_relation_std,0.05926385820235062,0.05947614477465252,0.07335208069615037,0.06619519699154736
passed_quality_check,True,True,True,True
n_stop_words,229.0,211.0,165.0,220.0
alpha_ratio,0.8408710217755444,0.9089285714285714,0.8764044943820225,0.9026086956521739
mean_word_length,4.579564489112228,5.4875,5.155056179775281,5.271304347826087
doc_length,597.0,560.0,445.0,575.0
duplicate_ngram_chr_fraction_5,0.00927643784786642,0.11362367392518147,,0.09365303244005642
top_ngram_chr_fraction_2,0.010822510822510822,0.03015075376884422,0.0148975791433892,0.030465444287729196
top_ngram_chr_fraction_3,0.00927643784786642,0.01675041876046901,0.01899441340782123,0.022566995768688293
top_ngram_chr_fraction_4,0.006493506493506494,0.02847571189279732,0.027932960893854747,0.014386459802538786
oov_ratio,0.02847571189279732,0.017857142857142856,0.008988764044943821,0.01217391304347826
connectives,5,7,11,12
connectives_cap,0,0,2,4
duplicate_ngram_chr_fraction_6,,0.051926298157453935,,0.07898448519040903
duplicate_ngram_chr_fraction_7,,0.030709101060859854,,0.057545839210155145
duplicate_ngram_chr_fraction_8,,0.030709101060859854,,0.057545839210155145
duplicate_ngram_chr_fraction_9,,0.030709101060859854,,0.057545839210155145
duplicate_ngram_chr_fraction_10,,,,0.057545839210155145
