,human,explain,create,continue
flesch_reading_ease,43.913333333333355,43.86463433410316,27.36009598729794,36.47745209798691
flesch_kincaid_grade,13.841851851851853,12.263437809303863,16.166222575057738,13.846070822216834
smog,14.37465228746014,13.25671669890799,16.602585142122656,15.14089131213641
gunning_fog,16.54074074074074,14.344616738150226,19.046709006928406,16.878777589134128
automated_readability_index,16.884722222222216,15.953865610909489,20.2307188221709,17.089831433422262
coleman_liau_index,14.082592592592594,16.564249422632795,18.22327944572748,16.734470046082944
lix,56.861111111111114,58.49433630265039,69.32577944572748,62.473441668687855
rix,8.0625,7.809523809523809,11.4375,9.052631578947368
dependency_distance_mean,3.1698751173877033,2.9347092829709265,2.883529242132672,2.7347281984798055
dependency_distance_std,1.2646307417448273,0.5458946499679754,0.6671411658668391,0.43019639840691715
prop_adjacent_dependency_relation_mean,0.4535598002107973,0.45177845562450125,0.46030635436362777,0.4804408312491792
prop_adjacent_dependency_relation_std,0.058787420771559275,0.056603764582284825,0.05930263200347334,0.0634475775307069
entropy,13.647724137774441,12.47151676442836,11.365197370568708,10.988032718346606
perplexity,845534.4044785392,260801.99653432562,86266.56466743021,59161.88140794947
per_word_perplexity,1641.8143776282316,532.2489725190319,174.98288979194768,125.34296908463871
token_length_mean,5.268518518518518,5.7482678983833715,5.972286374133949,5.753456221198157
token_length_median,4.5,5.0,5.0,5.0
token_length_std,3.122814736625709,2.9411318935176105,3.2825620297552307,3.0887859514076674
sentence_length_mean,27.0,20.61904761904762,27.0625,22.842105263157894
sentence_length_median,30.0,20.0,25.0,24.0
sentence_length_std,12.772039774444801,6.890132284832732,10.346912280965757,4.815142320624286
syllables_per_token_mean,1.6018518518518519,1.6789838337182448,1.7967667436489607,1.73963133640553
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,1.0109567783450268,0.9876591319577698,1.1043849964655732,1.0290462912897105
n_tokens,432,433,433,434
n_unique_tokens,233,242,233,240
proportion_unique_tokens,0.5393518518518519,0.558891454965358,0.5381062355658198,0.5529953917050692
n_characters,2360,2546,2646,2536
n_sentences,16,21,16,19
passed_quality_check,True,True,True,True
n_stop_words,197.0,175.0,167.0,198.0
alpha_ratio,0.8349514563106796,0.8734693877551021,0.8600405679513184,0.9216101694915254
mean_word_length,4.58252427184466,5.1959183673469385,5.367139959432048,5.372881355932203
doc_length,515.0,490.0,493.0,472.0
duplicate_ngram_chr_fraction_5,0.010775862068965518,,0.02012987012987013,
top_ngram_chr_fraction_2,0.008620689655172414,0.006718172657037286,0.03116883116883117,0.02425876010781671
top_ngram_chr_fraction_3,0.010775862068965518,0.02418542156533423,0.01461038961038961,
top_ngram_chr_fraction_4,0.007543103448275862,,,
oov_ratio,0.027184466019417475,0.012244897959183673,0.018255578093306288,0.00847457627118644
first_order_coherence,0.6709088931481043,0.8541062772274017,0.844722839196523,0.882390535540051
second_order_coherence,0.7271121112363679,0.8627258633312426,0.8353572189807892,0.8805259571355932
pos_prop_DET,0.10679611650485436,0.0836734693877551,0.07707910750507099,0.07203389830508475
pos_prop_PROPN,0.03495145631067961,0.022448979591836733,0.06490872210953347,0.025423728813559324
pos_prop_ADJ,0.12815533980582525,0.13877551020408163,0.13184584178498987,0.13559322033898305
pos_prop_NOUN,0.21553398058252426,0.23469387755102042,0.21703853955375255,0.2309322033898305
pos_prop_AUX,0.04466019417475728,0.036734693877551024,0.018255578093306288,0.046610169491525424
pos_prop_ADV,0.02330097087378641,0.02857142857142857,0.02231237322515213,0.023305084745762712
pos_prop_VERB,0.08932038834951456,0.12040816326530612,0.10547667342799188,0.11864406779661017
pos_prop_ADP,0.09902912621359224,0.11020408163265306,0.1359026369168357,0.13135593220338984
pos_prop_PUNCT,0.13980582524271845,0.11428571428571428,0.1075050709939148,0.07627118644067797
pos_prop_X,0.019417475728155338,0.0020408163265306124,0.004056795131845842,
pos_prop_PRON,0.027184466019417475,0.030612244897959183,0.036511156186612576,0.0635593220338983
pos_prop_CCONJ,0.03495145631067961,0.030612244897959183,0.038539553752535496,0.029661016949152543
pos_prop_SCONJ,0.007766990291262136,0.026530612244897958,0.010141987829614604,0.01694915254237288
pos_prop_PART,0.015533980582524271,0.00816326530612245,0.014198782961460446,0.025423728813559324
pos_prop_NUM,0.009708737864077669,0.012244897959183673,0.016227180527383367,0.00423728813559322
pos_prop_SYM,0.001941747572815534,,,
pos_prop_INTJ,0.001941747572815534,,,
connectives,5,13,7,11
connectives_cap,0,2,2,2
