,human,continue,create,explain
entropy,12.20112995792675,10.86940248416174,12.36720659295177,9.838632404865981
perplexity,199013.90147533658,52543.80513303678,234968.4650750301,18744.064192280905
per_word_perplexity,419.86055163573116,119.41773893871996,457.13709158566166,45.6059956016567
pos_prop_NOUN,0.2616033755274262,0.3090909090909091,0.2704280155642023,0.29927007299270075
pos_prop_AUX,0.03375527426160337,0.03636363636363636,0.017509727626459144,0.031630170316301706
pos_prop_ADJ,0.10337552742616034,0.10681818181818181,0.11867704280155641,0.11435523114355231
pos_prop_ADP,0.12447257383966245,0.10681818181818181,0.0914396887159533,0.11435523114355231
pos_prop_PUNCT,0.1160337552742616,0.1,0.1517509727626459,0.10948905109489052
pos_prop_PRON,0.02109704641350211,0.022727272727272728,0.019455252918287938,0.019464720194647202
pos_prop_VERB,0.08227848101265822,0.11818181818181818,0.07782101167315175,0.12165450121654502
pos_prop_PART,0.014767932489451477,0.03409090909090909,0.01556420233463035,0.012165450121654502
pos_prop_DET,0.07172995780590717,0.0659090909090909,0.05058365758754864,0.0681265206812652
pos_prop_ADV,0.03375527426160337,0.029545454545454545,0.017509727626459144,0.0413625304136253
pos_prop_X,0.016877637130801686,,0.0038910505836575876,
pos_prop_PROPN,0.027426160337552744,,0.09727626459143969,0.004866180048661801
pos_prop_CCONJ,0.05485232067510549,0.038636363636363635,0.033073929961089495,0.0340632603406326
pos_prop_SCONJ,0.014767932489451477,0.020454545454545454,0.011673151750972763,0.0267639902676399
pos_prop_NUM,0.023206751054852322,0.00909090909090909,0.023346303501945526,
passed_quality_check,True,True,True,True
n_stop_words,169.0,151.0,129.0,133.0
alpha_ratio,0.8459915611814346,0.8818181818181818,0.8015564202334631,0.8880778588807786
mean_word_length,4.951476793248945,5.738636363636363,5.400778210116732,5.686131386861314
doc_length,474.0,440.0,514.0,411.0
top_ngram_chr_fraction_2,0.00726480203414457,0.008594018563080097,0.012543116964565695,0.020066889632107024
top_ngram_chr_fraction_3,0.009081002542680712,0.025782055689240288,0.015051740357478834,0.04162021553325901
top_ngram_chr_fraction_4,0.006538321830730113,0.041251289102784465,0.017560363750391973,0.032701597918989224
oov_ratio,0.002109704641350211,0.00909090909090909,0.005836575875486381,0.0072992700729927005
first_order_coherence,0.8803388178348541,0.8738178759813309,0.8215707659721374,0.8782186259826025
second_order_coherence,0.8669658104578654,0.866395644346873,0.8093453092234475,0.8966950069774281
dependency_distance_mean,4.127733801959991,2.817963358195752,3.732302663456749,3.2975022118245363
dependency_distance_std,1.6290534971100041,0.4766901469630073,1.0007969311579232,0.6611458447819835
prop_adjacent_dependency_relation_mean,0.4347263112106587,0.5008177087191295,0.4625304616897842,0.4950333841369471
prop_adjacent_dependency_relation_std,0.05655764812954055,0.054228380587268074,0.04532449176851814,0.05680831076832442
token_length_mean,5.546116504854369,6.354755784061696,6.376190476190477,6.276712328767124
token_length_median,5.0,6.0,6.0,6.0
token_length_std,3.2269059192466916,3.38036204606349,3.2339574402925564,3.222800643188842
sentence_length_mean,37.45454545454545,22.88235294117647,26.25,28.076923076923077
sentence_length_median,36.0,22.0,28.0,28.0
sentence_length_std,13.93076149040243,5.758700353186079,6.199798383818623,6.533482266949561
syllables_per_token_mean,1.766990291262136,2.0,1.9666666666666666,1.9452054794520548
syllables_per_token_median,1.0,2.0,2.0,1.0
syllables_per_token_std,1.1121909060751334,1.1716444181890349,1.1644877612202482,1.1526076565045842
n_tokens,412,389,420,365
n_unique_tokens,204,193,219,182
proportion_unique_tokens,0.49514563106796117,0.4961439588688946,0.5214285714285715,0.4986301369863014
n_characters,2347,2525,2776,2337
n_sentences,11,17,16,13
flesch_reading_ease,19.331257722859675,14.409411764705908,13.811250000000058,13.772539515279249
flesch_kincaid_grade,19.86775816416593,16.934117647058823,17.854166666666668,18.313424657534252
smog,20.005670957179877,18.05187083559768,18.511140095513987,18.973407398023962
gunning_fog,24.302206531332747,21.08096174202329,21.54761904761905,22.189673340358272
automated_readability_index,23.419481465136805,19.942076213518824,21.72685714285715,22.171776606954694
coleman_liau_index,16.02087378640776,20.27239074550128,20.564380952380954,20.052821917808213
lix,75.07590467784642,72.7538182368063,74.10714285714286,74.92623814541624
rix,14.090909090909092,11.411764705882353,12.5625,13.153846153846153
connectives,7,7,13,8
pos_prop_SYM,,0.0022727272727272726,,0.0024330900243309003
duplicate_ngram_chr_fraction_5,,0.07700240632519766,0.13452492944496708,0.04979561501300632
duplicate_ngram_chr_fraction_6,,0.07700240632519766,0.11665098777046096,
duplicate_ngram_chr_fraction_7,,0.07700240632519766,0.09281906553778614,
duplicate_ngram_chr_fraction_8,,0.037813681677552426,0.05393540294763249,
duplicate_ngram_chr_fraction_9,,,0.05393540294763249,
duplicate_ngram_chr_fraction_10,,,0.05393540294763249,
