,human-full,continue,explain,human-cont,create
entropy,29.70327067394987,10.029336800890965,11.419453450599645,168.62856993333872,11.745736508659025
perplexity,7942670534134.613,22682.223725366217,91076.35053594972,1.7157634549072632e+73,126214.29669145188
per_word_perplexity,6674513053.894633,54.00529458420528,192.55042396606706,2.447244979185941e+69,243.65694341979128
first_order_coherence,0.8131150161066363,0.8584452085196972,0.8595050713595223,0.7586536743485324,0.8645207913298356
second_order_coherence,0.79018830905358,0.8518667221069336,0.8564522713422775,0.7613207503032368,0.852234830458959
dependency_distance_mean,3.3810857977080326,2.6580375634873903,2.969173114519804,3.396977703875757,2.7513092942202033
dependency_distance_std,1.1144050520002933,0.45674941732644736,0.43036349346020886,1.2733601355853503,0.3186812972732004
prop_adjacent_dependency_relation_mean,0.4521232435029995,0.4726751212947993,0.48834516611201795,0.4538859994293735,0.48266428618381935
prop_adjacent_dependency_relation_std,0.0641988631509083,0.06636705000448437,0.05321009760678403,0.06271929079437044,0.06498166082472863
token_length_mean,5.54863813229572,5.936675461741425,5.781990521327014,5.701889316167865,6.04710920770878
token_length_median,5.0,5.0,5.0,5.0,6.0
token_length_std,3.1829079180172735,3.3409904094120204,2.9999775386055214,3.2534746939445602,3.1841966562502684
sentence_length_mean,32.125,22.294117647058822,23.444444444444443,26.232456140350877,23.35
sentence_length_median,27.5,22.0,23.0,25.0,22.5
sentence_length_std,16.360680762119895,6.840749063579591,7.166451331820934,12.94568271606092,6.35826234123758
syllables_per_token_mean,1.706225680933852,1.8627968337730871,1.7559241706161137,1.743186758067213,1.8672376873661671
syllables_per_token_median,1.0,1.0,1.0,1.0,1.0
syllables_per_token_std,1.0406523674341621,1.1472870780507685,0.9974614574903706,1.0348819168909633,1.0869763738439147
n_tokens,1028,379,422,5981,467
n_unique_tokens,433,214,215,1408,254
proportion_unique_tokens,0.42120622568093385,0.5646437994722955,0.509478672985782,0.23541213843838824,0.5438972162740899
n_characters,5866,2291,2491,35133,2875
n_sentences,32,17,18,228,20
flesch_reading_ease,29.881432392996118,26.613858451032144,34.487704054765686,32.73545728505766,25.166441648822257
flesch_kincaid_grade,17.072213035019455,15.085708520875372,14.273238546603476,15.210261639929957,15.549904710920774
smog,17.446625831563914,16.49080716021325,15.760457277294734,16.90073334061799,17.1805979094757
gunning_fog,20.671011673151753,18.732950488902684,17.71901000526593,19.35437687178991,19.704025695931477
automated_readability_index,20.766585603112837,17.67880024833152,17.525397577672457,18.54212674932608,18.726884368308355
coleman_liau_index,15.904591439688716,17.77994722955145,16.935545023696672,16.598735997324862,18.489336188436834
lix,67.63083657587549,62.92736302964458,64.43970510795155,63.701106867654005,65.96241970021413
rix,11.40625,9.058823529411764,9.61111111111111,9.828947368421053,9.95
pos_prop_ADJ,0.13865546218487396,0.1595238095238095,0.13530655391120508,0.11938382541720154,0.13320463320463322
pos_prop_NOUN,0.22941176470588234,0.2357142857142857,0.24947145877378435,0.24989302524604193,0.24903474903474904
pos_prop_VERB,0.08907563025210084,0.11904761904761904,0.13107822410147993,0.09128512337754957,0.12355212355212356
pos_prop_CCONJ,0.03361344537815126,0.0380952380952381,0.04439746300211417,0.038796177435458566,0.04054054054054054
pos_prop_ADP,0.11932773109243698,0.11904761904761904,0.11416490486257928,0.11054057909000142,0.12934362934362933
pos_prop_PROPN,0.06554621848739496,0.0380952380952381,0.048625792811839326,0.06946227357010412,0.06177606177606178
pos_prop_PUNCT,0.12184873949579832,0.09047619047619047,0.1014799154334038,0.12166595350164028,0.09266409266409266
pos_prop_DET,0.06722689075630252,0.05952380952380952,0.06342494714587738,0.05548423905291684,0.059845559845559844
pos_prop_NUM,0.01764705882352941,0.004761904761904762,0.0021141649048625794,0.007416916274425902,0.009652509652509652
pos_prop_PRON,0.02100840336134454,0.03333333333333333,0.02536997885835095,0.017686492654400227,0.02702702702702703
pos_prop_ADV,0.030252100840336135,0.03571428571428571,0.023255813953488372,0.028954500071316502,0.02702702702702703
pos_prop_SCONJ,0.008403361344537815,0.009523809523809525,0.014799154334038054,0.012551704464413066,0.005791505791505791
pos_prop_AUX,0.03529411764705882,0.0380952380952381,0.02536997885835095,0.04336043360433604,0.02702702702702703
pos_prop_PART,0.011764705882352941,0.01904761904761905,0.019027484143763214,0.009841677364142062,0.013513513513513514
pos_prop_X,0.010924369747899159,,,0.022536014833832548,
passed_quality_check,True,True,True,True,True
n_stop_words,393.0,147.0,153.0,2251.0,167.0
alpha_ratio,0.8504201680672269,0.9,0.8900634249471459,0.8449579232634432,0.8976833976833977
mean_word_length,4.929411764705883,5.454761904761905,5.266384778012685,5.011125374411638,5.55019305019305
doc_length,1190.0,420.0,473.0,7011.0,518.0
duplicate_ngram_chr_fraction_5,0.08493589743589744,,0.03518454639530873,0.08861285668875468,0.03239352129574085
duplicate_ngram_chr_fraction_6,0.05521561771561771,,,0.045993593662126804,0.01859628074385123
duplicate_ngram_chr_fraction_7,0.038607226107226104,,,0.02528302809497029,
duplicate_ngram_chr_fraction_8,0.038607226107226104,,,0.013472870870724013,
duplicate_ngram_chr_fraction_9,0.038607226107226104,,,0.00635743453065017,
duplicate_ngram_chr_fraction_10,0.038607226107226104,,,,
top_ngram_chr_fraction_2,0.008012820512820512,0.005632745024408562,0.012073128665056916,0.008900408342910239,0.00599880023995201
top_ngram_chr_fraction_3,0.016025641025641024,0.011265490048817123,0.017247326664367024,0.011125510428637797,0.01199760047990402
top_ngram_chr_fraction_4,0.023310023310023312,,0.03449465332873405,0.01012299190649681,0.017996400719856028
oov_ratio,0.004201680672268907,0.002380952380952381,,0.008700613321922693,
connectives,37,12,14,176,8
pos_prop_SYM,,,0.0021141649048625794,0.0011410640422193695,
