,explain,human-full,create,human-cont,continue
entropy,12.904093851516524,26.35354595262165,12.69918474527611,18.78057701119343,14.286486192602514
perplexity,401954.3691239455,278740186193.88794,327480.8127361979,143318073.9057097,1601555.9647085443
per_word_perplexity,717.7756591499026,243441210.6496838,610.971665552608,191858.1979996114,2844.6819977061177
first_order_coherence,0.8440140673988744,0.7632997913019998,0.8080861680209637,0.8000229944785436,0.850314115936106
second_order_coherence,0.8318661451339722,0.7613579315297744,0.8155805269877116,0.7819215603496718,0.8477356150036767
dependency_distance_mean,3.014918389693279,3.971138071243857,3.2631733555159705,4.220835909410185,2.904891750151085
dependency_distance_std,0.5699437704693289,1.2135617155672895,0.6588425263152199,1.2929602375035256,0.49837021920805713
prop_adjacent_dependency_relation_mean,0.49669600536138414,0.41589706970826273,0.4805059820259703,0.4036665985569315,0.4597156666384793
prop_adjacent_dependency_relation_std,0.05486889283900293,0.0469766047232324,0.049136480283114216,0.0381481945815235,0.06332128309272037
token_length_mean,5.843298969072165,5.480891719745223,5.815450643776824,5.341894060995185,5.822085889570552
token_length_median,5.0,5.0,5.0,5.0,5.0
token_length_std,2.9357697041795223,3.0217112548349125,3.1192771651412587,2.914010151067859,3.044832516907566
sentence_length_mean,24.25,26.166666666666668,27.41176470588235,24.92,21.26086956521739
sentence_length_median,24.5,23.0,26.0,22.0,20.0
sentence_length_std,7.549006557157041,12.584161120675112,8.858753222125506,9.14732747855897,5.696813688403199
syllables_per_token_mean,1.7422680412371134,1.664543524416136,1.7360515021459229,1.622792937399679,1.7402862985685073
syllables_per_token_median,1.0,1.0,1.0,1.0,1.0
syllables_per_token_std,1.0141102495572105,0.9730965707491289,1.0322423763476225,0.9415982624151265,1.0528142827408593
n_tokens,485,942,466,623,489
n_unique_tokens,225,371,229,263,215
proportion_unique_tokens,0.4639175257731959,0.39384288747346075,0.49141630901287553,0.42215088282504015,0.4396728016359918
n_characters,2911,5366,2780,3452,2921
n_sentences,20,36,17,25,23
flesch_reading_ease,34.825373711340205,39.455451167728256,32.14210174198436,44.25291749598716,38.026996532408674
flesch_kincaid_grade,14.42626288659794,14.256613588110408,15.585995960616007,13.277756661316214,13.237117453543167
smog,15.579741850924794,15.543283084950321,16.273529148770926,14.780861892520804,15.335164690037953
gunning_fog,17.535051546391752,17.685350318471336,18.69002777076496,16.64536757624398,17.09330488130168
