,explain,human-full,create,human-cont,continue
dependency_distance_mean,3.185542771255402,3.3810857977080326,3.0397745122378796,3.396977703875757,2.944581818642772
dependency_distance_std,0.6640609182087116,1.1144050520002933,0.3750738169945082,1.2733601355853503,0.6431779053499508
prop_adjacent_dependency_relation_mean,0.4805671763318905,0.4521232435029995,0.44911497301719067,0.4538859994293735,0.4612724882389382
prop_adjacent_dependency_relation_std,0.06154201432331788,0.0641988631509083,0.05428985217316567,0.06271929079437044,0.06318653491970234
pos_prop_DET,0.07738095238095238,0.06722689075630252,0.08025682182985554,0.05548423905291684,0.07706766917293233
pos_prop_NOUN,0.2361111111111111,0.22941176470588234,0.23434991974317818,0.24989302524604193,0.22932330827067668
pos_prop_VERB,0.1130952380952381,0.08907563025210084,0.10272873194221509,0.09128512337754957,0.10150375939849623
pos_prop_PUNCT,0.10714285714285714,0.12184873949579832,0.09309791332263243,0.12166595350164028,0.11466165413533834
pos_prop_ADJ,0.14682539682539683,0.13865546218487396,0.1332263242375602,0.11938382541720154,0.15789473684210525
pos_prop_CCONJ,0.05357142857142857,0.03361344537815126,0.0449438202247191,0.038796177435458566,0.046992481203007516
pos_prop_ADP,0.10714285714285714,0.11932773109243698,0.12038523274478331,0.11054057909000142,0.11466165413533834
pos_prop_PROPN,0.07341269841269842,0.06554621848739496,0.052969502407704656,0.06946227357010412,0.03571428571428571
pos_prop_ADV,0.013888888888888888,0.030252100840336135,0.028892455858747994,0.028954500071316502,0.02443609022556391
pos_prop_PRON,0.01984126984126984,0.02100840336134454,0.03210272873194221,0.017686492654400227,0.02819548872180451
pos_prop_SCONJ,0.011904761904761904,0.008403361344537815,0.009630818619582664,0.012551704464413066,0.011278195488721804
pos_prop_AUX,0.025793650793650792,0.03529411764705882,0.04173354735152488,0.04336043360433604,0.041353383458646614
pos_prop_PART,0.011904761904761904,0.011764705882352941,0.01765650080256822,0.009841677364142062,0.015037593984962405
pos_prop_NUM,0.001984126984126984,0.01764705882352941,0.008025682182985553,0.007416916274425902,0.0018796992481203006
token_length_mean,5.928251121076233,5.54863813229572,5.677935943060498,5.701889316167865,5.785867237687366
token_length_median,5.0,5.0,5.0,5.0,5.0
token_length_std,3.1099810519063027,3.1829079180172735,3.2226694814460943,3.2534746939445602,3.2762158681812084
sentence_length_mean,26.235294117647058,32.125,26.761904761904763,26.232456140350877,24.57894736842105
sentence_length_median,25.0,27.5,27.0,25.0,23.0
sentence_length_std,7.5500635896403185,16.360680762119895,6.293645789545439,12.94568271606092,8.96963174432534
syllables_per_token_mean,1.8295964125560538,1.706225680933852,1.7669039145907472,1.743186758067213,1.8201284796573876
syllables_per_token_median,1.0,1.0,1.0,1.0,1.0
syllables_per_token_std,1.036388745036894,1.0406523674341621,1.0873458599899781,1.0348819168909633,1.1493325428201722
n_tokens,446.0,1028,562,5981,467
n_unique_tokens,193.0,433,249,1408,238
proportion_unique_tokens,0.4327354260089686,0.42120622568093385,0.4430604982206406,0.23541213843838824,0.5096359743040685
n_characters,2702.0,5866,3252,35133,2768
n_sentences,17.0,32,21,228,19
first_order_coherence,0.8695602416992188,0.8131150161066363,0.8851644456386566,0.7586536743485324,0.8790845539834764
second_order_coherence,0.8733187913894653,0.79018830905358,0.8855399677627965,0.7613207503032368,0.8764447639970219
entropy,12.624551687929271,29.70327067394987,16.89027386012447,168.62856993333872,15.753354010349636
perplexity,303929.69522323314,7942670534134.613,21644758.037660442,1.7157634549072632e+73,6943760.2627281435
per_word_perplexity,603.035109569907,6674513053.894633,34742.789787576956,2.447244979185941e+69,13052.180944977714
flesch_reading_ease,25.422319968346102,29.881432392996118,30.19159549228948,32.73545728505766,27.904499042037685
flesch_kincaid_grade,16.231002374043786,17.072213035019455,15.696609049313675,15.210261639929957,15.473305533641383
smog,17.79232458718128,17.446625831563914,16.954822765917157,16.90073334061799,15.970245054697788
gunning_fog,20.53896069638618,20.671011673151753,19.45921030333842,19.35437687178991,18.05427702017356
automated_readability_index,19.609709839092588,20.766585603112837,18.694030672767326,18.54212674932608,18.11090837371802
coleman_liau_index,17.929865470852018,15.904591439688716,16.48021352313167,16.598735997324862,17.01661670235546
lix,67.71511474544974,67.63083657587549,63.5946449754279,63.701106867654005,63.551110109320405
rix,10.882352941176471,11.40625,9.857142857142858,9.828947368421053,9.578947368421053
n_stop_words,162.0,393.0,234.0,2251.0,194.0
alpha_ratio,0.8829365079365079,0.8504201680672269,0.8972712680577849,0.8449579232634432,0.8778195488721805
mean_word_length,5.361111111111111,4.929411764705883,5.219903691813804,5.011125374411638,5.203007518796992
doc_length,504.0,1190.0,623.0,7011.0,532.0
duplicate_ngram_chr_fraction_5,0.1978933929141398,0.08493589743589744,0.05397577672459189,0.08861285668875468,0.017978921264724116
duplicate_ngram_chr_fraction_6,0.15193105649537184,0.05521561771561771,,0.045993593662126804,0.017978921264724116
duplicate_ngram_chr_fraction_7,0.13214171720395787,0.038607226107226104,,0.02528302809497029,
duplicate_ngram_chr_fraction_8,0.13214171720395787,0.038607226107226104,,0.013472870870724013,
duplicate_ngram_chr_fraction_9,0.13214171720395787,0.038607226107226104,,0.00635743453065017,
duplicate_ngram_chr_fraction_10,0.13214171720395787,0.038607226107226104,,,
top_ngram_chr_fraction_2,0.014363230130864985,0.008012820512820512,0.006582411795681938,0.008900408342910239,0.013019218846869188
top_ngram_chr_fraction_3,0.019150973507819982,0.016025641025641024,0.013164823591363875,0.011125510428637797,0.013949163050216987
top_ngram_chr_fraction_4,0.038301947015639964,0.023310023310023312,0.01579778830963665,0.01012299190649681,
connectives,13.0,37,15,176,11
pos_prop_X,,0.010924369747899159,,0.022536014833832548,
passed_quality_check,,True,True,True,True
oov_ratio,,0.004201680672268907,,0.008700613321922693,0.0018796992481203006
pos_prop_SYM,,,,0.0011410640422193695,
