,human-full,continue,human-cont,create,explain
pos_prop_ADJ,0.09896432681242807,0.12024048096192384,0.09666666666666666,0.11037527593818984,0.09688581314878893
pos_prop_NOUN,0.3003452243958573,0.30060120240480964,0.28,0.2958057395143488,0.32525951557093424
pos_prop_ADP,0.11852704257767549,0.1062124248496994,0.12,0.11920529801324503,0.1245674740484429
pos_prop_DET,0.05063291139240506,0.07214428857715431,0.045,0.0772626931567329,0.08650519031141868
pos_prop_PUNCT,0.1334867663981588,0.13026052104208416,0.13,0.13245033112582782,0.11418685121107267
pos_prop_VERB,0.08745684695051784,0.09619238476953908,0.085,0.08167770419426049,0.11072664359861592
pos_prop_CCONJ,0.0379746835443038,0.04408817635270541,0.03333333333333333,0.04856512141280353,0.04152249134948097
pos_prop_PROPN,0.05523590333716916,0.028056112224448898,0.06333333333333334,0.039735099337748346,0.02768166089965398
pos_prop_PART,0.011507479861910242,0.02004008016032064,0.011666666666666667,0.019867549668874173,
pos_prop_AUX,0.0379746835443038,0.04408817635270541,0.043333333333333335,0.02869757174392936,0.01730103806228374
pos_prop_ADV,0.02186421173762946,0.02404809619238477,0.03,0.024282560706401765,0.010380622837370242
pos_prop_PRON,0.006904487917146145,0.012024048096192385,0.008333333333333333,0.011037527593818985,0.031141868512110725
pos_prop_X,0.026467203682393557,,0.035,,
pos_prop_NUM,0.009205983889528193,,0.013333333333333334,0.008830022075055188,
pos_prop_SCONJ,0.0034522439585730723,0.002004008016032064,0.005,0.002207505518763797,0.01384083044982699
first_order_coherence,0.6382874411841234,0.8457932065833699,0.5562542305727091,0.868078487260001,0.8595785200595856
second_order_coherence,0.6889605845667814,0.8421115648178827,0.6365716736073848,0.878943525827848,0.8308564093377855
token_length_mean,5.972489683631362,6.082949308755761,5.849094567404427,5.9770408163265305,6.21875
token_length_median,6.0,6.0,5.0,6.0,6.0
token_length_std,3.893607393311482,3.2771425344312974,4.073687983613582,3.348314138452753,3.4116928990605238
sentence_length_mean,18.175,18.869565217391305,17.137931034482758,26.133333333333333,23.272727272727273
sentence_length_median,18.5,18.0,18.0,27.0,21.0
sentence_length_std,8.419879749735147,4.883907450482362,9.069555507228126,5.3149683807986,4.788070575368616
syllables_per_token_mean,1.7909215955983493,1.8179723502304148,1.738430583501006,1.778061224489796,1.83203125
syllables_per_token_median,1.0,2.0,1.0,1.0,2.0
syllables_per_token_std,1.015844274889914,0.9844643630852258,1.009009690260953,1.009762710217326,0.9838090510985541
n_tokens,727,434,497,392,256.0
n_unique_tokens,326,222,264,219,127.0
proportion_unique_tokens,0.4484181568088033,0.511520737327189,0.5311871227364185,0.5586734693877551,0.49609375
n_characters,4484,2705,3010,2404,1625.0
n_sentences,40,23,29,15,11.0
passed_quality_check,True,True,True,True,
n_stop_words,253.0,165.0,174.0,152.0,100.0
alpha_ratio,0.8273878020713463,0.8697394789579158,0.8166666666666667,0.8565121412803532,0.8858131487889274
mean_word_length,5.159953970080553,5.420841683366733,5.016666666666667,5.306843267108167,5.622837370242214
doc_length,869.0,499.0,600.0,453.0,289.0
duplicate_ngram_chr_fraction_5,0.12158522508657175,0.08421052631578947,,,0.11288604898828541
duplicate_ngram_chr_fraction_6,0.12158522508657175,0.08421052631578947,,,0.11288604898828541
duplicate_ngram_chr_fraction_7,0.10965756060023085,0.024880382775119617,,,0.11288604898828541
duplicate_ngram_chr_fraction_8,0.08695652173913043,,,,0.11288604898828541
duplicate_ngram_chr_fraction_9,0.06656406310119277,,,,0.11288604898828541
duplicate_ngram_chr_fraction_10,0.016929588303193535,,,,0.11288604898828541
top_ngram_chr_fraction_2,0.010773374374759523,0.01722488038277512,0.016009148084619784,0.007168458781362007,0.010649627263045794
top_ngram_chr_fraction_3,0.013466717968449404,0.03189792663476874,0.020011435105774727,,0.02875399361022364
top_ngram_chr_fraction_4,0.012697191227395151,0.026794258373205742,0.018867924528301886,,
oov_ratio,0.01726121979286536,0.012024048096192385,0.015,0.024282560706401765,0.01384083044982699
entropy,21.940800240856955,14.500074265411726,14.868888999662046,13.150148649468411,7.569722358014029
perplexity,3378846583.969647,1982906.5194385715,2867321.8525660858,514087.4414228922,1938.6019695323737
per_word_perplexity,3888200.9021514924,3973.7605599971375,4778.8697542768095,1134.8508640681948,6.707965292499563
flesch_reading_ease,36.875408012379694,33.881930474854755,42.36877263581488,29.885687074829946,28.223338068181846
flesch_kincaid_grade,12.631124828060525,13.221204167501508,11.607273988760152,15.583122448979594,15.104332386363641
smog,14.265292616868656,14.921278800779998,13.304227280403612,16.404322709996244,16.24694786949722
gunning_fog,15.633136176066026,16.58008415147265,14.259598973149242,18.718639455782313,18.37159090909091
automated_readability_index,15.787926409903712,16.65547385293528,14.688200929716231,19.788528911564626,19.49667613636364
coleman_liau_index,17.68962861072902,18.399078341013823,16.86551307847083,18.212346938775507,19.494374999999994
lix,59.715577716643736,66.10458825886596,55.97092902241032,68.22517006802721,69.75710227272728
rix,7.55,8.91304347826087,6.655172413793103,11.0,10.818181818181818
dependency_distance_mean,2.7148407530141747,2.7696022896994354,2.6703498100278207,3.3205860635602833,2.8232120126477493
dependency_distance_std,0.939334198701865,0.4790842391517711,1.0284680521924228,0.5466424921934679,0.5180947601461083
prop_adjacent_dependency_relation_mean,0.4749176115575285,0.45124489184286865,0.4696536829149029,0.45549418559053445,0.5102962450297874
prop_adjacent_dependency_relation_std,0.06590485885938951,0.06163914477376838,0.06438630515129264,0.06072898207360881,0.07273764248531224
connectives,18,10,15,8,3.0
