,human,continue,create,explain
passed_quality_check,True,True,True,True
n_stop_words,228.0,389.0,398.0,395.0
alpha_ratio,0.8426966292134831,0.9034981905910736,0.8902147971360382,0.8742655699177438
mean_word_length,5.382022471910112,5.729794933655006,5.671837708830549,5.5381903642773205
doc_length,534.0,829.0,838.0,851.0
symbol_to_word_ratio_#,0.0,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.04038577456298975,0.06202255365587486,0.0,0.08740359897172237
duplicate_ngram_chr_fraction_6,0.0,0.04237904692615497,0.0,0.05710613294160852
duplicate_ngram_chr_fraction_7,0.0,0.027464532557293562,0.0,0.0374586852735953
duplicate_ngram_chr_fraction_8,0.0,0.01709712622771917,0.0,0.0374586852735953
duplicate_ngram_chr_fraction_9,0.0,0.0,0.0,0.022769004774146163
duplicate_ngram_chr_fraction_10,0.0,0.0,0.0,0.022769004774146163
top_ngram_chr_fraction_2,0.007836045810729355,0.014005092761004001,0.006362479549172878,0.00826294528094014
top_ngram_chr_fraction_3,0.0027124773960217,0.014550745725718442,0.012724959098345756,0.017627616599338966
top_ngram_chr_fraction_4,0.0,0.018188432157148052,0.0,0.01836210062431142
oov_ratio,0.03932584269662921,0.0048250904704463205,0.02028639618138425,0.024676850763807285
flesch_reading_ease,42.63406385281388,37.73523419147611,35.1241533546326,38.729204204204194
flesch_kincaid_grade,13.985235903337173,15.516962190722385,16.664902088976067,15.42666666666667
smog,14.511231890100216,15.711498343921019,16.080205609623754,16.15616582465906
gunning_fog,16.800306866129652,18.55070306507968,18.7828398866785,19.035294117647062
automated_readability_index,13.713716915995398,15.904840780615288,16.650986270664056,15.557803921568627
coleman_liau_index,17.047088607594933,19.00427236315087,19.192985274431063,18.023215686274508
lix,46.85308784042961,51.049654858960885,54.05214657077924,51.77124183006536
rix,4.666666666666667,5.595744680851064,6.372093023255814,5.911111111111111
token_length_mean,5.936708860759493,6.2349799732977305,6.240963855421687,6.048366013071895
token_length_median,5.0,5.0,5.0,5.0
token_length_std,3.7708915290255645,3.660608980813623,3.7681513415506704,3.737674376987296
sentence_length_mean,14.363636363636363,15.936170212765957,17.372093023255815,17.0
sentence_length_median,14.0,16.0,18.0,16.0
sentence_length_std,6.178252090848319,4.830771293507543,6.816611910974179,5.648992043817296
syllables_per_token_mean,2.0316455696202533,2.109479305740988,2.1593038821954487,2.066666666666667
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.2865133895079854,1.297539366306525,1.5023599632561773,1.270890789443692
n_tokens,474,749,747,765
n_unique_tokens,263,337,363,354
proportion_unique_tokens,0.5548523206751055,0.4499332443257677,0.4859437751004016,0.4627450980392157
n_characters,2874,4750,4753,4713
n_sentences,33,47,43,45
first_order_coherence,0.5998577736318111,0.7425682920476665,0.5971275509024659,0.7034257047555663
second_order_coherence,0.5925854252230737,0.7222707523239984,0.6325243238995715,0.6862986600676249
entropy,6.777722537977041,12.477139497313843,13.602137872974385,12.096664991340646
perplexity,878.0666816642254,262272.5468784278,807855.0056717499,179272.98721734813
per_word_perplexity,1.6443196285846917,316.37219165069695,964.027453068914,210.66155959735386
pos_prop_ADP,0.10486891385767791,0.08926417370325694,0.10143198090692124,0.09165687426556991
pos_prop_DET,0.11423220973782772,0.14837153196622438,0.14200477326968974,0.12690951821386603
pos_prop_ADJ,0.03745318352059925,0.06755126658624849,0.07756563245823389,0.04700352526439483
pos_prop_NOUN,0.18164794007490637,0.18214716525934863,0.22315035799522673,0.17508813160987075
pos_prop_PROPN,0.09550561797752809,0.06393244873341375,0.032219570405727926,0.06345475910693302
pos_prop_AUX,0.08239700374531835,0.04825090470446321,0.0441527446300716,0.07403055229142186
pos_prop_ADV,0.07116104868913857,0.09047044632086852,0.07040572792362769,0.07050528789659224
pos_prop_VERB,0.07677902621722846,0.097708082026538,0.08353221957040573,0.1045828437132785
pos_prop_PUNCT,0.11235955056179775,0.09650180940892641,0.10859188544152745,0.10105757931844889
pos_prop_SPACE,0.0299625468164794,,,0.01880141010575793
pos_prop_NUM,0.018726591760299626,0.0012062726176115801,0.0011933174224343676,0.008225616921269096
pos_prop_PRON,0.04119850187265917,0.038600723763570564,0.03937947494033413,0.036427732079905996
pos_prop_CCONJ,0.016853932584269662,0.03739445114595899,0.03937947494033413,0.038777908343125736
pos_prop_SCONJ,0.009363295880149813,0.022919179734620022,0.014319809069212411,0.02937720329024677
pos_prop_PART,0.00749063670411985,0.014475271411338963,0.022673031026252982,0.01410105757931845
dependency_distance_mean,2.6525618479336606,2.9233117575129044,2.8248252981222186,2.969139434719647
dependency_distance_std,0.8963584245687588,0.8006387573382273,0.9480351117555124,0.7243098653512526
prop_adjacent_dependency_relation_mean,0.49004580835144285,0.45383663180032635,0.46575816182697555,0.5032634700913372
prop_adjacent_dependency_relation_std,0.09723055750240844,0.07421997899760109,0.10264971980435698,0.06907911599461637
connectives,10,29,27,30
connectives_cap,1,5,3,3
pos_prop_X,,0.0012062726176115801,,
