,human-full,explain,create,human-cont,continue
pos_prop_DET,0.07620528771384137,0.06418219461697723,0.050292397660818715,0.08502772643253234,0.0684931506849315
pos_prop_NUM,0.06531881804043546,0.039337474120082816,0.03859649122807018,0.059149722735674676,0.003424657534246575
pos_prop_PUNCT,0.1321928460342146,0.11801242236024845,0.13216374269005848,0.11645101663585952,0.0958904109589041
pos_prop_NOUN,0.28149300155520995,0.3022774327122153,0.3087719298245614,0.28650646950092423,0.3047945205479452
pos_prop_ADJ,0.07309486780715396,0.08695652173913043,0.11695906432748537,0.066543438077634,0.1386986301369863
pos_prop_ADV,0.03265940902021773,0.028985507246376812,0.02456140350877193,0.03512014787430684,0.02910958904109589
pos_prop_AUX,0.049766718506998445,0.024844720496894408,0.025730994152046785,0.05545286506469501,0.023972602739726026
pos_prop_VERB,0.07620528771384137,0.08281573498964803,0.09473684210526316,0.07763401109057301,0.13527397260273974
pos_prop_ADP,0.07465007776049767,0.10766045548654245,0.10760233918128655,0.07578558225508318,0.1095890410958904
pos_prop_SCONJ,0.007776049766718507,0.012422360248447204,0.00935672514619883,0.0073937153419593345,0.010273972602739725
pos_prop_PRON,0.024883359253499222,0.037267080745341616,0.025730994152046785,0.022181146025878003,0.02910958904109589
pos_prop_CCONJ,0.04354587869362364,0.031055900621118012,0.02456140350877193,0.04066543438077634,0.025684931506849314
pos_prop_PROPN,0.029548989113530325,0.022774327122153208,0.017543859649122806,0.033271719038817,0.003424657534246575
pos_prop_PART,0.02021772939346812,0.026915113871635612,0.012865497076023392,0.024029574861367836,0.02226027397260274
pos_prop_SYM,0.012441679626749611,0.014492753623188406,0.010526315789473684,0.014787430683918669,
passed_quality_check,True,True,True,True,True
n_stop_words,211.0,156.0,239.0,185.0,175.0
alpha_ratio,0.7822706065318819,0.8281573498964804,0.8175438596491228,0.8096118299445472,0.8955479452054794
mean_word_length,4.2006220839813375,4.6231884057971016,5.017543859649122,4.280961182994455,5.782534246575342
doc_length,643.0,483.0,855.0,541.0,584.0
duplicate_ngram_chr_fraction_5,0.04779639975170701,0.024306874287884542,0.006806806806806807,0.05563583815028902,
duplicate_ngram_chr_fraction_6,0.02669149596523898,0.024306874287884542,0.006806806806806807,0.03106936416184971,
duplicate_ngram_chr_fraction_7,0.02669149596523898,0.024306874287884542,,0.03106936416184971,
top_ngram_chr_fraction_2,0.013966480446927373,0.03342195214584125,0.0024024024024024023,0.014450867052023121,0.0051387461459403904
top_ngram_chr_fraction_3,0.03227808814400993,0.01974933535890619,0.0024024024024024023,0.0328757225433526,
top_ngram_chr_fraction_4,0.02638112973308504,,,0.024566473988439308,
oov_ratio,0.006220839813374806,0.002070393374741201,0.0023391812865497076,0.005545286506469501,
token_length_mean,4.810760667903525,5.233009708737864,5.740331491712707,4.808602150537634,6.344827586206897
token_length_median,4.0,4.0,5.0,4.0,6.0
token_length_std,2.866445112792088,3.0852102050937273,3.198580123623655,2.8367653817267153,3.2246449905533896
sentence_length_mean,19.25,24.235294117647058,24.96551724137931,18.6,21.75
sentence_length_median,16.5,20.0,25.0,16.0,20.0
sentence_length_std,11.915251331202136,15.341329844054687,12.127150384843064,11.845674315968678,6.869315832017043
syllables_per_token_mean,1.4860853432282004,1.6237864077669903,1.781767955801105,1.4817204301075269,1.8754789272030652
syllables_per_token_median,1.0,1.0,1.0,1.0,1.0
syllables_per_token_std,0.8447652186970317,0.968793280528811,1.0309568431577687,0.8425443080859232,1.0800402027675873
n_tokens,539,412,724,465,522
n_unique_tokens,286,239,404,241,318
proportion_unique_tokens,0.5306122448979592,0.5800970873786407,0.5580110497237569,0.5182795698924731,0.6091954022988506
n_characters,2701,2233,4290,2316,3377
n_sentences,28,17,29,25,24
entropy,16.447493192238202,11.722094435141862,16.450218042260566,14.24986066262485,12.56225154184401
perplexity,13901303.799651643,123265.32625678954,13939234.421780331,1543959.3208574255,285572.5929675388
per_word_perplexity,21619.44603367285,255.20771481736966,16303.198154129042,2853.8989294961652,488.9941660403062
dependency_distance_mean,2.7550084256138567,3.118820586134515,3.04732633212885,2.6587718298499126,2.8848564037953532
dependency_distance_std,0.9498647092613082,0.7730332790306921,0.9943698195971541,0.8268456526832035,0.5638250210996971
prop_adjacent_dependency_relation_mean,0.4455610324218749,0.4329658547510803,0.47492181427189106,0.44967548695963055,0.4726256085365777
prop_adjacent_dependency_relation_std,0.07006688043270491,0.07833012677355101,0.06318041710408365,0.06959220645483699,0.06405741981865254
first_order_coherence,0.676682702921055,0.7319956682622433,0.6656221295041698,0.6959480742613474,0.8487186846525773
second_order_coherence,0.6717524264867489,0.7617918650309244,0.6543737013858778,0.6645478360030962,0.8474492241035808
flesch_reading_ease,61.57342996289427,44.86384637350088,30.757430939226538,62.60245161290325,26.09323275862073
flesch_kincaid_grade,9.453307050092768,13.022444317532841,15.17141360259097,9.148301075268819,15.023151340996169
smog,12.226035060777338,14.638296910706313,17.202604967454466,11.905187351434009,16.728156217252725
gunning_fog,12.969016697588126,16.393146773272417,19.709963802629076,12.515268817204301,19.12145593869732
automated_readability_index,10.853682745825601,15.335122786978864,18.08971994665651,10.51851612903226,19.329137931034488
coleman_liau_index,10.949610389610385,13.748737864077665,16.767513812154693,10.883182795698925,20.146666666666665
lix,45.59508348794063,57.73043974871502,64.60640121927986,44.83655913978495,69.64272030651341
rix,5.071428571428571,8.117647058823529,9.89655172413793,4.88,10.416666666666666
connectives,14,7,12,12,14
