,human,continue,explain,create
dependency_distance_mean,2.898395192568256,3.0749987139871493,3.1944741586117527,3.1098830014736145
dependency_distance_std,0.898772193359696,0.7723103141349109,0.5880992272228812,0.6915822472306671
prop_adjacent_dependency_relation_mean,0.4348447301233484,0.4501231423356709,0.45382912920224866,0.45895980411849147
prop_adjacent_dependency_relation_std,0.0849099550122333,0.07015097614446784,0.06636077260056096,0.06737463921655812
first_order_coherence,0.6125949144723916,0.7615256883479931,0.7406295156478881,0.7981884170037049
second_order_coherence,0.6664084090540806,0.7601138147024008,0.7514563327034315,0.7805110764503479
pos_prop_SCONJ,0.022821576763485476,0.022540983606557378,0.039711191335740074,0.016544117647058824
pos_prop_DET,0.12863070539419086,0.16598360655737704,0.14620938628158844,0.15992647058823528
pos_prop_PROPN,0.03319502074688797,0.030737704918032786,0.04512635379061372,0.04779411764705882
pos_prop_NOUN,0.16182572614107885,0.20901639344262296,0.17328519855595667,0.20404411764705882
pos_prop_AUX,0.06639004149377593,0.0430327868852459,0.06859205776173286,0.034926470588235295
pos_prop_PUNCT,0.12033195020746888,0.10450819672131148,0.12093862815884476,0.10110294117647059
pos_prop_ADV,0.13070539419087138,0.07581967213114754,0.08483754512635379,0.06433823529411764
pos_prop_VERB,0.08921161825726141,0.09221311475409837,0.09566787003610108,0.08639705882352941
pos_prop_PRON,0.04149377593360996,0.0389344262295082,0.039711191335740074,0.025735294117647058
pos_prop_ADP,0.0995850622406639,0.07377049180327869,0.08483754512635379,0.08823529411764706
pos_prop_ADJ,0.04564315352697095,0.07377049180327869,0.05776173285198556,0.09191176470588236
pos_prop_CCONJ,0.024896265560165973,0.055327868852459015,0.018050541516245487,0.058823529411764705
pos_prop_PART,0.02074688796680498,0.010245901639344262,0.016245487364620937,0.02022058823529412
pos_prop_NUM,0.012448132780082987,,0.007220216606498195,
pos_prop_X,0.002074688796680498,0.004098360655737705,0.0018050541516245488,
entropy,8.253790644878412,9.323420056868716,9.406991204147484,10.441924151599782
perplexity,3842.1625259922826,11197.21154253588,12173.189178872297,34266.523030171076
per_word_perplexity,7.971291547701831,22.945105619950574,21.97326566583447,62.989932040755654
passed_quality_check,True,True,True,True
n_stop_words,243.0,224.0,263.0,259.0
alpha_ratio,0.8734439834024896,0.8954918032786885,0.8736462093862816,0.8988970588235294
mean_word_length,5.238589211618257,6.096311475409836,5.55956678700361,5.770220588235294
doc_length,482.0,488.0,554.0,544.0
top_ngram_chr_fraction_2,0.0083166999334664,0.011726766344180592,0.01514301738642737,0.016538037486218304
top_ngram_chr_fraction_3,0.022954091816367265,0.011726766344180592,0.014021312394840156,0.008820286659316428
oov_ratio,0.014522821576763486,0.006147540983606557,0.007220216606498195,0.02022058823529412
flesch_reading_ease,28.176816037735875,-5.696410183066348,15.148936581898624,1.9516087252897307
flesch_kincaid_grade,12.620896226415095,17.93111065707748,15.799599589322384,17.486421267893665
smog,12.920253819902943,16.084390811093357,16.242597729145633,16.77252519718238
gunning_fog,14.167924528301889,19.42363517489376,18.74487442742063,19.841581458759375
automated_readability_index,12.599646226415096,17.888537103628636,17.075487284789133,17.330340831629172
coleman_liau_index,16.178207547169812,21.646956521739124,18.998439425051334,19.64932515337423
lix,43.910377358490564,54.05107878391631,55.6917548570526,53.489434219495564
rix,4.0625,6.0,6.923076923076923,6.407407407407407
token_length_mean,5.818396226415095,6.691075514874142,6.186858316221766,6.306748466257669
token_length_median,5.0,5.0,5.0,5.0
token_length_std,3.788953815080879,4.499502945980576,4.068205940633813,4.24649205162352
sentence_length_mean,13.25,15.607142857142858,18.73076923076923,18.11111111111111
sentence_length_median,12.0,15.5,19.0,18.0
sentence_length_std,5.612486080160912,5.367490007404935,6.364309693110674,4.039924213932854
syllables_per_token_mean,1.9528301886792452,2.324942791762014,2.0410677618069815,2.2044989775051125
syllables_per_token_median,1.0,2.0,2.0,2.0
syllables_per_token_std,1.4050587543727795,1.765327206346924,1.3481896331708854,1.6100083845946926
n_tokens,424,437,487,489
n_unique_tokens,241,225,256,238
proportion_unique_tokens,0.5683962264150944,0.5148741418764302,0.5256673511293635,0.4867075664621677
n_characters,2525,2975,3080,3139
n_sentences,32,28,26,27
connectives,24,8,21,10
connectives_cap,3,1,1,4
duplicate_ngram_chr_fraction_5,,0.04221635883905013,0.01682557487380819,0.04851157662624035
duplicate_ngram_chr_fraction_6,,0.01465845793022574,,0.02866593164277839
top_ngram_chr_fraction_4,,0.011433597185576077,0.012619181155356141,0.009922822491730982
