,create,human,explain,continue
first_order_coherence,0.6469358849960068,0.48213548323622457,0.6233391648247129,0.7058089790599686
second_order_coherence,0.6483520824333717,0.47326888641915643,0.6307240352034569,0.7237553077715414
entropy,7.797412921424846,7.790813187887704,6.3791599155285486,8.548788433881413
perplexity,2434.296108943675,2418.283301526965,589.4323266620614,5160.498353157892
per_word_perplexity,4.394036297732265,4.945364624799519,1.327550285274913,9.943156749822528
pos_prop_NOUN,0.2328519855595668,0.17791411042944785,0.22972972972972974,0.20423892100192678
pos_prop_PUNCT,0.10830324909747292,0.147239263803681,0.10135135135135136,0.10404624277456648
pos_prop_ADJ,0.08844765342960288,0.065439672801636,0.09234234234234234,0.06936416184971098
pos_prop_DET,0.11191335740072202,0.11860940695296524,0.11261261261261261,0.1233140655105973
pos_prop_VERB,0.09566787003610108,0.07157464212678936,0.08333333333333333,0.10982658959537572
pos_prop_ADV,0.08483754512635379,0.08997955010224949,0.07882882882882883,0.09248554913294797
pos_prop_AUX,0.05595667870036101,0.044989775051124746,0.038288288288288286,0.046242774566473986
pos_prop_ADP,0.09205776173285199,0.10633946830265849,0.12387387387387387,0.10211946050096339
pos_prop_CCONJ,0.04332129963898917,0.026584867075664622,0.036036036036036036,0.05202312138728324
pos_prop_PRON,0.039711191335740074,0.032719836400818,0.02702702702702703,0.05973025048169557
pos_prop_SCONJ,0.021660649819494584,0.002044989775051125,0.013513513513513514,0.005780346820809248
pos_prop_PART,0.016245487364620937,0.016359918200409,0.01126126126126126,0.019267822736030827
pos_prop_PROPN,0.005415162454873646,0.07566462167689161,0.036036036036036036,0.007707129094412331
pos_prop_NUM,0.0036101083032490976,0.018404907975460124,0.015765765765765764,0.0019267822736030828
flesch_reading_ease,0.8918214004720824,19.301153846153852,-0.9207400639561172,12.80903225806452
flesch_kincaid_grade,17.077726199842648,14.25813186813187,17.882037460027416,15.456136447905081
smog,16.026216782068875,14.348710955821954,17.228024813938504,15.317112822102057
gunning_fog,19.193915552058748,16.32747252747253,20.703700319780722,17.768631813125694
automated_readability_index,17.895910700236037,14.620879120879117,18.620982183645502,15.981692992213574
coleman_liau_index,21.523008130081298,17.939999999999994,21.271356783919604,19.050236559139787
lix,56.11487018095988,47.78983516483517,59.04568296025582,52.378568780126066
rix,6.387096774193548,4.892857142857143,7.409090909090909,5.827586206896552
passed_quality_check,True,True,True,True
n_stop_words,234.0,205.0,185.0,249.0
alpha_ratio,0.8844765342960289,0.8425357873210634,0.8851351351351351,0.8959537572254336
mean_word_length,6.030685920577618,5.319018404907975,6.004504504504505,5.695568400770713
doc_length,554.0,489.0,444.0,519.0
top_ngram_chr_fraction_2,0.010943199583116207,0.012633624878522837,0.027433050293925537,0.008764241893076249
top_ngram_chr_fraction_3,0.021104742053152683,,0.02449379490529066,
oov_ratio,0.01263537906137184,0.032719836400818,0.01126126126126126,0.005780346820809248
dependency_distance_mean,2.911291433067353,2.8031790134231724,3.1337606514039322,2.9856341910588546
dependency_distance_std,0.9334823110878958,1.1473497914495094,0.9089145984674781,0.8081711004823346
prop_adjacent_dependency_relation_mean,0.4473588496800767,0.4126184635830567,0.45139983260042554,0.4779817671054483
prop_adjacent_dependency_relation_std,0.10891881458856695,0.1138737512843619,0.06209879638070218,0.09013282084292484
token_length_mean,6.664634146341464,6.076923076923077,6.582914572864322,6.240860215053764
token_length_median,5.0,5.0,6.0,5.0
token_length_std,4.297774200389455,3.691706681854894,3.97819553899391,3.737926414964047
sentence_length_mean,15.870967741935484,14.857142857142858,18.09090909090909,16.03448275862069
sentence_length_median,17.0,12.0,18.0,17.0
sentence_length_std,5.729054054012592,9.20680759668893,5.062420288118493,4.5673712247719855
syllables_per_token_mean,2.2439024390243905,2.0384615384615383,2.2386934673366836,2.1010752688172043
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.4971054099054062,1.3862170223800077,1.4391546588773494,1.428021763008158
n_tokens,492,416,398,465
n_unique_tokens,305,279,247,269
proportion_unique_tokens,0.6199186991869918,0.6706730769230769,0.6206030150753769,0.578494623655914
n_characters,3341,2601,2666,2956
n_sentences,31,28,22,29
connectives,22,12,12,14
connectives_cap,8,0,2,6
pos_prop_X,,0.006134969325153374,,0.0019267822736030828
duplicate_ngram_chr_fraction_5,,,0.026779882429784456,
