,human,create,explain,continue
dependency_distance_mean,2.59420361837349,2.8661572774042483,3.1793352543006845,2.643400105101486
dependency_distance_std,1.0857596870494206,0.721607072448587,0.902903057360038,0.7277763347826923
prop_adjacent_dependency_relation_mean,0.4412267892211717,0.46309837148228683,0.4500244335354423,0.4844256899098815
prop_adjacent_dependency_relation_std,0.08758434143251921,0.06593544226957536,0.060693715840564315,0.07434860341305106
entropy,8.134070599635896,8.378940152906384,7.270149094665836,8.062135851842093
perplexity,3408.6465987599695,4354.39149058059,1436.7646510138452,3172.057950074435
per_word_perplexity,7.176098102652567,8.262602448919525,3.27281241688803,6.007685511504612
flesch_reading_ease,20.7337085308057,8.98030334728034,-0.7323199329982799,20.048438914027173
flesch_kincaid_grade,14.1115538253216,16.247773460848776,18.069770279971284,13.882508798391154
smog,14.605485864025312,16.084390811093357,17.613555460941566,13.906106937429879
gunning_fog,16.739471902505077,18.878780633592353,21.148791576932283,15.84776269482152
automated_readability_index,14.622420446851727,16.567848176927676,18.886039722421636,13.71235294117647
coleman_liau_index,17.836492890995256,19.24686192468619,21.138894472361816,17.32957264957265
lix,54.40792146242383,54.93753735803945,61.91720507298396,47.09803921568627
rix,5.928571428571429,6.464285714285714,8.142857142857142,4.588235294117647
first_order_coherence,0.5466112602088187,0.6700921102806374,0.7153685405850411,0.661812857244954
second_order_coherence,0.5135092127781647,0.6423492145079833,0.7046199048820295,0.6545616779476404
passed_quality_check,True,True,True,True
n_stop_words,211.0,218.0,186.0,250.0
alpha_ratio,0.8526315789473684,0.9070208728652751,0.89749430523918,0.8863636363636364
mean_word_length,5.490526315789474,5.766603415559772,6.029612756264237,5.431818181818182
doc_length,475.0,527.0,439.0,528.0
top_ngram_chr_fraction_2,0.021414665801427646,0.0071083309638896785,0.00985545335085414,0.016471997604073075
oov_ratio,0.010526315789473684,0.013282732447817837,0.01366742596810934,0.001893939393939394
token_length_mean,6.0545023696682465,6.2552301255230125,6.547738693467337,6.0
token_length_median,5.0,5.0,6.0,5.0
token_length_std,3.610722067937398,3.62258776316792,3.9106197907491973,3.5895146447138764
sentence_length_mean,15.071428571428571,17.071428571428573,18.952380952380953,13.764705882352942
sentence_length_median,13.5,18.0,18.0,14.0
sentence_length_std,9.3691308158707,5.4045521251505555,5.618644053304358,4.8692240203705595
syllables_per_token_mean,2.018957345971564,2.1338912133891212,2.2261306532663316,2.0427350427350426
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.2859506425414124,1.3686805807413678,1.4103424877236266,1.3229929963001263
n_tokens,422,478,398,468
n_unique_tokens,248,276,243,241
proportion_unique_tokens,0.5876777251184834,0.5774058577405857,0.6105527638190955,0.5149572649572649
n_characters,2608,3039,2647,2868
n_sentences,28,28,21,34
pos_prop_ADV,0.061052631578947365,0.051233396584440226,0.05694760820045558,0.08901515151515152
pos_prop_ADP,0.09894736842105263,0.10056925996204934,0.09567198177676538,0.07196969696969698
pos_prop_DET,0.15157894736842106,0.14231499051233396,0.15945330296127563,0.125
pos_prop_NOUN,0.22736842105263158,0.2239089184060721,0.255125284738041,0.20454545454545456
pos_prop_PROPN,0.021052631578947368,0.0683111954459203,0.018223234624145785,0.013257575757575758
pos_prop_VERB,0.056842105263157895,0.07590132827324478,0.07289293849658314,0.10984848484848485
pos_prop_X,0.004210526315789474,0.007590132827324478,,
pos_prop_NUM,0.037894736842105266,,0.011389521640091117,
pos_prop_PUNCT,0.11157894736842106,0.09297912713472485,0.09339407744874716,0.11363636363636363
pos_prop_ADJ,0.09473684210526316,0.10056925996204934,0.11389521640091116,0.07007575757575757
pos_prop_AUX,0.037894736842105266,0.03984819734345351,0.02733485193621868,0.06060606060606061
pos_prop_PRON,0.042105263157894736,0.04174573055028463,0.02733485193621868,0.04924242424242424
pos_prop_SCONJ,0.01263157894736842,0.0018975332068311196,0.018223234624145785,0.017045454545454544
pos_prop_PART,0.010526315789473684,0.007590132827324478,0.004555808656036446,0.022727272727272728
pos_prop_CCONJ,0.031578947368421054,0.04554079696394687,0.04555808656036447,0.05303030303030303
connectives,14,12,16,10
connectives_cap,0,3,1,1
duplicate_ngram_chr_fraction_5,,0.03667898777367074,0.01576872536136662,0.027852650494159928
duplicate_ngram_chr_fraction_6,,0.022177992607335797,,
top_ngram_chr_fraction_3,,,,0.02994908655286014
top_ngram_chr_fraction_4,,,,0.03234501347708895
