,human,continue,explain,create
dependency_distance_mean,3.2592933506659842,3.2880425513959994,3.194287348378639,3.0162773453096507
dependency_distance_std,1.1186073536077321,0.9145050565526414,0.8352134215895172,1.0121016118883446
prop_adjacent_dependency_relation_mean,0.4504334481619446,0.4914402844402845,0.46573300972094483,0.4409705246319866
prop_adjacent_dependency_relation_std,0.09675531193637919,0.07886268423166148,0.0888948102220228,0.11396914091821654
first_order_coherence,0.5991848111152649,0.6927393339574337,0.6776561190684637,0.6696832242111365
second_order_coherence,0.5613877949389544,0.6931319392245748,0.6520031690597534,0.7020822795836822
pos_prop_NOUN,0.22614107883817428,0.22574626865671643,0.2413162705667276,0.23943661971830985
pos_prop_DET,0.11410788381742738,0.1044776119402985,0.11517367458866545,0.12072434607645875
pos_prop_PROPN,0.024896265560165973,0.007462686567164179,0.016453382084095063,0.028169014084507043
pos_prop_X,0.01037344398340249,0.013059701492537313,0.014625228519195612,0.006036217303822937
pos_prop_PUNCT,0.12448132780082988,0.10261194029850747,0.10603290676416818,0.1227364185110664
pos_prop_ADV,0.07883817427385892,0.08582089552238806,0.06581352833638025,0.05432595573440644
pos_prop_AUX,0.029045643153526972,0.03917910447761194,0.03473491773308958,0.03219315895372234
pos_prop_PRON,0.03941908713692946,0.04291044776119403,0.04021937842778794,0.04426559356136821
pos_prop_VERB,0.07468879668049792,0.08582089552238806,0.07861060329067641,0.09859154929577464
pos_prop_SCONJ,0.02074688796680498,0.020522388059701493,0.029250457038391225,0.018108651911468814
pos_prop_ADJ,0.058091286307053944,0.06529850746268656,0.062157221206581355,0.07042253521126761
pos_prop_CCONJ,0.022821576763485476,0.04664179104477612,0.02010968921389397,0.03822937625754527
pos_prop_ADP,0.12863070539419086,0.11567164179104478,0.13345521023765997,0.10261569416498995
pos_prop_NUM,0.04149377593360996,0.018656716417910446,0.03290676416819013,0.006036217303822937
pos_prop_PART,0.006224066390041493,0.026119402985074626,0.009140767824497258,0.018108651911468814
entropy,7.841796598328482,8.837336661625972,7.88760321390758,7.562110141092001
perplexity,2544.7726636343264,6886.626776595045,2664.0511019969317,1923.9009355332987
per_word_perplexity,5.279611335340926,12.848184284692248,4.870294519190003,3.871028039302412
passed_quality_check,True,True,True,True
n_stop_words,201.0,235.0,242.0,204.0
alpha_ratio,0.8360995850622407,0.8675373134328358,0.8628884826325411,0.8712273641851107
mean_word_length,5.609958506224066,5.882462686567164,5.762340036563072,6.0321931589537225
doc_length,482.0,536.0,547.0,497.0
duplicate_ngram_chr_fraction_5,0.028885400313971743,0.052109181141439205,,0.026798718322167202
top_ngram_chr_fraction_2,0.013186813186813187,0.052109181141439205,0.02142857142857143,0.04281969123215846
oov_ratio,0.026970954356846474,0.009328358208955223,0.02010968921389397,0.02012072434607646
flesch_reading_ease,4.959899544734782,-1.0634736842105212,4.496586186423912,-12.082655045871547
flesch_kincaid_grade,16.925359263657963,18.127789473684214,16.550892539085698,19.277196330275235
smog,16.32212239822248,17.261653781960284,15.653508465845995,17.58133193835471
gunning_fog,19.178186856690424,20.484210526315792,18.49781647865954,21.654899082568807
automated_readability_index,16.853849960411722,18.72962105263158,16.258201068672072,19.017683486238532
coleman_liau_index,19.356864608076013,20.91781052631578,19.527443762781193,22.11183486238532
lix,53.88370942201108,58.1578947368421,50.94801767926644,58.03633027522936
rix,6.375,7.44,5.548387096774194,7.08
token_length_mean,6.26603325415677,6.509473684210526,6.32719836400818,6.736238532110092
token_length_median,5.0,5.0,5.0,6.0
token_length_std,4.177249852646563,4.392028033757011,4.122274339435438,4.206991622514807
sentence_length_mean,17.541666666666668,19.0,15.774193548387096,17.44
sentence_length_median,13.5,19.0,15.0,17.0
sentence_length_std,10.495948292343838,7.636753236814713,5.873448607350214,7.359782605485028
syllables_per_token_mean,2.175771971496437,2.2294736842105265,2.2024539877300615,2.378440366972477
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.6491507021082956,1.5973579293854703,1.5775502320339716,1.6371247307577335
n_tokens,421,475,489,436
n_unique_tokens,242,241,261,234
proportion_unique_tokens,0.5748218527315915,0.5073684210526316,0.5337423312883436,0.536697247706422
n_characters,2704,3153,3152,2998
n_sentences,24,25,31,25
connectives,13,18,17,11
connectives_cap,3,7,4,2
top_ngram_chr_fraction_3,,0.03859939343810312,0.014285714285714285,0.03961549665016021
top_ngram_chr_fraction_4,,0.03143093465674111,,
