,human,explain,create,continue
dependency_distance_mean,3.221414562787196,3.42564790378431,2.7278958147237495,3.017342447032979
dependency_distance_std,1.1775274665322266,1.0227683936979368,1.027038690270198,0.7557871328137395
prop_adjacent_dependency_relation_mean,0.44853950876800514,0.4785838989967548,0.46027810088949067,0.4601783648384548
prop_adjacent_dependency_relation_std,0.09531087627816928,0.0697270257442508,0.12851746422408528,0.08235741665026446
entropy,7.7316754532244545,6.533914287595336,7.548658643917887,7.41205366977403
perplexity,2279.4180615877053,688.0863147814177,1898.19486769458,1655.8233718967356
per_word_perplexity,4.798774866500432,1.5056593321256406,3.5282432485029367,3.3654946583266985
flesch_reading_ease,6.230597826087006,-4.039983857949949,-12.041920103092764,-11.169196475082458
flesch_kincaid_grade,16.67566425120773,18.708571428571428,19.24205817378498,19.05003386004515
smog,16.218646115125612,17.931933174767593,16.912606719989654,17.30067935935376
gunning_fog,19.073913043478264,21.522841000807105,20.371870397643598,21.262337211321412
automated_readability_index,16.6268115942029,19.68548829701372,19.61803387334315,19.623316548011807
coleman_liau_index,19.226956521739123,21.74779661016949,22.923711340206193,23.0785553047404
lix,53.240338164251206,60.10250201775625,56.29050073637703,59.25065115471436
rix,6.208333333333333,7.9523809523809526,6.75,7.1923076923076925
first_order_coherence,0.6044635694959889,0.6920815706253052,0.615645382311885,0.7420821535587311
second_order_coherence,0.5533780157566071,0.6892400085926056,0.6322894185208358,0.7330823379258314
passed_quality_check,True,True,True,True
n_stop_words,199.0,192.0,219.0,210.0
alpha_ratio,0.8357894736842105,0.8774617067833698,0.8903345724907064,0.8963414634146342
mean_word_length,5.585263157894737,6.098468271334792,6.297397769516729,6.319105691056911
doc_length,475.0,457.0,538.0,492.0
duplicate_ngram_chr_fraction_5,0.029421170450911416,0.11065958111909972,0.022727272727272728,0.050126724866234866
top_ngram_chr_fraction_2,0.013431403901503039,0.015004688965301657,0.03796487603305785,0.013517319065052097
oov_ratio,0.02736842105263158,0.0175054704595186,0.024163568773234202,0.0040650406504065045
token_length_mean,6.248792270531401,6.641646489104116,6.876288659793815,6.90744920993228
token_length_median,5.0,6.0,6.0,6.0
token_length_std,4.139293971202925,4.137165070351916,4.581130576612556,4.203407576501758
sentence_length_mean,17.25,19.666666666666668,17.321428571428573,17.03846153846154
sentence_length_median,13.5,20.0,17.5,16.5
sentence_length_std,10.767427733679014,6.951076198507704,7.578416586542579,5.359971076491775
syllables_per_token_mean,2.1642512077294684,2.2566585956416465,2.379381443298969,2.3724604966139955
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.6232243497285523,1.51249372268682,1.711208540457299,1.542142406211378
n_tokens,414,413,485,443
n_unique_tokens,238,235,256,254
proportion_unique_tokens,0.5748792270531401,0.5690072639225182,0.5278350515463918,0.5733634311512416
n_characters,2653,2787,3388,3109
n_sentences,24,21,28,26
pos_prop_NOUN,0.22526315789473683,0.25820568927789933,0.258364312267658,0.23780487804878048
pos_prop_DET,0.11578947368421053,0.12253829321663019,0.14312267657992564,0.12601626016260162
pos_prop_PROPN,0.02526315789473684,0.02188183807439825,0.03345724907063197,0.008130081300813009
pos_prop_X,0.008421052631578947,0.002188183807439825,0.011152416356877323,0.018292682926829267
pos_prop_PUNCT,0.12631578947368421,0.0962800875273523,0.09851301115241635,0.09959349593495935
pos_prop_ADV,0.07578947368421053,0.05908096280087528,0.05390334572490706,0.08739837398373984
pos_prop_AUX,0.029473684210526315,0.03282275711159737,0.022304832713754646,0.0508130081300813
pos_prop_PRON,0.04,0.0262582056892779,0.01858736059479554,0.026422764227642278
pos_prop_VERB,0.07578947368421053,0.09190371991247265,0.08550185873605948,0.09146341463414634
pos_prop_SCONJ,0.021052631578947368,0.037199124726477024,0.013011152416356878,0.024390243902439025
pos_prop_ADJ,0.05894736842105263,0.05908096280087528,0.0724907063197026,0.07723577235772358
pos_prop_CCONJ,0.021052631578947368,0.037199124726477024,0.02973977695167286,0.04065040650406504
pos_prop_ADP,0.13052631578947368,0.12253829321663019,0.13382899628252787,0.09349593495934959
pos_prop_NUM,0.04,0.0262582056892779,0.011152416356877323,0.0040650406504065045
pos_prop_PART,0.00631578947368421,0.006564551422319475,0.01486988847583643,0.014227642276422764
connectives,13,14,17,13
connectives_cap,3,2,3,5
duplicate_ngram_chr_fraction_6,,0.09315411065958112,0.022727272727272728,0.024218529991551677
duplicate_ngram_chr_fraction_7,,0.09315411065958112,,
duplicate_ngram_chr_fraction_8,,0.09315411065958112,,
duplicate_ngram_chr_fraction_9,,0.09315411065958112,,
duplicate_ngram_chr_fraction_10,,0.05064082525789309,,
top_ngram_chr_fraction_3,,0.011253516723976243,0.04338842975206612,0.038299070684314276
top_ngram_chr_fraction_4,,,0.03305785123966942,0.02196564348070966
