,human,continue,create,explain
dependency_distance_mean,2.6299179040877756,2.47666063120463,2.821186636137709,3.2824924982510835
dependency_distance_std,1.0485424104466077,0.7567825168387762,0.7635932659414827,0.7471474454617617
prop_adjacent_dependency_relation_mean,0.4436077416021241,0.47164915227953264,0.47131584385481995,0.451120082584027
prop_adjacent_dependency_relation_std,0.0855002908023548,0.106323505493365,0.05345340437656869,0.08085309636830655
first_order_coherence,0.5563090622976974,0.6692432054551318,0.7334127911814937,0.7096817326545716
second_order_coherence,0.5225273840702497,0.7004242385587385,0.763335088124642,0.7125467310349146
pos_prop_ADV,0.06016597510373444,0.06732673267326733,0.04936014625228519,0.06481481481481481
pos_prop_ADP,0.0995850622406639,0.0891089108910891,0.08226691042047532,0.09444444444444444
pos_prop_DET,0.15352697095435686,0.12277227722772277,0.15173674588665448,0.14444444444444443
pos_prop_NOUN,0.22614107883817428,0.2079207920792079,0.2303473491773309,0.21481481481481482
pos_prop_PROPN,0.022821576763485476,0.011881188118811881,0.031078610603290677,0.027777777777777776
pos_prop_VERB,0.058091286307053944,0.100990099009901,0.07678244972577697,0.07037037037037037
pos_prop_X,0.004149377593360996,,,0.003703703703703704
pos_prop_NUM,0.03734439834024896,,0.0018281535648994515,0.014814814814814815
pos_prop_PUNCT,0.10995850622406639,0.100990099009901,0.10603290676416818,0.10740740740740741
pos_prop_ADJ,0.09336099585062241,0.08514851485148515,0.09323583180987204,0.08888888888888889
pos_prop_AUX,0.03734439834024896,0.05148514851485148,0.04204753199268738,0.04814814814814815
pos_prop_PRON,0.04149377593360996,0.06930693069306931,0.04570383912248629,0.05185185185185185
pos_prop_SCONJ,0.012448132780082987,0.009900990099009901,0.016453382084095063,0.025925925925925925
pos_prop_PART,0.01037344398340249,0.019801980198019802,0.016453382084095063,0.007407407407407408
pos_prop_CCONJ,0.03319502074688797,0.06336633663366337,0.056672760511883,0.03518518518518519
entropy,8.426675538326153,8.918045264561393,10.434323547149402,9.584271448955011
perplexity,4567.291041992898,7465.481915554943,34007.064014463846,14534.369717374075
per_word_perplexity,9.475707556001863,14.783132506049393,62.170135309805936,26.915499476618656
passed_quality_check,True,True,True,True
n_stop_words,215.0,256.0,256.0,240.0
alpha_ratio,0.8547717842323651,0.899009900990099,0.8921389396709324,0.8796296296296297
mean_word_length,5.464730290456432,5.512871287128712,5.7221206581352835,5.5092592592592595
doc_length,482.0,505.0,547.0,540.0
top_ngram_chr_fraction_2,0.02118780096308186,0.010812480691998765,0.009668508287292817,0.013888888888888888
oov_ratio,0.01037344398340249,,,0.009259259259259259
flesch_reading_ease,21.49214160839162,15.285598050994537,5.203228527607365,16.536718799872347
flesch_kincaid_grade,14.067874625374628,14.545058069683627,16.872196172947714,15.558257261410791
smog,14.605485864025312,14.336111725619894,16.039328793479996,16.290370192383524
gunning_fog,16.664701964701965,16.692457615805633,18.68305579900672,18.867666773060964
automated_readability_index,14.56756743256743,13.802157922840742,16.891345311130586,16.343525375039896
coleman_liau_index,17.64400932400932,17.44502202643172,19.44449897750511,18.188298755186718
lix,54.01606726606727,47.67828060339074,53.2516067776804,57.957548675391
rix,5.928571428571429,4.666666666666667,6.25,7.3076923076923075
token_length_mean,6.016317016317016,6.0198237885462555,6.282208588957055,6.051867219917012
token_length_median,5.0,5.0,5.0,5.0
token_length_std,3.598395712494175,3.683760524098367,3.958128292540873,3.5661220960514255
sentence_length_mean,15.321428571428571,13.757575757575758,17.464285714285715,18.53846153846154
sentence_length_median,13.5,14.0,17.5,14.5
sentence_length_std,9.134133673161548,5.274468538675049,6.196094062605333,7.4999013800222185
syllables_per_token_mean,2.006993006993007,2.0991189427312777,2.173824130879346,2.0269709543568464
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.2800959872399549,1.312880653907006,1.4766242305862063,1.2710055626295225
n_tokens,429,454,489,482
n_unique_tokens,250,225,244,252
proportion_unique_tokens,0.5827505827505828,0.4955947136563877,0.49897750511247446,0.5228215767634855
n_characters,2634,2784,3130,2975
n_sentences,28,33,28,26
connectives,14,10,9,21
connectives_cap,0,5,3,3
duplicate_ngram_chr_fraction_5,,0.019153537225826384,0.016022099447513812,0.019097222222222224
top_ngram_chr_fraction_3,,0.023169601482854494,0.016574585635359115,0.013888888888888888
top_ngram_chr_fraction_4,,,,0.025173611111111112
