gpt,human
0.1063432835820895,0.1182994454713493
0.1123456790123456,0.1208791208791208
0.1198501872659176,0.0836431226765799
0.0991735537190082,0.1270358306188925
0.1059829059829059,0.111864406779661
0.124401913875598,0.0971337579617834
0.1098696461824953,0.1053604436229205
0.1225114854517611,0.0986342943854324
0.125193199381762,0.125948406676783
0.1344936708860759,0.1026856240126382
0.0896159317211948,0.109375
0.1178918169209431,0.0835616438356164
0.1198288159771754,0.1005747126436781
0.1223922114047287,0.1088154269972451
0.1043219076005961,0.1004431314623338
0.1295731707317073,0.0989505247376311
0.1136738056013179,0.1149425287356321
0.1269296740994854,0.114334470989761
0.1379310344827586,0.1155172413793103
0.1103896103896103,0.1096774193548387
0.1243862520458265,0.1071428571428571
0.1143984220907297,0.115234375
0.099502487562189,0.1391162029459901
0.1115173674588665,0.0845323741007194
0.1552901023890785,0.1271186440677966
0.110062893081761,0.124223602484472
0.1146245059288537,0.1181102362204724
0.123046875,0.1126213592233009
0.1045241809672386,0.1172839506172839
0.1436363636363636,0.1297297297297297
0.0700483091787439,0.1150652431791221
0.0957592339261285,0.089430894308943
0.1102514506769826,0.135755258126195
0.1096681096681096,0.1150070126227209
0.1012145748987854,0.128
0.1335740072202166,0.1341681574239713
0.1309734513274336,0.1335676625659051
0.1540469973890339,0.0933852140077821
0.1088929219600726,0.1055456171735241
0.108695652173913,0.0971223021582733
0.1352657004830917,0.1111111111111111
0.1164613661814109,0.1140642303433001
0.129798903107861,0.1343012704174228
0.1009771986970684,0.1254019292604501
0.1367521367521367,0.1428571428571428
0.1192660550458715,0.1266055045871559
0.0993589743589743,0.0922098569157392
0.1226053639846743,0.1009523809523809
0.1111111111111111,0.1126543209876543
0.0946969696969697,0.1261770244821092
0.1132743362831858,0.1022927689594356
0.1454545454545454,0.1177644710578842
0.097609561752988,0.1073558648111332
0.1491525423728813,0.1348684210526315
0.1081460674157303,0.0945757997218358
0.1056751467710371,0.1111111111111111
0.1111111111111111,0.0967117988394584
0.1335311572700296,0.1455882352941176
0.0994475138121546,0.108058608058608
0.1094619666048237,0.0981818181818181
0.1400329489291598,0.0852459016393442
0.1457680250783699,0.1279251170046801
0.1025641025641025,0.0950764006791171
0.1288951841359773,0.1201117318435754
0.1111111111111111,0.1021416803953871
0.1222910216718266,0.0932721712538226
0.1317157712305026,0.1151832460732984
0.1033138401559454,0.1262135922330097
0.1172638436482084,0.0761750405186385
0.0892531876138433,0.0990990990990991
0.1256931608133087,0.1170018281535649
0.0944206008583691,0.0992907801418439
0.1279707495429616,0.0904159132007233
0.1192930780559646,0.0903790087463556
0.1243169398907103,0.1219512195121951
0.1340694006309148,0.105511811023622
0.1319218241042345,0.1001615508885298
0.1055555555555555,0.109090909090909
0.1082390953150242,0.1025641025641025
0.1098398169336384,0.0915254237288135
0.1168582375478927,0.1216730038022813
0.1199324324324324,0.1216666666666666
0.1277683134582623,0.1131756756756756
0.1146025878003696,0.1038251366120218
0.0981818181818181,0.1292639138240574
0.0955223880597015,0.1222385861561119
0.1320754716981132,0.1193277310924369
0.1127450980392156,0.0979443772672309
0.1095890410958904,0.1102514506769826
0.1264705882352941,0.1007299270072992
0.118796992481203,0.1071428571428571
0.1238532110091743,0.1246246246246246
0.1145685997171145,0.1134453781512605
0.1177606177606177,0.099236641221374
0.1147011308562197,0.1128775834658187
0.1037151702786377,0.0950920245398773
0.1111111111111111,0.0947775628626692
0.0944055944055944,0.1026548672566371
0.1166936790923825,0.1164274322169059
0.1117647058823529,0.0809248554913294
