feature,human,create,continue,explain
pos_prop_PROPN,0.07133497265245306,0.04464188239820287,0.03597326402157356,0.05260273262305387
pos_prop_PUNCT,0.13607236510082524,0.1110006577214995,0.11552876352114254,0.11457227865162337
pos_prop_AUX,0.0367064340339762,0.03243415697624839,0.03926231588827333,0.023168095231206644
pos_prop_DET,0.05607057363040957,0.06129545652305447,0.06503848972878203,0.06932087285148207
pos_prop_ADJ,0.10509404862613476,0.11810574790519254,0.134709576110187,0.11257261127638349
pos_prop_NOUN,0.253542810409961,0.278743624649049,0.2784806523067629,0.27338130488501067
pos_prop_VERB,0.08317643194131737,0.11142677499955134,0.10942863216061467,0.10578047857831752
pos_prop_ADP,0.10383769550201923,0.12339889009314094,0.11314617451461155,0.11916275395979403
pos_prop_CCONJ,0.042116253739686256,0.030688192662343662,0.036134231721492265,0.04067752359264204
pos_prop_X,0.030329196523033303,0.004538744842925535,,0.0022522522522522522
pos_prop_ADV,0.03525006930109876,0.03136003223064425,0.02268797819708069,0.02848692583988046
pos_prop_SYM,0.0026154035281824328,0.0017953321364452424,0.00597609561752988,0.0037430243636858585
pos_prop_PART,0.013324579315080293,0.015315516946037814,0.015989251464429415,0.012764377241998973
pos_prop_SCONJ,0.007594165881369038,0.008799411521674853,0.010496827090396331,0.01781388868122362
pos_prop_NUM,0.012256712755391513,0.0077005400618240846,0.0019677805337417263,0.006751385751332506
pos_prop_PRON,0.01189102293711228,0.0229989647853773,0.020747955830902724,0.02099711064012598
n_stop_words,168.6,138.0,160.0,129.2
alpha_ratio,0.817821762952723,0.8766390871926614,0.8785499274165863,0.8754609341923618
mean_word_length,4.860220671696149,5.535483393293797,5.435552748672944,5.295409463492784
doc_length,555.6,434.2,489.4,383.0
duplicate_ngram_chr_fraction_5,0.038054939511543394,0.0473313674248028,0.0546615787569122,0.05135643749099851
duplicate_ngram_chr_fraction_6,0.02465631677491642,0.04568331239384301,0.054530825496342736,0.03733154861378347
top_ngram_chr_fraction_2,0.016015098283414134,0.013306865530712425,0.014533792677722604,0.010542314052895973
top_ngram_chr_fraction_3,0.01918076842619784,0.01919183420284549,0.0175393289376342,0.020143796110537723
top_ngram_chr_fraction_4,0.01908197987366655,0.01806669865665819,0.027,0.03172924378635643
oov_ratio,0.016818574786095282,0.012243900515644984,0.015797813008966523,0.015229066835012846
dependency_distance_mean,3.320493801085327,2.7465179168569316,2.864290176702486,3.1093210667741142
dependency_distance_std,1.2522369625658833,0.6232868962679192,0.5346965240647397,0.612302677290963
prop_adjacent_dependency_relation_mean,0.44072023680346784,0.47033696297267663,0.45502712823367986,0.4725561632400009
prop_adjacent_dependency_relation_std,0.05570813005106231,0.051800447554857396,0.0629780165304997,0.051652773532321526
first_order_coherence,0.6790433968830553,0.8332966929725755,0.8480623738214984,0.8432551698122189
second_order_coherence,0.7275985845935841,0.8309996313417887,0.8446237182547474,0.8285250016081307
flesch_reading_ease,34.725108071807895,23.93654956700926,29.38963101398633,31.84346954907839
flesch_kincaid_grade,14.64934024784184,16.030993127383653,14.66618467216774,14.86053902990812
smog,16.12066742346023,17.395990307109333,16.18170616309526,16.067140910521182
gunning_fog,18.337533426915357,19.994534906378327,18.300625246982513,18.23465267098976
automated_readability_index,17.804817613367735,19.79221415855239,18.125320800441365,18.473918091115763
coleman_liau_index,16.28032733798546,19.095700839614704,18.40696249150603,17.60727090724878
lix,61.13400592916789,68.90763981395041,63.96479230530857,63.71223966549373
rix,9.040647370059135,10.897727272727272,9.30297803331859,9.526500754147813
entropy,13.960736223769306,10.328864126203836,12.122124754291239,9.502646410801317
perplexity,2281622.126265444,135106.76370271592,238322.17235156876,75792.48613642235
per_word_perplexity,4072.6007175272307,251.1270420949012,467.8527162662758,162.9697193711003
token_length_mean,5.666451510467398,6.141021248258665,6.045305783172611,5.89001376821235
token_length_median,5.0,5.6,5.4,5.4
token_length_std,3.239666905305241,3.276828859286617,3.2521798563244424,3.2150014430906593
sentence_length_mean,25.091661998132587,24.59600815850816,22.163861123396725,24.323906485671195
sentence_length_median,24.1,25.4,21.8,23.6
sentence_length_std,13.446931017240706,8.722992957160457,6.8242720094079035,6.474352941636758
syllables_per_token_mean,1.733355260048316,1.866826266573345,1.8315490537324588,1.7766284322454535
syllables_per_token_median,1.0,1.5,1.2,1.2
syllables_per_token_std,1.040307339396078,1.088524140225956,1.0604720935026208,1.0536436913831702
n_tokens,459.4,381.8,430.0,336.4
n_unique_tokens,239.6,211.6,227.4,184.0
proportion_unique_tokens,0.5214859823274451,0.5558659973898112,0.5277629429989903,0.5525943596723739
n_characters,2699.6,2397.6,2662.0,2030.8
n_sentences,19.2,15.8,19.4,13.8
connectives,16.6,8.6,9.8,11.2
pos_prop_INTJ,0.0017825311942959,0.0027397260273972603,,
duplicate_ngram_chr_fraction_7,,0.03166183268023919,0.06266666666666666,0.03551912568306011
duplicate_ngram_chr_fraction_8,,0.03166183268023919,0.06266666666666666,
duplicate_ngram_chr_fraction_9,,0.03166183268023919,0.06266666666666666,
duplicate_ngram_chr_fraction_10,,0.027446300715990454,0.06266666666666666,
