feature,human,create,continue,explain
token_length_mean,5.373591640960524,5.9103473667325215,5.739996536078218,5.844582654693244
token_length_median,4.4,5.4,5.2,5.4
token_length_std,3.1336282331303495,3.3490633998035237,3.2329925978637553,3.20385459308799
sentence_length_mean,27.876797385620915,22.72120813397129,20.149644881434355,24.163227554179567
sentence_length_median,27.1,22.6,20.0,24.7
sentence_length_std,15.736149831239107,8.320361267476116,5.826629653211305,7.745529690832646
syllables_per_token_mean,1.6458199722690807,1.815061239322376,1.7743263138885852,1.7717763320664095
syllables_per_token_median,1.0,1.0,1.0,1.2
syllables_per_token_std,0.9942198290034732,1.100196456900075,1.073764444265217,1.0341496011761433
n_tokens,446.8,438.6,445.2,429.6
n_unique_tokens,219.0,196.4,193.6,193.6
proportion_unique_tokens,0.49025446074811996,0.44828468548561623,0.4341700381854682,0.45115744674711966
n_characters,2491.2,2656.2,2616.4,2568.8
n_sentences,16.4,19.4,22.4,17.8
pos_prop_X,0.024366898882518386,0.01358627622651947,0.028362026961182393,0.0038461538461538464
pos_prop_PUNCT,0.14609697379613645,0.10585356739554133,0.10675740538828418,0.1039294982642844
pos_prop_NOUN,0.21178217832719753,0.26905143700289036,0.2605553555228245,0.2632278537230218
pos_prop_DET,0.08047205116692598,0.09823074908646054,0.09814716252550644,0.10439856110928769
pos_prop_ADP,0.11022921685648072,0.1254391697087736,0.1214475119025527,0.11645348841288872
pos_prop_ADJ,0.0966699036237036,0.09874478601992465,0.10011516604488388,0.10041573508495208
pos_prop_CCONJ,0.03222940115579643,0.0337334948009388,0.03806430579833949,0.03624396225605543
pos_prop_AUX,0.04276293239761008,0.023885846294057593,0.025984200305228727,0.036917298977371685
pos_prop_VERB,0.09263764922499115,0.11265944851244461,0.11022355689758198,0.11858081785167274
pos_prop_ADV,0.03339644806252031,0.022638815299133835,0.029555498184670032,0.02663514115443314
pos_prop_PROPN,0.05540702204936067,0.03951144241517055,0.06008955271812642,0.02598442630160725
pos_prop_PART,0.016364256417144563,0.01914416185474215,0.0162859340608142,0.012978395830551107
pos_prop_SCONJ,0.013112400228197749,0.006840622769735171,0.013151838110231195,0.02104459798633475
pos_prop_PRON,0.02727187277694565,0.023377325682665887,0.025056874529056323,0.024792259716924343
pos_prop_NUM,0.01572547770527098,0.010020112176305305,0.008593711156705658,0.008531701227329462
entropy,14.345415082277261,14.303614544532758,15.124270012757794,13.408869201522185
perplexity,2262956.9919380355,3769606.038059426,4577252.580939141,1261309.0866720483
per_word_perplexity,4127.614947545992,7052.185381987659,8942.989161435496,2495.5226532520855
n_stop_words,195.2,172.0,185.0,181.8
alpha_ratio,0.8234359104717421,0.8758730909917508,0.8811235562579054,0.8903769071872987
mean_word_length,4.641410811810009,5.350848119542597,5.210922094708986,5.327805465036701
doc_length,537.2,495.2,501.4,481.0
duplicate_ngram_chr_fraction_5,0.03597274535714633,0.12425648565091252,0.10002198212877164,0.10004641035736035
duplicate_ngram_chr_fraction_6,0.024889363575112268,0.08843768094589367,0.06815221254056389,0.038281695925442616
duplicate_ngram_chr_fraction_7,0.019191226867717615,0.08158835858712783,0.03725650110408256,0.082651743435213
duplicate_ngram_chr_fraction_8,,0.064517171183568,0.032322177583689736,0.082651743435213
top_ngram_chr_fraction_2,0.011976891851212697,0.04815225983185971,0.03557048722229668,0.019382164074713073
top_ngram_chr_fraction_3,0.01257221145555117,0.050241153094448945,0.024417702551566528,0.029498362747025424
top_ngram_chr_fraction_4,0.011083288277964879,0.03586459951148442,0.03331135128583401,0.035243977199646316
oov_ratio,0.010381763048441746,0.010602098021763338,0.011202427593533664,0.007547426704952034
dependency_distance_mean,3.5019557790674227,2.7473890362207536,2.771503919942597,3.0403915617172617
dependency_distance_std,1.527364598700664,0.7397588050304615,0.5767888071568847,0.7569171126364752
prop_adjacent_dependency_relation_mean,0.4387669609218314,0.46487990728726053,0.46517652824762423,0.4789641408716417
prop_adjacent_dependency_relation_std,0.06994329435416013,0.06732661565342958,0.05848565374292639,0.05659249052863531
first_order_coherence,0.7295406090753043,0.8321745920873426,0.8561284389992554,0.8738231732996933
second_order_coherence,0.750026665845265,0.8434668965900645,0.8468203819769764,0.8760677975777931
flesch_reading_ease,39.30368099963058,30.218792897346155,36.27510429036984,32.41704633968951
flesch_kincaid_grade,14.70262665316731,14.68899379625284,13.205412007644707,14.740619464513665
smog,15.63224341195595,16.082068375104516,14.90146758110988,15.803220449415562
gunning_fog,18.102072354274725,18.21649241283248,16.572463162343897,17.901288200794863
automated_readability_index,17.818015321734524,17.768340164295825,15.680206125645586,18.179598080694962
coleman_liau_index,14.710611530454056,17.645787283539796,16.461116244231384,17.333634451682656
lix,62.22377228902978,65.68811401267723,60.016454786353606,66.16747649805552
rix,9.63169934640523,9.761076555023923,8.07459649122807,10.18217492260062
connectives,9.0,7.8,10.2,7.4
connectives_cap,1.4,2.6,3.2,0.6
pos_prop_SYM,0.002746673737311931,,,0.0020084289488011935
pos_prop_INTJ,0.0018832391713747645,,0.0019083969465648854,
duplicate_ngram_chr_fraction_9,,,,0.082651743435213
duplicate_ngram_chr_fraction_10,,,,0.082651743435213
