feature,human,create,continue,explain
entropy,5.721732958081679,5.3693677303201355,6.100720963851938,5.8840710063652875
perplexity,370.63250680912734,219.96910054544392,461.9163580670123,399.6130802385954
per_word_perplexity,0.9043480224658463,0.5072757571770398,1.1455043016153454,0.9972810007388777
dependency_distance_mean,3.068580720731731,2.517146570115144,3.020799453875865,3.044601382100457
dependency_distance_std,1.2129097064880048,1.0353024299979718,0.9424332725570308,0.9022183978415962
prop_adjacent_dependency_relation_mean,0.452255175861219,0.45834612074310377,0.4461917451300212,0.45471489036713447
prop_adjacent_dependency_relation_std,0.09228494856005906,0.11463512418090363,0.08646763227823155,0.08447479914388616
first_order_coherence,0.4934433386236104,0.3197530931155764,0.5673628785425515,0.6110843851518307
second_order_coherence,0.4978533107512641,0.45678819746459726,0.5495867979796383,0.6252185510948453
flesch_reading_ease,-12.856066142657141,-14.672562986719203,-11.659106423319049,-14.548796492753445
flesch_kincaid_grade,19.338976890472686,18.691228473517498,19.11145562060009,19.501519619012566
smog,17.566001155042013,16.356032023688446,17.600353573255518,17.895396991389287
gunning_fog,21.823807604676894,21.22173569682967,21.95637338729736,22.577951099441197
automated_readability_index,18.64985111401837,18.598138772348314,18.962373265610587,19.284450511565495
coleman_liau_index,21.677405816972335,23.460465154020532,22.203220805647756,22.684958838609457
lix,58.79450518892939,58.94889577762151,60.42089421396495,61.281960140291986
rix,7.203812222793753,6.239106944223741,7.437105263157894,7.525076822491011
n_stop_words,147.0,155.2,172.6,170.0
alpha_ratio,0.8020055337037235,0.8460636459380645,0.8865792952500435,0.8839242834058698
mean_word_length,5.732667616940359,6.240144507665045,6.1650109780495885,6.181952913013214
doc_length,414.2,433.8,403.2,396.2
top_ngram_chr_fraction_2,0.01046341081641652,0.020289525406519897,0.011749594101366004,0.009735838422001127
top_ngram_chr_fraction_3,0.009959345725863879,0.017264735628434422,0.029186793438401828,0.010275047355636845
oov_ratio,0.07951914316355022,0.0662050561206543,0.0602936083067966,0.06287934809784643
token_length_mean,6.677839490748991,7.0519199528831304,6.770074655665326,6.844006937509855
token_length_median,5.4,6.0,5.6,6.0
token_length_std,4.281269188080859,4.5149840628081455,4.280087267140875,4.145503458104157
sentence_length_mean,17.254454225181245,13.627191588537528,17.0106432748538,16.958355671788166
sentence_length_median,15.3,13.8,16.3,15.9
sentence_length_std,9.323501507480705,7.733919006286188,7.506984929087777,6.426131561913399
syllables_per_token_mean,2.389808452767118,2.45479862321931,2.3785851477463646,2.4133695683911167
syllables_per_token_median,1.8,2.0,2.0,2.0
syllables_per_token_std,1.6611228610357998,1.6748839155826372,1.6244163791621147,1.5965933099503904
n_tokens,344.6,375.0,360.8,351.2
n_unique_tokens,208.8,232.4,203.6,211.2
proportion_unique_tokens,0.6060222109298513,0.6198749806036883,0.5645425717726729,0.6014888783775103
n_characters,2371.4,2701.8,2484.4,2453.4
n_sentences,20.8,28.0,22.0,20.8
pos_prop_ADJ,0.08714146135531607,0.10540726535589422,0.091244695113104,0.09572582314979569
pos_prop_NOUN,0.2124439199674173,0.2534578047137834,0.23180622244410481,0.22459574575508548
pos_prop_PUNCT,0.141716949021428,0.13455057272297763,0.10398956103875272,0.11350165645139802
pos_prop_PROPN,0.06121554782642043,0.02863175688253535,0.024329790319983984,0.02110819584540185
pos_prop_NUM,0.025902350906702266,0.00967643133540632,0.008672980434855876,0.0067311220960381245
pos_prop_ADV,0.06402145859821655,0.04967693284768373,0.07248457828576516,0.07212905991789405
pos_prop_AUX,0.049413996511640974,0.036198162256872626,0.05838214044602852,0.057681716401172825
pos_prop_ADP,0.10087294515090987,0.09638291220185728,0.09872448041522384,0.10457179855693224
pos_prop_CCONJ,0.025394580944012368,0.03138356457124551,0.04121203682558312,0.032493806164054694
pos_prop_VERB,0.058027044038879726,0.07706060769389131,0.07487336930128312,0.08070341413584665
pos_prop_PRON,0.01798602474513359,0.027139920731045857,0.027155519001016388,0.02498462225475036
pos_prop_DET,0.11832472400904752,0.12331404462142878,0.14155825155015064,0.13073344116339564
pos_prop_SCONJ,0.010343400217791027,0.012141487943549202,0.017879400879380627,0.021640843662074676
pos_prop_PART,0.012805403939875396,0.01247844757023425,0.00792758659682665,0.011556393821501757
connectives,8.4,9.4,12.0,11.8
connectives_cap,0.8,3.2,1.8,2.4
duplicate_ngram_chr_fraction_5,0.02237266771870504,0.06409579349338385,0.062450403930543665,0.034053652419364124
top_ngram_chr_fraction_4,0.010791720971774178,0.030934549006838164,0.017303532804614274,
pos_prop_X,0.023774941998427727,0.01108843704668945,0.0037349585872792626,0.0075580157717887245
duplicate_ngram_chr_fraction_6,0.018742678641155797,0.023801652892561982,0.05679115080456724,0.034053652419364124
duplicate_ngram_chr_fraction_7,0.018742678641155797,0.023801652892561982,0.06633020908435472,0.03297462904687348
duplicate_ngram_chr_fraction_8,0.008980866848887154,0.023801652892561982,0.06633020908435472,0.03765690376569038
duplicate_ngram_chr_fraction_9,0.008980866848887154,,0.03821196827685652,
