feature,human,create,continue,explain
first_order_coherence,0.5774235558872041,0.6103521836396866,0.6941627031985442,0.6767055231305488
second_order_coherence,0.5767196505673136,0.5988693404571519,0.7000015322864599,0.6576824608173287
entropy,7.88655808007546,7.819721633787528,8.095562176003032,6.1333028496098985
perplexity,3032.3304223021687,2758.897540991521,3492.496592726825,1068.2167736028441
per_word_perplexity,6.222489274029258,5.100439268435613,6.87284070800259,2.1692314165375217
pos_prop_NOUN,0.20108590216802508,0.22584364573801308,0.2251419502671724,0.23164058877728005
pos_prop_PUNCT,0.12472506015293332,0.10729551538066007,0.09425922694243259,0.10453574002472077
pos_prop_ADJ,0.06524399205519374,0.08633828280958357,0.0805323571764541,0.08409078333646444
pos_prop_DET,0.12803399638032611,0.12272385339331551,0.13119886210024917,0.12991119642018462
pos_prop_VERB,0.07632724875389997,0.08850676440706708,0.09177377610868986,0.08342127882510074
pos_prop_ADV,0.091096526036877,0.0818961619250179,0.07693429945695426,0.07468332996068985
pos_prop_AUX,0.04636961825457813,0.043439706601421935,0.04765327987085066,0.04280579460985727
pos_prop_ADP,0.10668883821905326,0.10239913340469295,0.10653608885401396,0.11272403112702614
pos_prop_CCONJ,0.02708288717283313,0.041274949629727276,0.04779560799871178,0.033728738024524835
pos_prop_PRON,0.03734478863539974,0.03626472396981127,0.04189407017813947,0.028567651034783887
pos_prop_SCONJ,0.016425425059733018,0.013026585707958643,0.014999378645533556,0.022663431345857982
pos_prop_PART,0.013538924091827182,0.015609414287549344,0.014515039692874121,0.01030794755497498
pos_prop_PROPN,0.03566680523886908,0.02661285151101892,0.018308194097372166,0.026504703906833273
pos_prop_NUM,0.025857572970862042,0.007262798027293056,0.004354286737980122,0.015589456602607438
flesch_reading_ease,14.704197345780164,-4.554893391839227,5.893173681774385,-1.1123269238660498
flesch_kincaid_grade,15.185585642885547,17.90560000482449,16.54753540123663,18.001367778662843
smog,15.022560937537927,16.515551233457536,15.972482546727312,17.184620781507697
gunning_fog,17.23475083775633,20.066186191354184,18.888383034401024,20.504514132661768
automated_readability_index,15.770588223855247,18.377170217618175,17.132653561246872,19.273070522028767
coleman_liau_index,18.772914188512065,21.981735918881384,20.217308029769754,21.88431806491024
lix,52.120621004349516,56.81729534335663,54.2613174834702,59.891079729810485
rix,5.8479554865424435,6.568880766989777,6.26753397494801,7.654172679172679
n_stop_words,215.4,225.6,236.2,174.0
alpha_ratio,0.8539281020227343,0.8876372528922432,0.902642700121904,0.8810619020735826
mean_word_length,5.547992592685906,6.119234701124768,5.920309764067928,6.087681936718411
doc_length,487.4,532.2,508.6,407.4
top_ngram_chr_fraction_2,0.011841765870178635,0.012985417451172664,0.009374977151638255,0.017781048738937745
top_ngram_chr_fraction_3,0.02277227722772277,0.024863641151799953,0.018095579752961367,0.021305264879535265
oov_ratio,0.02091768391260713,0.022003362723755058,0.009976113436762784,0.021157506784547857
dependency_distance_mean,3.020545213950272,2.8907312789335107,2.8376671685009542,3.2026448386503197
dependency_distance_std,1.04335398063001,0.8654985824917738,0.7547867724176316,0.7857829368771816
prop_adjacent_dependency_relation_mean,0.43385919859196254,0.45685753192347905,0.47173806487886527,0.4560506448006434
prop_adjacent_dependency_relation_std,0.0917339790262712,0.08740713014758064,0.0764596329645553,0.07106014823009829
token_length_mean,6.198694734397139,6.737683762335526,6.431052303548702,6.6817894458994775
token_length_median,5.2,5.6,5.4,5.6
token_length_std,3.946819716574076,4.260272687499024,3.9955674381513555,4.286209471067959
sentence_length_mean,16.009472049689442,16.1453593940357,16.544794423064964,18.463684463684462
sentence_length_median,14.1,15.9,16.7,18.2
sentence_length_std,8.415114152434239,6.839378172639078,5.144670633505257,5.813646002466262
syllables_per_token_mean,2.0789738596192087,2.304992359419539,2.1767004725628216,2.236485664222534
syllables_per_token_median,1.8,2.0,2.0,2.0
syllables_per_token_std,1.444192869907352,1.5947238435241242,1.4444780669760882,1.475441254254142
n_tokens,426.2,474.8,460.6,363.2
n_unique_tokens,260.2,289.0,263.0,215.8
proportion_unique_tokens,0.610916367459375,0.6095867681024707,0.5696171185147203,0.6158764599122255
n_characters,2704.0,3258.2,3014.4,2449.2
n_sentences,27.0,29.4,28.0,19.8
connectives,17.0,14.0,11.8,13.6
connectives_cap,2.2,4.0,2.8,3.2
pos_prop_X,0.0056405185119864955,0.0073954320308200336,0.006218049025209706,0.004434589800443459
duplicate_ngram_chr_fraction_5,0.022073630524895867,0.024533605928954767,0.02791833690775179,0.0657099768009635
duplicate_ngram_chr_fraction_6,,0.024533605928954767,0.023004059539918808,0.0522031038657429
duplicate_ngram_chr_fraction_7,,0.024533605928954767,0.023004059539918808,
duplicate_ngram_chr_fraction_8,,0.024533605928954767,0.023004059539918808,
duplicate_ngram_chr_fraction_9,,0.024533605928954767,,
duplicate_ngram_chr_fraction_10,,0.024533605928954767,,
top_ngram_chr_fraction_4,,0.024533605928954767,,0.028743787703560154
