feature,human,create,continue,explain
entropy,17.653243924462775,13.954514088138419,14.652326118635866,12.775562296378883
perplexity,290257225.66613567,1689395.6557525285,3274508.713250025,2256438.5272996505
per_word_perplexity,470835.64566181134,2489.442691407494,5007.480240699312,3404.573340956006
n_stop_words,249.4,237.6,240.8,185.2
alpha_ratio,0.8565284838370866,0.9072111352423929,0.9032727636052587,0.879214136319191
mean_word_length,4.522079587977503,5.518079085594704,5.367676675998277,5.130649963951777
doc_length,621.6,687.2,631.4,536.4
top_ngram_chr_fraction_2,0.021548779408973356,0.01916369858043075,0.019656954087585832,0.025326444342804816
top_ngram_chr_fraction_3,0.018159087243890745,0.019411509995960984,0.019605932834657405,0.022129400493767225
pos_prop_NOUN,0.23604398769706778,0.26853980729789634,0.27638321068911637,0.29737984917065213
pos_prop_PUNCT,0.12029285412286769,0.0893427660599053,0.09030957565312352,0.10595657677896304
pos_prop_VERB,0.09072657360195649,0.1341227421383241,0.12676198253866722,0.1134769588359108
pos_prop_ADJ,0.09475469788020471,0.10978114315078431,0.10750074955575131,0.08796811788927932
pos_prop_PROPN,0.039962743621903996,0.04193157413329875,0.023459754145044597,0.0426601416690604
pos_prop_ADP,0.11813606104217386,0.1140989549598835,0.11921196806798187,0.12569775667979619
pos_prop_DET,0.0766351871671335,0.05500366225420059,0.06084647158985179,0.061370180751586775
pos_prop_ADV,0.04727908913672352,0.040020573596007636,0.04095913940732547,0.030377216169525566
pos_prop_AUX,0.04051743258902742,0.038323528813207844,0.04025090534686927,0.02636147093676789
pos_prop_PART,0.019350234585321868,0.024785695978233734,0.017878411649152475,0.015157512425612868
pos_prop_PRON,0.04036896592154661,0.03448257739738616,0.039178095597508955,0.02850956838730891
pos_prop_CCONJ,0.03282143750895085,0.030094151051277752,0.0376202944899297,0.036454372072491956
pos_prop_NUM,0.024503579696232746,0.0036171666330351527,0.0065145498608498555,0.014838367696628978
pos_prop_SCONJ,0.015720715216642516,0.01628235395812137,0.016806442027199307,0.012927357222294105
dependency_distance_mean,2.924991888764125,2.7859429625427983,2.729593596286936,2.856812284289269
dependency_distance_std,0.8937305789105693,0.5012049667853327,0.6413297342831246,0.5595940709279189
prop_adjacent_dependency_relation_mean,0.45495922527035226,0.4634052676701577,0.4642793498219648,0.4852786463014288
prop_adjacent_dependency_relation_std,0.08075954798293393,0.06268996648150058,0.06357630979541455,0.06431815439887836
first_order_coherence,0.7899842939064512,0.8268676877366705,0.8372069735664661,0.8308741321387114
second_order_coherence,0.7789704994781375,0.8282960300729272,0.829371040039546,0.8238759534306068
token_length_mean,5.043512940084405,6.004844345540506,5.8239142842888265,5.6649074898188605
token_length_median,4.4,5.6,5.6,5.2
token_length_std,2.6980859092266267,3.046324537972488,3.038439954875925,2.9080474322150343
sentence_length_mean,22.156971514242876,23.730082736960718,21.833862433862436,20.660249290938946
sentence_length_median,21.0,23.3,20.7,20.0
sentence_length_std,10.156924882763436,7.9892224638142135,9.531654604521755,6.117663758048499
syllables_per_token_mean,1.5033304617569139,1.7713763004212566,1.7309929579376646,1.665517058415697
syllables_per_token_median,1.0,1.4,1.0,1.0
syllables_per_token_std,0.8172308398170756,0.9810663518208596,0.9666437978552309,0.9082127704085332
n_tokens,540.0,619.4,571.4,474.2
n_unique_tokens,273.8,357.4,305.4,259.0
proportion_unique_tokens,0.5080990005896013,0.5769519976224438,0.5345543501917617,0.5526117661727328
n_characters,2811.4,3794.6,3386.4,2743.4
n_sentences,25.2,26.4,26.2,23.0
flesch_reading_ease,57.163916848408576,32.89053100634658,38.23162538810321,44.962103827729
flesch_kincaid_grade,10.790518339286308,14.56697261238551,13.350923252870794,12.120598512771418
smog,12.460193119324732,15.938699269922134,14.906991199721961,13.627004175526443
gunning_fog,13.848646867206497,17.978214788077373,16.56605155754276,14.887650598087328
automated_readability_index,13.403431704918983,18.71785823597614,16.917567495931593,15.581838922516308
coleman_liau_index,12.468772271381146,18.24429159803894,17.087018667334114,16.070541724902075
lix,50.80838299632087,64.80387819048086,61.22694533976676,58.6109908867311
rix,6.373434265010352,9.81139156807039,8.581084656084656,7.81914315569488
connectives,15.4,17.2,15.8,12.6
connectives_cap,3.0,5.2,4.6,2.4
pos_prop_X,0.0016079206896997427,,0.003472222222222222,
duplicate_ngram_chr_fraction_5,0.029820619107254854,0.06416328873485425,0.013732561548331445,0.024025491792023606
duplicate_ngram_chr_fraction_6,0.015064778547755347,0.04881137565030063,,
oov_ratio,0.004801513744507418,0.0019328059800884998,0.001736111111111111,0.014982992842386427
pos_prop_SYM,0.00398480321753979,,0.001579778830963665,0.004322766570605188
top_ngram_chr_fraction_4,,0.017281673837683986,,0.01991150442477876
pos_prop_INTJ,0.003246753246753247,0.001483679525222552,,
duplicate_ngram_chr_fraction_7,,0.07085498346717052,,
duplicate_ngram_chr_fraction_8,,0.07085498346717052,,
duplicate_ngram_chr_fraction_9,,0.07085498346717052,,
duplicate_ngram_chr_fraction_10,,0.07085498346717052,,
