feature,human,create,continue,explain
first_order_coherence,0.46740739972008266,0.5178820518459214,0.6067288709848195,0.6702137543036351
second_order_coherence,0.4470047186815737,0.5202196731699402,0.6309663609911997,0.6649616833979433
dependency_distance_mean,2.610820591579048,2.590125544325132,2.3877717507320697,3.2357881799429107
dependency_distance_std,0.9141351429705044,0.8533402028312423,0.7955255428717196,0.6629192440744536
prop_adjacent_dependency_relation_mean,0.4248882453045768,0.42287342667267874,0.4321149436472389,0.43828236674246773
prop_adjacent_dependency_relation_std,0.10453276058212382,0.09598495214041163,0.07918051391497452,0.0810603840223468
token_length_mean,5.400631646849611,5.830212802781025,6.88162422070649,5.532978727611756
token_length_median,4.6,5.0,6.0,4.6
token_length_std,3.11992723868726,3.2978973172501584,3.155793536205025,3.215187161634072
sentence_length_mean,12.90309829059829,12.856546982429336,12.051923076923078,18.006638655462186
sentence_length_median,13.3,13.0,12.5,16.7
sentence_length_std,6.805200627343096,5.48190974387436,4.107845125625898,5.827796931192179
syllables_per_token_mean,1.8180436323907156,1.938306677242037,2.0772323590026547,1.8206728535891663
syllables_per_token_median,1.6,2.0,1.8,1.2
syllables_per_token_std,1.1774870893334162,1.1510449821197433,1.0905251194320367,1.0757802300106658
n_tokens,239.8,246.6,130.2,191.6
n_unique_tokens,154.0,156.2,87.8,121.8
proportion_unique_tokens,0.6421987633227565,0.6333803438269461,0.7425738340644668,0.6441087950945378
n_characters,1335.6,1473.6,745.0,1082.0
n_sentences,19.2,19.4,9.2,11.0
entropy,3.817669351237183,4.19626456627945,2.1446955156005703,3.4622873961950793
perplexity,51.80676090905733,68.94370518691272,13.011458365535116,51.72895586273129
per_word_perplexity,0.18789058480474324,0.2427671809550785,0.1678046714149304,0.21035162147354208
n_stop_words,136.4,127.8,87.0,108.8
alpha_ratio,0.8508424313425536,0.8697168721987861,0.7967278297918196,0.8851070529097325
mean_word_length,4.77107031754382,5.224288933921863,5.315511322897368,5.032817150272114
doc_length,280.2,282.4,148.8,215.6
duplicate_ngram_chr_fraction_5,0.02624901942083751,,,
duplicate_ngram_chr_fraction_6,0.02752924982794219,,,
top_ngram_chr_fraction_2,0.017881745869655873,0.02662192424917307,0.019975086349531566,0.023516876329832716
top_ngram_chr_fraction_3,0.014452856159669649,0.008532423208191127,,0.039017959724234094
oov_ratio,0.02367486498780178,0.019799985952177863,0.0046439628482972135,0.009242626976103585
pos_prop_PUNCT,0.14335223664100388,0.1253792423464668,0.20151778424326822,0.11050358429157017
pos_prop_VERB,0.10290357293153059,0.1028276638505183,0.12039081247590984,0.11138280475940347
pos_prop_ADV,0.0810788627715788,0.06359671434271151,0.0800064939841927,0.0537276894126665
pos_prop_PRON,0.0824468569567088,0.057920333964881776,0.061585674483278834,0.06629203914870682
pos_prop_AUX,0.05528458948475826,0.05922317008052611,0.05834146700320373,0.0669696363053992
pos_prop_ADP,0.1052740488521751,0.09057092433110214,0.08189452857871113,0.11278475171342943
pos_prop_DET,0.1175665644085067,0.13742209786086307,0.1303400521591008,0.1264080311085261
pos_prop_NOUN,0.18072447882016673,0.18764577584987768,0.22499342053456345,0.17009810925693486
pos_prop_CCONJ,0.019537360871518854,0.0290304036114974,0.03839085702977027,0.037994843333143125
pos_prop_PART,0.013415227861758864,0.01634360502355046,0.02039465913188357,0.015903525131301006
pos_prop_SCONJ,0.02280810790705954,0.018295007445005656,0.030044779220079493,0.03009990735872755
pos_prop_PROPN,0.03482533348899254,0.0325060564382437,0.057055880902350364,0.05802927998495548
pos_prop_ADJ,0.029195806519837265,0.07505714106065818,0.04681030624044164,0.032505681199335223
flesch_reading_ease,39.93186393478821,29.804859918157923,18.86844050529849,34.52933835106242
flesch_kincaid_grade,10.89512319554378,12.29607211460348,13.621591836231332,12.916528747982417
smog,12.157160384840614,13.58644035468078,13.22602386045276,14.162359125905407
gunning_fog,12.966119774646746,15.618718562458394,19.67585145701627,15.645732241971135
automated_readability_index,10.458524201960813,12.458575792313294,17.00841161798911,13.633649134782463
coleman_liau_index,13.585620612062252,16.153367240348643,17.072687095784353,15.060966963149543
lix,39.33867542601677,47.88232975625551,58.625550115388556,46.740678706069744
rix,3.463867521367521,4.473009931245225,4.151868131868132,5.1404751131221715
connectives,10.4,6.6,5.4,6.8
pos_prop_NUM,0.011732246778546417,0.005227329742621515,0.008771929824561403,0.007552819200851166
pos_prop_X,0.005502887653917403,,0.014705882352941176,0.006289308176100629
top_ngram_chr_fraction_4,,,,0.07119741100323625
