feature,human,create,continue,explain
dependency_distance_mean,3.0045233901122423,2.7329299597857646,2.856338732634385,3.2027868430783286
dependency_distance_std,1.0720170345976627,0.7821585133231153,0.7204327802853552,0.9346050245602093
prop_adjacent_dependency_relation_mean,0.4296734849239775,0.46364834562550356,0.4672210884024193,0.4584476071648241
prop_adjacent_dependency_relation_std,0.09422374599679144,0.08818189349120244,0.0779371369450801,0.07150312667609951
entropy,7.652308611115208,8.117278780578735,7.400259997661914,6.808488941579053
perplexity,2399.367228897716,3570.1556202360575,1758.5544830003587,1188.1224458825222
per_word_perplexity,5.04748955815882,6.67222974415035,3.6557270774016217,2.5123428116201665
flesch_reading_ease,14.867669887548022,0.8230032841084494,-1.7679252740349853,1.823102731301742
flesch_kincaid_grade,15.08813684031345,17.22385744029764,17.39838347282888,17.302932389110538
smog,14.938865316566767,16.078314671929427,16.232770121472278,16.631524853313294
gunning_fog,17.166918795852663,19.136697948310104,19.747860746923756,19.853065667063724
automated_readability_index,15.686434173698,17.62240160280291,17.797289379889502,18.33682834314678
coleman_liau_index,18.82160205714326,20.88987049992273,21.48905702347052,21.31166422093136
lix,51.94635816386619,55.13038062790148,55.46989776520729,57.80013902578789
rix,5.751565734989648,6.33648088023088,6.258833458630619,7.0364039408867
first_order_coherence,0.5703398236099337,0.6634397356900519,0.7125425653566013,0.7120243927344221
second_order_coherence,0.5714684755861923,0.6624017025115718,0.7073544026552527,0.7081933406552243
n_stop_words,210.4,235.2,214.8,201.0
alpha_ratio,0.8540253779101843,0.8991877746157815,0.8949305418183402,0.8845989768522836
mean_word_length,5.556756041046011,6.005456813943742,6.076131250874155,6.022292796309907
doc_length,475.4,535.4,474.2,459.6
top_ngram_chr_fraction_2,0.010360207499993855,0.014168221481256316,0.011286057084912038,0.013953735376592974
oov_ratio,0.02144543749310383,0.012697331605062959,0.007884490311576793,0.014946508496511874
token_length_mean,6.21272574458043,6.548221810382385,6.665199641876024,6.6065069467458715
token_length_median,5.2,5.4,5.6,5.8
token_length_std,3.9478886896432996,4.028814139329406,4.178935595672526,4.121042399156742
sentence_length_mean,15.708991833448355,16.42055375180375,15.668398133306857,17.300361247947457
sentence_length_median,13.4,16.5,15.2,17.0
sentence_length_std,8.670477985891516,6.131570652143206,5.449040093924302,5.813568042077893
syllables_per_token_mean,2.0806466123108978,2.238122159075777,2.2777718814270513,2.215745042577206
syllables_per_token_median,1.8,2.0,2.0,2.0
syllables_per_token_std,1.43988226817258,1.4939835841002214,1.502869306633581,1.4603520989738503
n_tokens,415.4,483.0,424.6,411.6
n_unique_tokens,256.0,269.0,239.6,242.2
proportion_unique_tokens,0.6166159771704904,0.5569631168061469,0.5656609709651944,0.5882596535834811
n_characters,2641.6,3215.8,2875.2,2771.4
n_sentences,26.8,29.6,27.4,24.2
pos_prop_ADV,0.09087322078781859,0.061969635918981615,0.08637697505826084,0.07843713422053547
pos_prop_ADP,0.10685733200926846,0.10307158489008819,0.08994005853172253,0.10146476744282842
pos_prop_DET,0.1287414763323403,0.1427255765539586,0.12745619417220064,0.1268745190670862
pos_prop_NOUN,0.2011130972084299,0.23415461047597802,0.227799686523284,0.2261842560830985
pos_prop_PROPN,0.03572591857000993,0.03042978801457432,0.0144686648485406,0.02425534012267196
pos_prop_VERB,0.0761505020412667,0.0910879985782547,0.09277549275425767,0.09102947526491208
pos_prop_X,0.005256537570340947,0.0093712745921009,0.010345382230800724,0.002131436302060161
pos_prop_NUM,0.025247269116186695,0.006208521544727462,0.0040650406504065045,0.01411907865441614
pos_prop_PUNCT,0.12535187024164185,0.09783407856144118,0.10425645005157853,0.1039723263468125
pos_prop_ADJ,0.06604876972304977,0.08227488330796665,0.08104221386655974,0.07570865366784989
pos_prop_AUX,0.04627695023722829,0.042947141185864054,0.04990769261770028,0.04987737333292108
pos_prop_PRON,0.037447202912942734,0.036998460477514074,0.038581494787369455,0.03540555306967604
pos_prop_SCONJ,0.01641928721174004,0.01042032243843347,0.0192246760041394,0.02799797808123413
pos_prop_PART,0.013459560851815072,0.01676827772083991,0.016913532362131042,0.007286857468810179
pos_prop_CCONJ,0.026082312699988962,0.04184401911242842,0.04630570739985368,0.036534112656323364
connectives,16.4,14.4,12.6,16.4
connectives_cap,2.2,4.2,3.8,3.8
duplicate_ngram_chr_fraction_5,0.02268695154746457,0.026864320050561927,0.040584237002200985,0.05645900814306143
duplicate_ngram_chr_fraction_6,,0.02598456612768053,0.027783246186998407,0.06805141430414954
top_ngram_chr_fraction_3,0.023334460601961447,0.0350882679164831,0.02218350606921438,0.011837376153540243
top_ngram_chr_fraction_4,,0.03305785123966942,0.027155328478899305,
duplicate_ngram_chr_fraction_7,,0.03304843304843305,0.03134796238244514,0.06805141430414954
duplicate_ngram_chr_fraction_8,,0.03304843304843305,,0.06805141430414954
duplicate_ngram_chr_fraction_9,,0.03304843304843305,,0.06805141430414954
duplicate_ngram_chr_fraction_10,,0.03304843304843305,,0.05064082525789309
