lemma,shannon
klinisch,0.6931471805599453
postmenopausal,0.6931471805599453
sein,1.0114042647073516
ein,1.5889820345353454
der,1.7268300058295458
ihr,1.0986122886681096
kein,0.6931471805599453
diagnostisch,0.6931471805599453
werden,1.515707952085713
positiv,0.6931471805599453
multidisziplinär,0.6931471805599453
deutsch,0.6931471805599453
frühzeitig,0.6931471805599453
treffen,0.6931471805599453
brusterhaltend,0.6931471805599453
sicherstellen,1.0986122886681096
postoperativ,0.5004024235381879
onkologisch,0.6365141682948128
neu,1.0397207708399179
adjuvant,0.6365141682948128
relevant,0.6365141682948128
zukunftssicher,0.6931471805599453
individuell,0.6931471805599453
unser,0.6365141682948128
umfassend,0.6931471805599453
dies,1.0549201679861442
langfristig,0.6931471805599453
kontinuierlich,0.6931471805599453
