lemma,shannon
der,1.4484286556951311
ein,1.465837211767447
psychisch,0.6829081047004717
selbständig,0.6931471805599453
sein,1.0750274625216438
psychosozial,0.5623351446188083
werden,0.45056120886630463
resultieren,0.6365141682948128
radikal,1.0986122886681096
sollen,0.6365141682948128
können,0.8823109245150755
postoperativ,0.9002560512685369
lassen,0.6931471805599453
erfolgen,0.6365141682948128
speziell,1.242453324894
kommen,0.5623351446188083
vermindert,0.6365141682948128
führen,0.6730116670092565
dies,0.6365141682948128
stark,0.6931471805599453
entsprechend,0.6365141682948128
meist,0.5623351446188083
wirksam,0.6931471805599453
möglich,0.6365141682948128
entstehen,0.6931471805599453
sozial,0.6365141682948128
psychoonkologisch,0.6931471805599453
fachurologisch,0.6365141682948128
stationär,0.9502705392332347
gewährleisten,0.5623351446188083
nächtlich,0.6931471805599453
hoch,0.6931471805599453
signifikant,0.6931471805599453
betroffen,0.6931471805599453
empfinden,0.6931471805599453
ihr,0.6365141682948128
