,human,create,explain,continue
flesch_reading_ease,34.043454207345434,21.319313261779172,32.297964272868995,20.377609872611487
flesch_kincaid_grade,15.108089260808928,15.448690194651629,14.494401150941133,16.26753609341826
smog,16.728156217252725,17.07162080944257,16.49458752728853,17.467979349516824
gunning_fog,19.15778707577871,19.777478624704386,18.718187267713706,20.120636942675162
automated_readability_index,18.777547652254768,19.45806167000182,18.629396954801585,20.325000000000003
coleman_liau_index,16.704686192468618,20.848117154811714,18.506970387243737,20.37036093418259
lix,59.60994886099488,67.85373840276515,62.05742716700635,70.04681528662421
rix,8.777777777777779,9.782608695652174,9.0,10.95
first_order_coherence,0.6326202228665352,0.8682215267961676,0.8342762523227267,0.8704966745878521
second_order_coherence,0.6433597677387297,0.8653265919004168,0.8182383144603056,0.8624229662948184
token_length_mean,5.7175732217573225,6.47489539748954,6.052391799544419,6.365180467091295
token_length_median,5.0,6.0,6.0,6.0
token_length_std,3.1645501061518506,3.3201548663185356,3.268471248469838,3.1505699816810684
sentence_length_mean,26.555555555555557,20.782608695652176,23.105263157894736,23.55
sentence_length_median,28.5,20.0,21.0,22.0
sentence_length_std,15.564283265870193,4.442448617198192,7.002967317254694,6.778458526833369
syllables_per_token_mean,1.7238493723849373,1.9435146443514644,1.785876993166287,1.921443736730361
syllables_per_token_median,1.0,2.0,1.0,2.0
syllables_per_token_std,1.0643992915200147,1.1254705156443265,1.0692134478999047,1.064873843249116
n_tokens,478,478,439,471
n_unique_tokens,247,263,222,239
proportion_unique_tokens,0.5167364016736402,0.5502092050209205,0.5056947608200456,0.5074309978768577
n_characters,2838,3144,2717,3048
n_sentences,18,23,19,20
pos_prop_ADP,0.09433962264150944,0.11954459203036052,0.12424849699398798,0.09788867562380038
pos_prop_PROPN,0.06174957118353345,0.017077798861480076,0.04008016032064128,0.013435700575815739
pos_prop_NUM,0.022298456260720412,,0.022044088176352707,0.0019193857965451055
pos_prop_PUNCT,0.15437392795883362,0.09108159392789374,0.11022044088176353,0.09021113243761997
pos_prop_NOUN,0.25728987993138935,0.3092979127134725,0.2905811623246493,0.30902111324376197
pos_prop_DET,0.06174957118353345,0.05313092979127135,0.08216432865731463,0.053742802303262956
pos_prop_X,0.018867924528301886,0.0018975332068311196,0.004008016032064128,
pos_prop_AUX,0.025728987993138937,0.036053130929791274,0.022044088176352707,0.04030710172744722
pos_prop_VERB,0.07547169811320754,0.1252371916508539,0.10420841683366733,0.12859884836852206
pos_prop_CCONJ,0.05660377358490566,0.04174573055028463,0.03406813627254509,0.044145873320537425
pos_prop_ADV,0.0411663807890223,0.04933586337760911,0.04809619238476954,0.030710172744721688
pos_prop_PRON,0.015437392795883362,0.022770398481973434,0.02404809619238477,0.028790786948176585
pos_prop_ADJ,0.09262435677530018,0.11385199240986717,0.07214428857715431,0.12092130518234165
pos_prop_SCONJ,0.010291595197255575,0.0018975332068311196,0.018036072144288578,0.011516314779270634
pos_prop_PART,0.008576329331046312,0.017077798861480076,0.004008016032064128,0.02495201535508637
pos_prop_SYM,0.0017152658662092624,,,0.003838771593090211
pos_prop_INTJ,0.0017152658662092624,,,
dependency_distance_mean,3.228207143768384,2.5429057251648097,3.08251985320004,2.6670846213689297
dependency_distance_std,1.378112404352585,0.34418030788647613,0.6465271946734569,0.35489597697319614
prop_adjacent_dependency_relation_mean,0.44435385659969906,0.48324280127895614,0.4717991465136971,0.48607811822571617
prop_adjacent_dependency_relation_std,0.0688679807333156,0.06887418020703609,0.07688553998964609,0.06747932466661608
entropy,16.742802835138594,12.36856425885874,13.26159507667664,12.583511704505398
perplexity,18676989.855456665,235287.6904009116,574695.1910344302,291708.91117719543
per_word_perplexity,32036.003182601486,446.46620569432946,1151.6937696080765,559.9019408391467
passed_quality_check,True,True,True,True
n_stop_words,179.0,171.0,171.0,169.0
alpha_ratio,0.8010291595197255,0.9070208728652751,0.8637274549098196,0.9040307101727447
mean_word_length,4.867924528301887,5.96584440227704,5.4448897795591185,5.850287907869482
doc_length,583.0,527.0,499.0,521.0
duplicate_ngram_chr_fraction_5,0.03208232445520581,0.04477611940298507,,0.0489749430523918
duplicate_ngram_chr_fraction_6,0.017554479418886198,0.029297954671088998,,0.02733485193621868
top_ngram_chr_fraction_2,0.016646489104116223,0.009673852957435046,0.00952683391552874,0.008542141230068337
top_ngram_chr_fraction_3,0.009079903147699757,0.014096185737976783,0.012384884090187362,0.007972665148063782
top_ngram_chr_fraction_4,0.010895883777239709,,0.01905366783105748,
oov_ratio,0.005145797598627788,0.0018975332068311196,0.002004008016032064,
connectives,13,9,12,5
connectives_cap,6,2,3,0
duplicate_ngram_chr_fraction_7,,0.029297954671088998,,
