,explain,human,create,continue
passed_quality_check,True,True,True,True
n_stop_words,185.0,174.0,176.0,165.0
alpha_ratio,0.8820116054158608,0.8625954198473282,0.89453125,0.8674242424242424
mean_word_length,5.183752417794971,5.032442748091603,5.3359375,5.3106060606060606
doc_length,517.0,524.0,512.0,528.0
duplicate_ngram_chr_fraction_5,0.03964194373401535,0.014939915556999025,0.09150943396226414,
duplicate_ngram_chr_fraction_6,0.03964194373401535,,0.033962264150943396,
duplicate_ngram_chr_fraction_7,0.03964194373401535,,0.033962264150943396,
duplicate_ngram_chr_fraction_8,0.03964194373401535,,0.033962264150943396,
duplicate_ngram_chr_fraction_9,0.03964194373401535,,,
duplicate_ngram_chr_fraction_10,0.03964194373401535,,,
top_ngram_chr_fraction_2,0.01278772378516624,0.008119519324455992,0.013207547169811321,0.01076591817902184
top_ngram_chr_fraction_3,0.0159846547314578,0.016239038648911984,0.015723270440251572,0.014764687788372808
top_ngram_chr_fraction_4,0.02557544757033248,0.01948684637869438,0.025157232704402517,
pos_prop_DET,0.09477756286266925,0.07251908396946564,0.09375,0.08143939393939394
pos_prop_NOUN,0.24758220502901354,0.25,0.234375,0.2765151515151515
pos_prop_VERB,0.10831721470019343,0.08969465648854962,0.11328125,0.10416666666666667
pos_prop_ADP,0.11992263056092843,0.11259541984732824,0.134765625,0.11174242424242424
pos_prop_PART,0.01160541586073501,0.011450381679389313,0.013671875,0.005681818181818182
pos_prop_ADJ,0.11992263056092843,0.13358778625954199,0.15234375,0.14583333333333334
pos_prop_PROPN,0.058027079303675046,0.06679389312977099,0.04296875,0.030303030303030304
pos_prop_PUNCT,0.1102514506769826,0.12022900763358779,0.08984375,0.125
pos_prop_ADV,0.019342359767891684,0.030534351145038167,0.0234375,0.017045454545454544
pos_prop_PRON,0.025145067698259187,0.009541984732824428,0.025390625,0.007575757575757576
pos_prop_SCONJ,0.013539651837524178,0.009541984732824428,0.005859375,0.013257575757575758
pos_prop_CCONJ,0.04448742746615087,0.04389312977099236,0.025390625,0.045454545454545456
pos_prop_NUM,0.009671179883945842,0.011450381679389313,0.005859375,0.001893939393939394
pos_prop_AUX,0.017408123791102514,0.030534351145038167,0.03515625,0.03409090909090909
flesch_reading_ease,31.573517709849597,27.39473684210526,25.586793805736335,21.104509803921587
flesch_kincaid_grade,15.176564774381372,17.52996240601504,16.052997107736807,17.02322440087146
smog,17.122413403193683,18.3970566412798,17.057478883895044,18.05187083559768
gunning_fog,19.610092188258125,21.800501253132833,19.528609303446615,20.90893246187364
automated_readability_index,18.235890344492965,21.39078007518797,18.767117377681366,20.135032679738565
coleman_liau_index,16.673362445414856,16.417807017543854,17.24008676789588,18.140305010893247
lix,63.21737020863658,69.41353383458646,63.35514581826946,69.0479302832244
rix,9.61111111111111,12.0,9.666666666666666,11.352941176470589
token_length_mean,5.720524017467249,5.633771929824562,5.815618221258134,5.958605664488018
token_length_median,5.0,5.0,5.0,6.0
token_length_std,3.1816295412308406,3.2348974034954945,3.3453848641004154,3.245984114354735
sentence_length_mean,25.444444444444443,32.57142857142857,25.61111111111111,27.0
sentence_length_median,25.0,27.5,25.5,26.0
sentence_length_std,7.088505736771814,18.63067472788698,9.184158395416468,7.235533233734096
syllables_per_token_mean,1.7663755458515285,1.730263157894737,1.8351409978308026,1.8714596949891067
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,1.0343470224713969,1.0257884947741813,1.138433977686577,1.067867096171497
n_tokens,458,456,461,459
n_unique_tokens,222,248,217,231
proportion_unique_tokens,0.4847161572052402,0.543859649122807,0.47071583514099785,0.5032679738562091
n_characters,2680,2637,2732,2804
n_sentences,18,14,18,17
dependency_distance_mean,3.0730713288896094,3.381732784837929,2.8437937097856794,2.939029450956347
dependency_distance_std,0.6468011168609971,0.784135327087227,0.7954644459780459,0.46110466771171355
prop_adjacent_dependency_relation_mean,0.4796916960419924,0.4377737367617466,0.48063000868153805,0.4618090544776241
prop_adjacent_dependency_relation_std,0.053480671661151565,0.04667836523122923,0.04886447978741869,0.04594088445729556
entropy,13.950813399273837,12.740349742923215,13.772709364754181,14.890084196867434
perplexity,1144883.4498595994,341242.873901457,958101.8482870719,2928743.931821652
per_word_perplexity,2214.474757948935,651.2268585905668,1871.2926724356873,5546.8635072379775
first_order_coherence,0.8676236201735104,0.8651104294336759,0.8715324349263135,0.8921597450971603
second_order_coherence,0.8493480309844017,0.8430451701084772,0.8562756665050983,0.8970857540766398
connectives,16,17,6,10
connectives_cap,1,2,3,3
oov_ratio,,0.0057251908396946565,,
pos_prop_X,,0.007633587786259542,0.00390625,
